"scenario","scenario_label","relative_day","prob_hosp","delay_hosp","prob_unsafe_funeral_comm","prob_unsafe_funeral_hosp","prob_unsafe_funeral_etu","prop_etu","ipc_helper","q_value"
"logistic","logistic",141,0.585497450016,2.70657684366,0.341315368732,0.0207251274992,0,0.658684631268,0.658684631268,0.73187181252
"logistic","logistic",142,0.585775410998667,2.7050133131325,0.3410026626265,0.0207112294500667,0,0.6589973373735,0.6589973373735,0.732219263748333
"logistic","logistic",143,0.586022322553333,2.7036244356375,0.3407248871275,0.0206988838723333,0,0.6592751128725,0.6592751128725,0.732527903191667
"logistic","logistic",144,0.586241886176,2.70238939026,0.340477878052,0.0206879056912,0,0.659522121948,0.659522121948,0.73280235772
"logistic","logistic",145,0.586437333853333,2.701289997075,0.340257999415,0.0206781333073333,0,0.659742000585,0.659742000585,0.733046667316667
"logistic","logistic",146,0.586611491181333,2.700310362105,0.340062072421,0.0206694254409333,0,0.659937927579,0.659937927579,0.733264363976667
"logistic","logistic",147,0.586766831501333,2.699436572805,0.339887314561,0.0206616584249333,0,0.660112685439,0.660112685439,0.733458539376667
"logistic","logistic",148,0.586905522725333,2.69865643467,0.339731286934,0.0206547238637333,0,0.660268713066,0.660268713066,0.733631903406667
"logistic","logistic",149,0.587029467292,2.6979592464825,0.3395918492965,0.0206485266354,0,0.6604081507035,0.6604081507035,0.733786834115
"logistic","logistic",150,0.587140336982667,2.6973356044725,0.3394671208945,0.0206429831508667,0,0.6605328791055,0.6605328791055,0.733925421228333
"logistic","logistic",151,0.587239602332,2.6967772368825,0.3393554473765,0.0206380198834,0,0.6606445526235,0.6606445526235,0.734049502915
"logistic","logistic",152,0.587328559130667,2.69627685489,0.339255370978,0.0206335720434667,0,0.660744629022,0.660744629022,0.734160698913333
"logistic","logistic",153,0.58740834962,2.6958280333875,0.3391656066775,0.020629582519,0,0.6608343933225,0.6608343933225,0.734260437025
"logistic","logistic",154,0.587479982589333,2.695425097935,0.339085019587,0.0206260008705333,0,0.660914980413,0.660914980413,0.734349978236667
"logistic","logistic",155,0.587544349210667,2.69506303569,0.339012607138,0.0206227825394667,0,0.660987392862,0.660987392862,0.734430436513333
"logistic","logistic",156,0.587602238086667,2.6947374107625,0.3389474821525,0.0206198880956667,0,0.6610525178475,0.6610525178475,0.734502797608333
"logistic","logistic",157,0.587654347470667,2.6944442954775,0.3388888590955,0.0206172826264667,0,0.6611111409045,0.6611111409045,0.734567934338333
