parameter,param_id,grid_id,tau,relative_day,mean,median,sd,q5,q95
delay_hosp,1,89,0.888888888888889,317.33333333333337,2.6868884601166667,2.70816195,0.2966829986495996,2.179177555,3.13731335
p_hosp,2,89,0.888888888888889,317.33333333333337,0.861925685675,0.864464115,0.04815150277666834,0.7788355055,0.9365574155
p_ETU,3,89,0.888888888888889,317.33333333333337,0.81636596664,0.8232597500000001,0.07237870527897484,0.6839477315,0.9218089979999999
latent_IPC,4,89,0.888888888888889,317.33333333333337,0.7977676911216667,0.80085717,0.0842411521128668,0.651707623,0.9321942209999999
p_unsafe_funeral_comm,5,89,0.888888888888889,317.33333333333337,0.11436570629756666,0.10685456,0.05108223745943764,0.0461966239,0.20980930600000003
p_unsafe_funeral_hosp,6,89,0.888888888888889,317.33333333333337,0.004578918859863334,0.0042624119499999995,0.002486202172262776,0.0010745718050000001,0.009173931084999998
delay_hosp,1,90,0.8989898989898991,320.939393939394,2.6579063991666665,2.6785484000000004,0.30052774872531185,2.1411324900000004,3.1163535799999997
p_hosp,2,90,0.8989898989898991,320.939393939394,0.8667706279366667,0.8695455750000001,0.04898832994504703,0.7812027965,0.94184817
p_ETU,3,90,0.8989898989898991,320.939393939394,0.822652556185,0.829490915,0.07270460523776467,0.6902432705,0.928353878
latent_IPC,4,90,0.8989898989898991,320.939393939394,0.8044669929266667,0.8076812600000001,0.08329803851150484,0.659666285,0.9372239835
p_unsafe_funeral_comm,5,90,0.8989898989898991,320.939393939394,0.10766909103808334,0.0998050065,0.050475195863782386,0.041633079749999996,0.20282593850000002
p_unsafe_funeral_hosp,6,90,0.8989898989898991,320.939393939394,0.004385665656736333,0.00403117465,0.002441956866633348,9.99743541e-4,0.008950714440000004
delay_hosp,1,91,0.9090909090909092,324.54545454545456,2.630020371666667,2.650613,0.3044509463328186,2.10146083,3.0943106350000003
p_hosp,2,91,0.9090909090909092,324.54545454545456,0.87134738085,0.874406455,0.04983673211684712,0.7835627135,0.9469627199999999
p_ETU,3,91,0.9090909090909092,324.54545454545456,0.8284788791733333,0.8353101350000001,0.07311514143374956,0.6954169335,0.9345755130000001
latent_IPC,4,91,0.9090909090909092,324.54545454545456,0.81069602817,0.8143286750000001,0.08259848046332156,0.666970617,0.9407533539999999
p_unsafe_funeral_comm,5,91,0.9090909090909092,324.54545454545456,0.10145164889431667,0.0929414525,0.04999847412808263,0.03699346875,0.19495068850000005
p_unsafe_funeral_hosp,6,91,0.9090909090909092,324.54545454545456,0.004203176408215833,0.0038226459000000003,0.0024034283913176783,9.353751945e-4,0.008693025799999999
delay_hosp,1,92,0.9191919191919192,328.1515151515152,2.603200005716667,2.6237804000000002,0.30844761468167475,2.0693445799999997,3.07269485
p_hosp,2,92,0.9191919191919192,328.1515151515152,0.875669455195,0.878571785,0.050696419253556085,0.786107761,0.9518702625
p_ETU,3,92,0.9191919191919192,328.1515151515152,0.8338775370266667,0.8408068449999999,0.07360359003709976,0.699742726,0.9405028165000001
latent_IPC,4,92,0.9191919191919192,328.1515151515152,0.8164861163833333,0.82021112,0.0821320567676641,0.6733892175,0.9453025770000001
p_unsafe_funeral_comm,5,92,0.9191919191919192,328.1515151515152,0.09568132870653333,0.086337184,0.04965243443849478,0.032862388299999996,0.189061731
p_unsafe_funeral_hosp,6,92,0.9191919191919192,328.1515151515152,0.004030843578527667,0.0036443513,0.0023705950626034637,8.701363729999999e-4,0.008468804405000002
delay_hosp,1,93,0.9292929292929294,331.7575757575758,2.57741343575,2.59695585,0.31251273967867715,2.0300472849999998,3.053584165
p_hosp,2,93,0.9292929292929294,331.7575757575758,0.8797500253633334,0.882979655,0.05156662314044786,0.7882686055,0.956736618
p_ETU,3,93,0.9292929292929294,331.7575757575758,0.8388792878733333,0.845491905,0.07416247748090897,0.704121597,0.9458045565
latent_IPC,4,93,0.9292929292929294,331.7575757575758,0.821866995735,0.8258843650000001,0.0818849901538563,0.6776453160000001,0.949717765
p_unsafe_funeral_comm,5,93,0.9292929292929294,331.7575757575758,0.09032764114768334,0.0800633905,0.049434478655159965,0.028925769849999998,0.18351216200000003
p_unsafe_funeral_hosp,6,93,0.9292929292929294,331.7575757575758,0.003868086119276167,0.00345482435,0.00234337128755381,7.920865525e-4,0.008287700540000002
delay_hosp,1,94,0.9393939393939394,335.3636363636364,2.5526277227833334,2.5719456999999997,0.31664135666370613,1.99816453,3.035402745
p_hosp,2,94,0.9393939393939394,335.3636363636364,0.8836018695733333,0.88700477,0.05244619272065273,0.79079088,0.9613340015
p_ETU,3,94,0.9393939393939394,335.3636363636364,0.84351304235,0.850344385,0.07478391153913103,0.7079358285,0.9504681115
latent_IPC,4,94,0.9393939393939394,335.3636363636364,0.8268667911816666,0.830495325,0.08184098363859257,0.6817823315,0.9527513075
p_unsafe_funeral_comm,5,94,0.9393939393939394,335.3636363636364,0.08536170874468334,0.074304399,0.049339450858498855,0.025183275,0.1789583545
