parameter,param_id,grid_id,tau,relative_day,mean,median,sd,q5,q95
latent_IPC,4,3,0.020202020202020204,7.212121212121213,0.062237142564513334,0.0517740785,0.04713823574527983,0.00629541127,0.15167936700000004
p_unsafe_funeral_comm,5,3,0.020202020202020204,7.212121212121213,0.8770894647833334,0.89149692,0.08190422536622319,0.7221059645,0.9814008265
p_unsafe_funeral_hosp,6,3,0.020202020202020204,7.212121212121213,0.028813886997,0.028661593,0.004317714144013668,0.0219208485,0.0359947317
delay_hosp,1,4,0.030303030303030304,10.818181818181818,5.164397431516667,5.1518104000000005,0.25996966092163803,4.760483600000001,5.605861335
p_hosp,2,4,0.030303030303030304,10.818181818181818,0.33784991939383335,0.3409121,0.05758980648466052,0.23862255100000002,0.42714759950000003
p_ETU,3,4,0.030303030303030304,10.818181818181818,0.06502377810387833,0.0539038035,0.04969084351552761,0.006271681069999999,0.16277725200000004
latent_IPC,4,4,0.030303030303030304,10.818181818181818,0.06273450211251,0.052186751,0.047161042732576354,0.006517151394999999,0.15225416450000007
p_unsafe_funeral_comm,5,4,0.030303030303030304,10.818181818181818,0.8740402819616667,0.88855871,0.08175878603676283,0.7206337770000001,0.9786838355
p_unsafe_funeral_hosp,6,4,0.030303030303030304,10.818181818181818,0.028750955088666666,0.0285887015,0.004302015993177696,0.0218925164,0.03591280695000001
delay_hosp,1,5,0.04040404040404041,14.424242424242426,5.1545837245333335,5.1447161,0.2542045203492529,4.7590938199999995,5.585906685
p_hosp,2,5,0.04040404040404041,14.424242424242426,0.338952935824,0.34187628999999997,0.05712492472727627,0.24103093,0.42775842399999997
p_ETU,3,5,0.04040404040404041,14.424242424242426,0.065691123529445,0.05487989,0.04962546539871713,0.006801524864999999,0.16312836050000004
latent_IPC,4,5,0.04040404040404041,14.424242424242426,0.06325274109316334,0.0527868415,0.04720742348299048,0.00685012533,0.15280962200000003
p_unsafe_funeral_comm,5,5,0.04040404040404041,14.424242424242426,0.8708847651833334,0.88528894,0.08173187464607032,0.718243697,0.976508849
p_unsafe_funeral_hosp,6,5,0.04040404040404041,14.424242424242426,0.028685840200333334,0.028528246,0.004287185613197115,0.021878169250000003,0.0358297732
delay_hosp,1,6,0.05050505050505051,18.03030303030303,5.144515077566667,5.13438545,0.24852635779256713,4.75707973,5.56779517
p_hosp,2,6,0.05050505050505051,18.03030303030303,0.34009768338833335,0.342902375,0.05667261061978833,0.2431550335,0.42830092750000004
p_ETU,3,6,0.05050505050505051,18.03030303030303,0.06638754740289167,0.055849155,0.04958565099430445,0.007251065885,0.16367479449999997
latent_IPC,4,6,0.05050505050505051,18.03030303030303,0.063793056509495,0.053389452000000004,0.047278516240666084,0.007121371735000001,0.15377664050000003
p_unsafe_funeral_comm,5,6,0.05050505050505051,18.03030303030303,0.8676185940166666,0.881665965,0.08183122827928382,0.715415648,0.9749975925000001
p_unsafe_funeral_hosp,6,6,0.05050505050505051,18.03030303030303,0.028618444565666666,0.028467423999999998,0.004273280386208836,0.0218291014,0.0357642124
delay_hosp,1,7,0.06060606060606061,21.636363636363637,5.134183211883333,5.124776600000001,0.24294759601369514,4.75525637,5.547951
p_hosp,2,7,0.06060606060606061,21.636363636363637,0.34128619617583333,0.34404040999999996,0.05623390361822277,0.24503309049999997,0.4290301145
p_ETU,3,7,0.06060606060606061,21.636363636363637,0.06711475687001334,0.056821164,0.04957277513983558,0.007665997354999999,0.164253535
latent_IPC,4,7,0.06060606060606061,21.636363636363637,0.06435672985804333,0.0540284605,0.047375476912029924,0.007451208365,0.15421530000000003
p_unsafe_funeral_comm,5,7,0.06060606060606061,21.636363636363637,0.8642372973,0.8779170300000001,0.08206352865881822,0.7118161405000001,0.9731346540000001
p_unsafe_funeral_hosp,6,7,0.06060606060606061,21.636363636363637,0.028548665231833335,0.0283925235,0.004260358040585446,0.021805434999999998,0.03568610055
delay_hosp,1,8,0.07070707070707072,25.242424242424246,5.123579547683334,5.1134681,0.23748160241607183,4.753344835,5.526700750000001
p_hosp,2,8,0.07070707070707072,25.242424242424246,0.34252062397616667,0.3452153,0.055809874530451636,0.24752675000000002,0.43002127100000004
p_ETU,3,8,0.07070707070707072,25.242424242424246,0.06787458271604334,0.0575627825,0.049588225253747294,0.008196107975,0.16474404
latent_IPC,4,8,0.07070707070707072,25.242424242424246,0.06494513341665833,0.054578521000000005,0.047499475080004565,0.0076257191149999995,0.15541037600000002
p_unsafe_funeral_comm,5,8,0.07070707070707072,25.242424242424246,0.860736240255,0.87351172,0.08243419969528812,0.7076248199999999,0.971595436
p_unsafe_funeral_hosp,6,8,0.07070707070707072,25.242424242424246,0.028476393695166666,0.028291920499999998,0.00424847644224086,0.0217629507,0.035554269
delay_hosp,1,9,0.08080808080808081,28.84848484848485,5.112695192833334,5.1029462500000005,0.23214272326787105,4.751687154999999,5.50736162
p_hosp,2,9,0.08080808080808081,28.84848484848485,0.3438032388066667,0.34638753499999997,0.05540162144977736,0.250045989,0.4305164825
p_ETU,3,9,0.08080808080808081,28.84848484848485,0.06866898967851667,0.0583825315,0.04963339458894704,0.008414032745000001,0.16550491150000002
latent_IPC,4,9,0.08080808080808081,28.84848484848485,0.06555973809898834,0.0555795205,0.04765169136541668,0.007838091810000001,0.157242731
p_unsafe_funeral_comm,5,9,0.08080808080808081,28.84848484848485,0.85711061491,0.86943182,0.08294729174073591,0.704232655,0.9695932275
p_unsafe_funeral_hosp,6,9,0.08080808080808081,28.84848484848485,0.0284015156095,0.028221417999999998,0.004237693297465019,0.021687728649999998,0.0354494173
delay_hosp,1,10,0.09090909090909091,32.45454545454545,5.10152093745,5.0925714499999994,0.2269462802462358,4.74938906,5.48974297
p_hosp,2,10,0.09090909090909091,32.45454545454545,0.3451364429848333,0.347872315,0.055010264354337424,0.25193435049999996,0.43105227050000006
p_ETU,3,10,0.09090909090909091,32.45454545454545,0.069500088080155,0.0594215305,0.049709675123424155,0.008786804495,0.16597297850000006
latent_IPC,4,10,0.09090909090909091,32.45454545454545,0.06620212157250834,0.056250147,0.047833313406694736,0.00807646688,0.15799019550000004
p_unsafe_funeral_comm,5,10,0.09090909090909091,32.45454545454545,0.8533554317016666,0.8644625,0.0836054437442122,0.700524273,0.9684956554999999
p_unsafe_funeral_hosp,6,10,0.09090909090909091,32.45454545454545,0.028323910407666665,0.028143738,0.00422806594832582,0.0216164067,0.0353834212
delay_hosp,1,11,0.10101010101010102,36.06060606060606,5.090047238766667,5.08090075,0.2219085683491634,4.74470883,5.473180279999999
p_hosp,2,11,0.10101010101010102,36.06060606060606,0.34652277629266665,0.34930116499999997,0.05463693845040278,0.254185391,0.4319385435
p_ETU,3,11,0.10101010101010102,36.06060606060606,0.070370145920115,0.060479315000000006,0.04981844925996468,0.00927164438,0.1668655675
latent_IPC,4,11,0.10101010101010102,36.06060606060606,0.066873977222445,0.0568954755,0.04804553216618175,0.008363734644999999,0.158434176
p_unsafe_funeral_comm,5,11,0.10101010101010102,36.06060606060606,0.8494655132583333,0.860861275,0.08440990659620727,0.694709815,0.9666908125000001
p_unsafe_funeral_hosp,6,11,0.10101010101010102,36.06060606060606,0.02824345092016667,0.0280662635,0.004219651162180709,0.02154497375,0.03526098175
delay_hosp,1,12,0.11111111111111112,39.66666666666667,5.078264215766667,5.0690343,0.21704681059002018,4.739927575,5.450934775
p_hosp,2,12,0.11111111111111112,39.66666666666667,0.34796492463483336,0.350570265,0.054282786466555794,0.25682324900000003,0.43314795300000003
p_ETU,3,12,0.11111111111111112,39.66666666666667,0.07128160272479167,0.061415189999999995,0.04996108138785132,0.00963440548,0.168493462
latent_IPC,4,12,0.11111111111111112,39.66666666666667,0.06757712377307666,0.057598592000000004,0.04828953783423774,0.008541740630000001,0.15911801400000003
p_unsafe_funeral_comm,5,12,0.11111111111111112,39.66666666666667,0.84543548864,0.8563628249999999,0.08536060247526633,0.69000575,0.9653243949999999
p_unsafe_funeral_hosp,6,12,0.11111111111111112,39.66666666666667,0.02816000306116667,0.028011813,0.0042125048071366645,0.0214665598,0.0351673869
delay_hosp,1,13,0.12121212121212122,43.27272727272727,5.066161637283333,5.0573682,0.21237909273654687,4.735643895,5.4288613550000004
p_hosp,2,13,0.12121212121212122,43.27272727272727,0.34946572877716664,0.352179275,0.05394894842064529,0.2591975095,0.434410828
p_ETU,3,13,0.12121212121212122,43.27272727272727,0.072237084417055,0.062447354499999996,0.050138908773006745,0.009964361145,0.169533475
latent_IPC,4,13,0.12121212121212122,43.27272727272727,0.06831351634443666,0.058384483,0.048566515833087506,0.00880743114,0.160272156
p_unsafe_funeral_comm,5,13,0.12121212121212122,43.27272727272727,0.84125978397,0.85180188,0.0864562146500004,0.6859081935,0.9636012315
p_unsafe_funeral_hosp,6,13,0.12121212121212122,43.27272727272727,0.028073425337166665,0.0279222555,0.004206681669534772,0.021396636400000002,0.03508728195
delay_hosp,1,14,0.13131313131313133,46.87878787878788,5.053728911116667,5.0436475000000005,0.20792424975771437,4.731003075,5.4081267550000005
p_hosp,2,14,0.13131313131313133,46.87878787878788,0.35102819304366667,0.35357251,0.05363655024331339,0.2609586785,0.4358361595000001
p_ETU,3,14,0.13131313131313133,46.87878787878788,0.07323941966446833,0.0637445465,0.05035323152978194,0.0103147951,0.171068631
latent_IPC,4,14,0.13131313131313133,46.87878787878788,0.069085257874895,0.0591547505,0.04887764222343689,0.00912422293,0.1613113365
p_unsafe_funeral_comm,5,14,0.13131313131313133,46.87878787878788,0.8369326116666667,0.84673057,0.08769433327519892,0.6788896515,0.9622656495
p_unsafe_funeral_hosp,6,14,0.13131313131313133,46.87878787878788,0.02798356846066667,0.027836556999999998,0.004202235141018062,0.0212858192,0.034982743250000004
delay_hosp,1,15,0.14141414141414144,50.48484848484849,5.040955079366666,5.0300922,0.20370170974416493,4.72656191,5.385950545
p_hosp,2,15,0.14141414141414144,50.48484848484849,0.3526554950756667,0.35513857,0.05334668960919868,0.2636702525,0.43722075499999996
p_ETU,3,15,0.14141414141414144,50.48484848484849,0.07429165778455,0.06495273900000001,0.050605302222445955,0.0108511891,0.17193373750000002
latent_IPC,4,15,0.14141414141414144,50.48484848484849,0.0698946122011,0.0598771745,0.049224079664447605,0.009467624454999999,0.1626539855
p_unsafe_funeral_comm,5,15,0.14141414141414144,50.48484848484849,0.83244796357,0.841633705,0.08907170522189518,0.6726754575,0.960815755
p_unsafe_funeral_hosp,6,15,0.14141414141414144,50.48484848484849,0.02789027493233333,0.027736695999999998,0.004199216856495559,0.021193713,0.0348799084
delay_hosp,1,16,0.15151515151515152,54.09090909090909,5.027828803,5.01733435,0.1997312839309195,4.721530585,5.367208795000001
p_hosp,2,16,0.15151515151515152,54.09090909090909,0.3543509967753333,0.35667941999999997,0.05308041920564944,0.266034608,0.438802763
p_ETU,3,16,0.15151515151515152,54.09090909090909,0.07539708859204167,0.06617171599999999,0.050896315097159146,0.011327708499999999,0.17267360050000005
latent_IPC,4,16,0.15151515151515152,54.09090909090909,0.070744018152735,0.0608588655,0.04960697261714575,0.009691072915,0.16407550050000003
p_unsafe_funeral_comm,5,16,0.15151515151515152,54.09090909090909,0.827799624545,0.837378395,0.09058460832780418,0.6656643670000001,0.9590645285
p_unsafe_funeral_hosp,6,16,0.15151515151515152,54.09090909090909,0.0277933784445,0.027647175,0.0041976763247070425,0.02110226775,0.0348421991
delay_hosp,1,17,0.16161616161616163,57.6969696969697,5.01433836125,5.00312995,0.1960328943975035,4.715189570000001,5.346863685
p_hosp,2,17,0.16161616161616163,57.6969696969697,0.35611825367166666,0.358361935,0.052838727967452856,0.26807700100000004,0.44043099100000005
p_ETU,3,17,0.16161616161616163,57.6969696969697,0.07655926359890666,0.0674539465,0.05122739394442759,0.011842313499999998,0.17437622700000002
latent_IPC,4,17,0.16161616161616163,57.6969696969697,0.07163610517323167,0.061454794,0.050027443197277165,0.00993091604,0.16596633050000004
p_unsafe_funeral_comm,5,17,0.16161616161616163,57.6969696969697,0.8229812236983334,0.8316687700000001,0.09222922755284828,0.658421179,0.9577360104999999
p_unsafe_funeral_hosp,6,17,0.16161616161616163,57.6969696969697,0.0276927034585,0.027557562,0.004197660413458377,0.021028992,0.034723885200000006
delay_hosp,1,18,0.17171717171717174,61.30303030303031,5.000471638433333,4.9881373,0.19262624517637908,4.7092746,5.3286973799999995
p_hosp,2,18,0.17171717171717174,61.30303030303031,0.35796102698416665,0.36018115500000003,0.052622518698532884,0.2708824205,0.44177495850000004
p_ETU,3,18,0.17171717171717174,61.30303030303031,0.077782019848365,0.06852039400000001,0.051599580023235635,0.012327305650000002,0.17596838600000003
latent_IPC,4,18,0.17171717171717174,61.30303030303031,0.07257371046635666,0.0625081175,0.05048658617282514,0.01022008925,0.1678576575
p_unsafe_funeral_comm,5,18,0.17171717171717174,61.30303030303031,0.817986322965,0.8264015,0.09400169188316816,0.650951545,0.9565003155
p_unsafe_funeral_hosp,6,18,0.17171717171717174,61.30303030303031,0.027588064549166666,0.027457856500000002,0.004199212774664982,0.020940623899999997,0.03466392835
delay_hosp,1,19,0.18181818181818182,64.9090909090909,4.9862161217,4.9737509499999994,0.18953042893620434,4.699520665,5.311033255
p_hosp,2,19,0.18181818181818182,64.9090909090909,0.3598832953153333,0.362075755,0.052432582775173486,0.273015403,0.44387506600000004
p_ETU,3,19,0.18181818181818182,64.9090909090909,0.07906950638171834,0.0696762655,0.05201381977584672,0.01304618315,0.17817337
latent_IPC,4,19,0.18181818181818182,64.9090909090909,0.07355989778076333,0.0634073775,0.05098546469383666,0.01059019975,0.1711249265
p_unsafe_funeral_comm,5,19,0.18181818181818182,64.9090909090909,0.812808493645,0.82030694,0.09589735733015421,0.6436939675,0.9549066545000001
p_unsafe_funeral_hosp,6,19,0.18181818181818182,64.9090909090909,0.027479265697833332,0.0273529045,0.004202373235500896,0.02082073245,0.034616084600000006
delay_hosp,1,20,0.19191919191919193,68.51515151515152,4.97155889025,4.9593243000000005,0.18676347620345368,4.692436359999999,5.288436715
p_hosp,2,20,0.19191919191919193,68.51515151515152,0.3618892669965,0.36397809999999997,0.05226957201303261,0.275216589,0.445575988
p_ETU,3,20,0.19191919191919193,68.51515151515152,0.08042621202710834,0.071054848,0.05247095011421498,0.013724477249999999,0.180702191
latent_IPC,4,20,0.19191919191919193,68.51515151515152,0.07459797828147834,0.064264145,0.05152510510280632,0.010873293749999999,0.17300665200000004
p_unsafe_funeral_comm,5,20,0.19191919191919193,68.51515151515152,0.80744128203,0.81460853,0.09790940825362808,0.6362167425,0.9531601015000001
p_unsafe_funeral_hosp,6,20,0.19191919191919193,68.51515151515152,0.027366099572666665,0.027243147000000002,0.004207177228904366,0.0206711211,0.0345459764
delay_hosp,1,21,0.20202020202020204,72.12121212121212,4.956486614366667,4.9430663,0.18434186884617867,4.68217551,5.27128319
p_hosp,2,21,0.20202020202020204,72.12121212121212,0.36398339236683336,0.365710225,0.052133968312080774,0.277263553,0.44764552350000003
p_ETU,3,21,0.20202020202020204,72.12121212121212,0.08185699756334666,0.0723881795,0.05297168470569177,0.014285055199999999,0.18305569600000002
latent_IPC,4,21,0.20202020202020204,72.12121212121212,0.07569153354123834,0.06538886899999999,0.0521064920866659,0.0111687435,0.17539440550000002
p_unsafe_funeral_comm,5,21,0.20202020202020204,72.12121212121212,0.801877991625,0.808805945,0.10002785931099724,0.6258724655,0.9516297395000001
p_unsafe_funeral_hosp,6,21,0.20202020202020204,72.12121212121212,0.0272483466215,0.027110066500000002,0.004213655548997612,0.020558897850000004,0.034437841850000005
delay_hosp,1,22,0.21212121212121213,75.72727272727273,4.940985557383334,4.92665815,0.1822800188022344,4.6695314,5.252552290000001
p_hosp,2,22,0.21212121212121213,75.72727272727273,0.36617037794316665,0.36763177999999996,0.05202604937801875,0.27953451100000004,0.4492046835000001
p_ETU,3,22,0.21212121212121213,75.72727272727273,0.083367129515215,0.07383550950000001,0.053516597574913866,0.015024662349999999,0.18566863500000005
latent_IPC,4,22,0.21212121212121213,75.72727272727273,0.076844440723065,0.06658004149999999,0.0527305632086231,0.011589648250000001,0.1774387295
p_unsafe_funeral_comm,5,22,0.21212121212121213,75.72727272727273,0.79611137146,0.802602225,0.10224051550727307,0.618614793,0.9493412315
p_unsafe_funeral_hosp,6,22,0.21212121212121213,75.72727272727273,0.027125774261,0.026977881,0.004221834498098179,0.0204187361,0.0342931468
delay_hosp,1,23,0.22222222222222224,79.33333333333334,4.925041565716667,4.91086335,0.18058974857620172,4.65736004,5.23316495
p_hosp,2,23,0.22222222222222224,79.33333333333334,0.36845519992883335,0.37007902000000004,0.05194585401377791,0.2820159625,0.45170925050000005
p_ETU,3,23,0.22222222222222224,79.33333333333334,0.08496231886561334,0.0752500535,0.054106106893201396,0.015565434049999998,0.1880122775
latent_IPC,4,23,0.22222222222222224,79.33333333333334,0.07806090089947,0.067764181,0.05339820335617001,0.011929713199999999,0.1812023075
p_unsafe_funeral_comm,5,23,0.22222222222222224,79.33333333333334,0.7901335151983333,0.796771675,0.10453627252189338,0.6111292295,0.9471200909999999
p_unsafe_funeral_hosp,6,23,0.22222222222222224,79.33333333333334,0.026998136,0.026859058499999998,0.004231737106632226,0.02025440605,0.0342116233
delay_hosp,1,24,0.23232323232323235,82.93939393939395,4.908640074516667,4.89309325,0.17927980149516234,4.64299338,5.214034625000001
p_hosp,2,24,0.23232323232323235,82.93939393939395,0.370843118333,0.37250895,0.051893144931520925,0.285148476,0.453802851
p_ETU,3,24,0.23232323232323235,82.93939393939395,0.08664876187845333,0.076945502,0.05474045559820032,0.01636475235,0.1899603265
latent_IPC,4,24,0.23232323232323235,82.93939393939395,0.07934546979258167,0.0690433415,0.054110237816081694,0.01241299525,0.18346450450000007
p_unsafe_funeral_comm,5,24,0.23232323232323235,82.93939393939395,0.7839363076616667,0.7900427649999999,0.1069086179726121,0.6015314015000001,0.9451821365
p_unsafe_funeral_hosp,6,24,0.23232323232323235,82.93939393939395,0.026865170971,0.026711416,0.004243385248633746,0.02012053495,0.034056738
delay_hosp,1,25,0.24242424242424243,86.54545454545455,4.8917661143,4.8752791,0.17835540738746936,4.6274105699999994,5.196482115
p_hosp,2,25,0.24242424242424243,86.54545454545455,0.373339691725,0.37494315,0.051867371773710036,0.287456393,0.456265209
p_ETU,3,25,0.24242424242424243,86.54545454545455,0.088433186851025,0.07883409799999999,0.055419691826223666,0.017080682849999997,0.1935584765
latent_IPC,4,25,0.24242424242424243,86.54545454545455,0.08070309262188667,0.07015632799999999,0.05486742562069579,0.0128996372,0.1879220755
p_unsafe_funeral_comm,5,25,0.24242424242424243,86.54545454545455,0.7775123188333334,0.7839248050000001,0.10935498688257549,0.5923382125,0.9433094825
p_unsafe_funeral_hosp,6,25,0.24242424242424243,86.54545454545455,0.026726603789833332,0.0265653495,0.004256802081500522,0.019989378400000004,0.03394481125
delay_hosp,1,26,0.25252525252525254,90.15151515151516,4.87440431275,4.85723005,0.17781794038474497,4.612272175000001,5.178882085000001
p_hosp,2,26,0.25252525252525254,90.15151515151516,0.37595079169816664,0.377434785,0.051867634637074674,0.28949861,0.45870042750000006
p_ETU,3,26,0.25252525252525254,90.15151515151516,0.09032290344922667,0.08059930900000001,0.0561436449429862,0.0178433106,0.19689191300000003
latent_IPC,4,26,0.25252525252525254,90.15151515151516,0.08213914205313,0.0713918635,0.05567045066678307,0.0135014811,0.1911835235
p_unsafe_funeral_comm,5,26,0.25252525252525254,90.15151515151516,0.770855255825,0.77707595,0.11187045412973384,0.5810227379999999,0.9411568330000001
p_unsafe_funeral_hosp,6,26,0.25252525252525254,90.15151515151516,0.026582145018383335,0.0264217655,0.00427201239449589,0.0198421836,0.03382445
delay_hosp,1,27,0.26262626262626265,93.75757575757576,4.85653891235,4.83951785,0.1776646944201853,4.59672833,5.16340183
p_hosp,2,27,0.26262626262626265,93.75757575757576,0.37868261730066666,0.38037891999999995,0.051892647441385976,0.2919656,0.4613844265
p_ETU,3,27,0.26262626262626265,93.75757575757576,0.09232585888365,0.08258879699999999,0.0569119007596819,0.018895498849999998,0.1999826905000001
latent_IPC,4,27,0.26262626262626265,93.75757575757576,0.08365946064429666,0.07273310350000001,0.05651991158027249,0.01420543575,0.19490302450000002
p_unsafe_funeral_comm,5,27,0.26262626262626265,93.75757575757576,0.7639592946966667,0.76976417,0.11444409420304084,0.5696916284999999,0.9380574105
p_unsafe_funeral_hosp,6,27,0.26262626262626265,93.75757575757576,0.026431492019283333,0.0262554825,0.004289036754398785,0.01966924195,0.03369334135
delay_hosp,1,28,0.27272727272727276,97.36363636363637,4.838153778633333,4.8210593500000005,0.17788879248770487,4.57754996,5.1489504450000005
p_hosp,2,28,0.27272727272727276,97.36363636363637,0.381541708907,0.38327053499999997,0.051940705617666165,0.2945345845,0.464110547
p_ETU,3,28,0.27272727272727276,97.36363636363637,0.0944506978947,0.08455624049999999,0.05772377158200504,0.0198685071,0.203181171
latent_IPC,4,28,0.27272727272727276,97.36363636363637,0.08527040870473,0.074466628000000007,0.057416310622459873,0.014916652849999998,0.198791085
p_unsafe_funeral_comm,5,28,0.27272727272727276,97.36363636363637,0.7568184443866667,0.7624080049999999,0.11706553471602581,0.5592561085,0.935678077
p_unsafe_funeral_hosp,6,28,0.27272727272727276,97.36363636363637,0.026274328915183335,0.0261228105,0.0043078759175763535,0.01945690835,0.033575964349999994
delay_hosp,1,29,0.2828282828282829,100.96969696969698,4.819232427933334,4.80227715,0.1784792435206691,4.55715569,5.132501915000001
p_hosp,2,29,0.2828282828282829,100.96969696969698,0.3845349616861667,0.38624976,0.05200965396806743,0.29694021950000005,0.46728684200000004
p_ETU,3,29,0.2828282828282829,100.96969696969698,0.0967068298077,0.086708512,0.058578263217635713,0.021003031,0.20682573450000002
latent_IPC,4,29,0.2828282828282829,100.96969696969698,0.08697891642256,0.076323025,0.05836003824143087,0.01556857365,0.20324100650000004
p_unsafe_funeral_comm,5,29,0.2828282828282829,100.96969696969698,0.74942751254,0.754817435,0.11973164943563638,0.546182783,0.933277775
p_unsafe_funeral_hosp,6,29,0.2828282828282829,100.96969696969698,0.026110324892266668,0.025957084,0.004328488145103027,0.019235894299999997,0.03342314280000001
delay_hosp,1,30,0.29292929292929293,104.57575757575758,4.7997580498,4.7829526,0.17942113896957163,4.534756939999999,5.116241925
p_hosp,2,30,0.29292929292929293,104.57575757575758,0.38766963747916666,0.38926471,0.05209685941453376,0.3000974305,0.47060976400000004
p_ETU,3,30,0.29292929292929293,104.57575757575758,0.09910450082458333,0.0890512785,0.059474036068718046,0.022062206,0.21077683
latent_IPC,4,30,0.29292929292929293,104.57575757575758,0.088792543376395,0.077948715,0.059351356519351674,0.0161876538,0.2068115155
p_unsafe_funeral_comm,5,30,0.29292929292929293,104.57575757575758,0.7417837424716667,0.7472029899999999,0.12244105721602257,0.532018089,0.930685397
p_unsafe_funeral_hosp,6,30,0.29292929292929293,104.57575757575758,0.025939130226216668,0.025822051,0.004350772524600298,0.0190134171,0.033295496
delay_hosp,1,31,0.30303030303030304,108.18181818181819,4.779713547383333,4.7622545,0.18069598233152187,4.5146551950000005,5.09780013
p_hosp,2,31,0.30303030303030304,108.18181818181819,0.3909533746395,0.39253125,0.05219918548715836,0.30340641300000004,0.474285381
p_ETU,3,31,0.30303030303030304,108.18181818181819,0.10165487413208334,0.09137820599999999,0.060409361470543446,0.02320067355,0.21493971800000009
latent_IPC,4,31,0.30303030303030304,108.18181818181819,0.09071954434535,0.079464008,0.06039037737787142,0.016750946949999998,0.2104535535000001
p_unsafe_funeral_comm,5,31,0.30303030303030304,108.18181818181819,0.7338867444483334,0.7386805700000001,0.12518346997043608,0.517898886,0.9270572535
p_unsafe_funeral_hosp,6,31,0.30303030303030304,108.18181818181819,0.025760371927883333,0.025646026000000002,0.004374574157979951,0.0187905956,0.0331289881
delay_hosp,1,32,0.31313131313131315,111.7878787878788,4.759081575083333,4.7423724,0.18228210723718158,4.49133071,5.081292365
p_hosp,2,32,0.31313131313131315,111.7878787878788,0.39439419559083333,0.39584007499999996,0.05231297184182241,0.3081968785,0.47777483749999994
p_ETU,3,32,0.31313131313131315,111.7878787878788,0.1043701168654,0.0937257745,0.06138207046040989,0.024766797549999997,0.22029678800000005
latent_IPC,4,32,0.31313131313131315,111.7878787878788,0.09276894316937,0.0813936865,0.061477036834540026,0.0173899597,0.21493145650000015
p_unsafe_funeral_comm,5,32,0.31313131313131315,111.7878787878788,0.7257367712805,0.7305137349999999,0.12793991162981294,0.5042104665,0.9231285985000002
p_unsafe_funeral_hosp,6,32,0.31313131313131315,111.7878787878788,0.025573652561033333,0.025454532000000002,0.0043997152129088436,0.0185813533,0.0330116269
delay_hosp,1,33,0.32323232323232326,115.3939393939394,4.7378445974,4.72101555,0.18415519353228535,4.4679429950000005,5.062275845
p_hosp,2,33,0.32323232323232326,115.3939393939394,0.39800051133233333,0.39934734,0.05243401548014831,0.311977094,0.4820020385
p_ETU,3,33,0.32323232323232326,115.3939393939394,0.10726349453291667,0.096618238,0.06238949468670597,0.0257160877,0.22424518650000003
latent_IPC,4,33,0.32323232323232326,115.3939393939394,0.09495061613517167,0.0833276555,0.06261106335334889,0.0182985,0.21900712700000002
p_unsafe_funeral_comm,5,33,0.32323232323232326,115.3939393939394,0.7173337933418333,0.72229354,0.13069144969323038,0.488330721,0.9186883465000001
p_unsafe_funeral_hosp,6,33,0.32323232323232326,115.3939393939394,0.025378554899566665,0.025253222999999998,0.004426037611139653,0.0183351712,0.0328780791
delay_hosp,1,34,0.33333333333333337,119.00000000000001,4.715984955083333,4.6984511,0.1862887956666627,4.4419807549999994,5.045867525
p_hosp,2,34,0.33333333333333337,119.00000000000001,0.40178112144033334,0.40295117,0.05255755619392473,0.315932383,0.486330649
p_ETU,3,34,0.33333333333333337,119.00000000000001,0.11034947428345,0.09941818899999999,0.06342839865022662,0.027111505999999997,0.22996900050000002
latent_IPC,4,34,0.33333333333333337,119.00000000000001,0.09727538532264667,0.0854679465,0.0637919391728105,0.0191966524,0.2246423995
p_unsafe_funeral_comm,5,34,0.33333333333333337,119.00000000000001,0.7086781165791667,0.7138362650000001,0.13342277042257963,0.47082062199999997,0.914158983
p_unsafe_funeral_hosp,6,34,0.33333333333333337,119.00000000000001,0.0251746515318,0.025036931499999998,0.004453437539639173,0.01809010115,0.0327165873
delay_hosp,1,35,0.3434343434343435,122.60606060606062,4.693484943016666,4.6759372500000005,0.1886548964805632,4.416192605,5.029751775
p_hosp,2,35,0.3434343434343435,122.60606060606062,0.40574520881316667,0.406877535,0.05267826460330441,0.31992454049999997,0.490737549
p_ETU,3,35,0.3434343434343435,122.60606060606062,0.11364383611053333,0.10235093,0.06449490191478637,0.0288224787,0.234789523
latent_IPC,4,35,0.3434343434343435,122.60606060606062,0.099755123927755,0.087659845,0.06501885371685596,0.020505476850000003,0.22975248750000002
p_unsafe_funeral_comm,5,35,0.3434343434343435,122.60606060606062,0.6997709932906667,0.7051086,0.13611840389579327,0.453900082,0.909761555
p_unsafe_funeral_hosp,6,35,0.3434343434343435,122.60606060606062,0.024961515993383334,0.024822947999999997,0.004481875800944082,0.017853157600000003,0.03254741215000001
delay_hosp,1,36,0.3535353535353536,126.21212121212123,4.6703269006,4.6541590500000005,0.19122442491434521,4.388503559999999,5.009245995
p_hosp,2,36,0.3535353535353536,126.21212121212123,0.4099023279971667,0.41083897999999996,0.052790233818070666,0.32461836450000003,0.4951572905
p_ETU,3,36,0.3535353535353536,126.21212121212123,0.1171637928509,0.10571828,0.06558438896294021,0.030597681649999996,0.23939161750000004
latent_IPC,4,36,0.3535353535353536,126.21212121212123,0.10240287582187001,0.0898823155,0.0662906467460367,0.02127233925,0.2349228520000001
p_unsafe_funeral_comm,5,36,0.3535353535353536,126.21212121212123,0.6906136939081666,0.695690955,0.1387570039691957,0.4381348865,0.9039352414999999
