"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost","obv_efficacy","obv_coverage"
"DRC",50,10,"cov90_obv70",30,4491.62531129254,70,40,11295.8513432567,0.7,0.9
"DRC",53,1,"cov90_obv70",27,16155.538483868,93,66,66182.8453516384,0.7,0.9
"DRC",53,2,"cov90_obv70",12,4210.82744492741,35,23,12814.2234298871,0.7,0.9
"DRC",53,3,"cov90_obv70",25,15391.7143434239,68,43,53146.6114459138,0.7,0.9
"DRC",53,4,"cov90_obv70",23,8815.56106892585,72,49,33363.008884098,0.7,0.9
"DRC",53,5,"cov90_obv70",9,2910.74339846766,27,18,9637.38135218104,0.7,0.9
"DRC",53,6,"cov90_obv70",9,1078.97107663883,21,12,2344.9170497533,0.7,0.9
"DRC",53,7,"cov90_obv70",12,2169.3147731378,32,20,6758.7311095446,0.7,0.9
"DRC",53,8,"cov90_obv70",13,2489.66465352629,29,16,5694.94328543285,0.7,0.9
"DRC",53,9,"cov90_obv70",12,5960.54454306227,42,30,22105.5170254438,0.7,0.9
"DRC",53,10,"cov90_obv70",33,9771.08073537288,96,63,32628.2163912227,0.7,0.9
"DRC",54,1,"cov90_obv70",63,30459.9869788841,192,129,104200.315573694,0.7,0.9
"DRC",54,2,"cov90_obv70",25,10109.5816192023,64,39,33851.2289427339,0.7,0.9
"DRC",54,3,"cov90_obv70",3,253.815799444027,8,5,692.486032137156,0.7,0.9
"DRC",54,4,"cov90_obv70",19,5899.7090303059,48,29,15665.2045109895,0.7,0.9
"DRC",54,5,"cov90_obv70",5,780.625211602794,10,5,1908.25775378351,0.7,0.9
"DRC",54,6,"cov90_obv70",13,3842.93663794887,35,22,12067.4654986838,0.7,0.9
"DRC",54,7,"cov90_obv70",10,3421.02414706934,33,23,11348.2218883585,0.7,0.9
"DRC",54,8,"cov90_obv70",12,4033.03814574522,25,13,10480.9014726326,0.7,0.9
"DRC",54,9,"cov90_obv70",86,33957.4118904189,240,154,104265.147782869,0.7,0.9
"DRC",54,10,"cov90_obv70",14,5505.76538097173,56,42,20372.6784868006,0.7,0.9
"DRC",57,1,"cov90_obv70",2,126.820537073252,5,3,329.283630270338,0.7,0.9
"DRC",57,2,"cov90_obv70",5,911.683219784655,19,14,3396.4450796605,0.7,0.9
"DRC",57,3,"cov90_obv70",5,911.683219784655,19,14,3396.4450796605,0.7,0.9
"DRC",57,4,"cov90_obv70",47,11961.7500220272,135,88,41727.3383743054,0.7,0.9
"DRC",57,5,"cov90_obv70",4,481.245220738393,8,4,863.692358509673,0.7,0.9
"DRC",57,6,"cov90_obv70",3,375.663634673591,9,6,901.464133026162,0.7,0.9
"DRC",57,7,"cov90_obv70",2,419.793549266522,10,8,1921.67411337557,0.7,0.9
"DRC",57,8,"cov90_obv70",15,4836.5890400193,49,34,16415.682946783,0.7,0.9
"DRC",57,9,"cov90_obv70",18,7131.46910286829,49,31,19532.2382620708,0.7,0.9
"DRC",57,10,"cov90_obv70",77,29377.6187299631,200,123,99976.161137121,0.7,0.9
"DRC",61,1,"cov90_obv70",10,1612.29634074184,22,12,3741.18505232332,0.7,0.9
"DRC",61,2,"cov90_obv70",5,860.695424274147,9,4,1560.17706286408,0.7,0.9
"DRC",61,3,"cov90_obv70",82,24688.6581829671,242,160,88375.0647946977,0.7,0.9
"DRC",61,4,"cov90_obv70",33,13562.3285961782,80,47,41887.0052421132,0.7,0.9
"DRC",61,5,"cov90_obv70",18,4480.19032214082,43,25,13063.8473210599,0.7,0.9
"DRC",61,6,"cov90_obv70",15,6383.94071165328,43,28,22559.1087953006,0.7,0.9
"DRC",61,7,"cov90_obv70",3,728.253735146703,14,11,2338.95562872536,0.7,0.9
"DRC",61,8,"cov90_obv70",9,1057.87237464716,18,9,2568.61714676138,0.7,0.9
"DRC",61,9,"cov90_obv70",52,29337.0736707388,172,120,120179.431098603,0.7,0.9
"DRC",61,10,"cov90_obv70",3,406.606383814508,6,3,1400.46550735093,0.7,0.9
"DRC",62,1,"cov90_obv70",27,8256.08463856623,69,42,26380.2268078061,0.7,0.9
"DRC",62,2,"cov90_obv70",0,88.7916540430134,0,0,88.7916540430134,0.7,0.9
"DRC",62,3,"cov90_obv70",0,210.950784455886,4,4,1055.47856853465,0.7,0.9
"DRC",62,4,"cov90_obv70",2,272.533229723657,9,7,954.848851408664,0.7,0.9
"DRC",62,5,"cov90_obv70",47,19632.7699588735,138,91,58899.4892655228,0.7,0.9
"DRC",62,6,"cov90_obv70",2,138.207150972366,3,1,268.128042999388,0.7,0.9
"DRC",62,7,"cov90_obv70",67,29877.0568264547,189,122,103723.258632989,0.7,0.9
"DRC",62,8,"cov90_obv70",12,5052.03959477802,39,27,17971.5672796813,0.7,0.9
"DRC",62,9,"cov90_obv70",19,6519.62847774427,59,40,21940.2746993037,0.7,0.9
"DRC",62,10,"cov90_obv70",56,27123.3097238166,163,107,84311.4578977359,0.7,0.9
"DRC",65,1,"cov90_obv70",34,9053.9523011021,101,67,30445.3736868757,0.7,0.9
"DRC",65,2,"cov90_obv70",5,482.845347615762,10,5,1416.71106144172,0.7,0.9
"DRC",65,3,"cov90_obv70",6,2206.86371846923,29,23,13385.7336290984,0.7,0.9
"DRC",65,4,"cov90_obv70",32,15253.3741374376,106,74,57435.7606351488,0.7,0.9
"DRC",65,5,"cov90_obv70",12,5379.56937127378,46,34,23028.6286458462,0.7,0.9
"DRC",65,6,"cov90_obv70",60,26708.0892961366,178,118,92007.8484948003,0.7,0.9
"DRC",65,7,"cov90_obv70",5,715.451133305116,7,2,1334.68499215742,0.7,0.9
"DRC",65,8,"cov90_obv70",16,5823.8549200668,46,30,18243.5289588338,0.7,0.9
"DRC",65,9,"cov90_obv70",24,7588.62547565306,65,41,23552.0613614473,0.7,0.9
"DRC",65,10,"cov90_obv70",2,794.561579608908,13,11,2795.61675673318,0.7,0.9
"DRC",69,1,"cov90_obv70",9,2710.62614521224,21,12,6553.21336362898,0.7,0.9
"DRC",69,2,"cov90_obv70",1,300.064409348707,3,2,733.358678531558,0.7,0.9
"DRC",69,3,"cov90_obv70",10,1766.23889575879,16,6,4209.22497509115,0.7,0.9
"DRC",69,4,"cov90_obv70",39,14722.036224527,107,68,53898.6576843767,0.7,0.9
"DRC",69,5,"cov90_obv70",11,2258.91864258968,22,11,5671.96558420829,0.7,0.9
"DRC",69,6,"cov90_obv70",4,497.25587980321,10,6,1443.72703535841,0.7,0.9
"DRC",69,7,"cov90_obv70",8,2734.89319610914,34,26,9441.81508312375,0.7,0.9
"DRC",69,8,"cov90_obv70",7,1689.08823328575,33,26,6515.77319079921,0.7,0.9
"DRC",69,9,"cov90_obv70",8,2190.27231717504,14,6,4661.6480193307,0.7,0.9
"DRC",69,10,"cov90_obv70",5,772.655694777465,16,11,2951.75384870328,0.7,0.9
"DRC",73,1,"cov90_obv70",5,709.765095170916,16,11,2455.14842387049,0.7,0.9
"DRC",73,2,"cov90_obv70",6,742.520450950873,14,8,1955.07176285516,0.7,0.9
"DRC",73,3,"cov90_obv70",11,2804.35336122481,31,20,10288.1156681032,0.7,0.9
"DRC",73,4,"cov90_obv70",41,15837.8177699751,127,86,58960.0018711792,0.7,0.9
"DRC",73,5,"cov90_obv70",3,309.326781316457,6,3,929.638312207371,0.7,0.9
"DRC",73,6,"cov90_obv70",20,3754.35141604484,41,21,8631.93622615218,0.7,0.9
"DRC",73,7,"cov90_obv70",0,54.9735024402456,2,2,446.010031969013,0.7,0.9
"DRC",73,8,"cov90_obv70",5,1482.70551797416,14,9,3671.47691570272,0.7,0.9
"DRC",73,9,"cov90_obv70",4,774.663848347986,9,5,1946.51534784749,0.7,0.9
"DRC",73,10,"cov90_obv70",10,2194.35928916117,43,33,8000.93248112087,0.7,0.9
"DRC",74,1,"cov90_obv70",23,8012.15917332706,72,49,32491.10806479,0.7,0.9
"DRC",74,2,"cov90_obv70",70,42633.0446019595,169,99,125919.26578074,0.7,0.9
"DRC",74,3,"cov90_obv70",0,21.1516804937582,2,2,181.96972286077,0.7,0.9
"DRC",74,4,"cov90_obv70",0,111.700177466016,6,6,1189.66525889119,0.7,0.9
"DRC",74,5,"cov90_obv70",8,1136.1979672898,23,15,3698.14209915855,0.7,0.9
"DRC",74,6,"cov90_obv70",81,13780.0683405403,226,145,36765.2716154859,0.7,0.9
"DRC",74,7,"cov90_obv70",60,28922.4908077338,156,96,81384.0763869157,0.7,0.9
"DRC",74,8,"cov90_obv70",16,3295.10115542176,39,23,8403.1907699794,0.7,0.9
"DRC",74,9,"cov90_obv70",1,215.508901261008,4,3,770.339499447739,0.7,0.9
"DRC",74,10,"cov90_obv70",5,641.157738679737,9,4,1115.83907187182,0.7,0.9
"DRC",77,1,"cov90_obv70",23,7859.77434598977,70,47,29790.6537791592,0.7,0.9
"DRC",77,2,"cov90_obv70",8,1289.3587611757,14,6,2324.86801095919,0.7,0.9
"DRC",77,3,"cov90_obv70",3,578.007773620486,13,10,2705.87531377102,0.7,0.9
"DRC",77,4,"cov90_obv70",31,15256.9312179659,71,40,48629.4223013735,0.7,0.9
"DRC",77,5,"cov90_obv70",16,6199.64039972632,45,29,22305.3208353072,0.7,0.9
"DRC",77,6,"cov90_obv70",16,6199.64039972632,45,29,22305.3208353072,0.7,0.9
"DRC",77,7,"cov90_obv70",19,5023.97762941662,42,23,14812.1917298619,0.7,0.9
"DRC",77,8,"cov90_obv70",10,3747.36705535959,31,21,11544.4573270867,0.7,0.9
"DRC",77,9,"cov90_obv70",6,2238.69451878965,21,15,13527.6165360361,0.7,0.9
"DRC",77,10,"cov90_obv70",8,1146.44752695074,27,19,3360.57717867356,0.7,0.9
"DRC",78,1,"cov90_obv70",9,3927.75744018458,37,28,18429.3985496191,0.7,0.9
"DRC",78,2,"cov90_obv70",3,345.943015506928,5,2,448.153660244395,0.7,0.9
"DRC",78,3,"cov90_obv70",80,14998.2184952336,208,128,40702.2379799285,0.7,0.9
"DRC",78,4,"cov90_obv70",80,14998.2184952336,208,128,40702.2379799285,0.7,0.9
"DRC",78,5,"cov90_obv70",73,14956.9899773263,172,99,39899.7416430441,0.7,0.9
"DRC",78,6,"cov90_obv70",10,1858.45773974916,25,15,5080.9668529416,0.7,0.9
"DRC",78,7,"cov90_obv70",71,11118.7044152288,185,114,29631.9685309318,0.7,0.9
"DRC",78,8,"cov90_obv70",42,22448.3127612781,103,61,70763.6557823846,0.7,0.9
"DRC",78,9,"cov90_obv70",92,46434.3202251838,231,139,143892.413712678,0.7,0.9
"DRC",78,10,"cov90_obv70",5,931.809756723826,17,12,3352.03445346885,0.7,0.9
"DRC",81,1,"cov90_obv70",76,30696.9839934272,211,135,103779.293599985,0.7,0.9
"DRC",81,2,"cov90_obv70",1,172.454954591787,6,5,804.006545828494,0.7,0.9
"DRC",81,3,"cov90_obv70",76,32238.0985856636,188,112,98750.9460373355,0.7,0.9
"DRC",81,4,"cov90_obv70",19,3719.55407328557,54,35,10736.9211434476,0.7,0.9
"DRC",81,5,"cov90_obv70",2,244.650448567849,6,4,950.665927771249,0.7,0.9
"DRC",81,6,"cov90_obv70",6,1739.34739924065,16,10,5616.89603362785,0.7,0.9
"DRC",81,7,"cov90_obv70",8,1581.53959240052,29,21,5094.59428295502,0.7,0.9
"DRC",81,8,"cov90_obv70",24,5132.17669448831,53,29,14549.4146289469,0.7,0.9
"DRC",81,9,"cov90_obv70",4,911.22820749197,9,5,2013.97045026401,0.7,0.9
"DRC",81,10,"cov90_obv70",67,18176.0958099035,194,127,57056.8705213279,0.7,0.9
"DRC",85,1,"cov90_obv70",35,15683.883821854,90,55,47554.1419136155,0.7,0.9
"DRC",85,2,"cov90_obv70",17,3872.42617515598,45,28,12052.4052940287,0.7,0.9
"DRC",85,3,"cov90_obv70",10,1492.17771937471,26,16,4141.98984600333,0.7,0.9
"DRC",85,4,"cov90_obv70",6,907.78540881973,11,5,2462.25685742455,0.7,0.9
"DRC",85,5,"cov90_obv70",11,2644.02281850364,30,19,9867.64308174845,0.7,0.9
"DRC",85,6,"cov90_obv70",34,11905.0073998994,102,68,37764.2882340402,0.7,0.9
"DRC",85,7,"cov90_obv70",3,1067.90260454272,13,10,3008.5929263255,0.7,0.9
"DRC",85,8,"cov90_obv70",43,13483.9705554323,99,56,37720.7180730666,0.7,0.9
"DRC",85,9,"cov90_obv70",50,16311.7927512732,119,69,50399.9540324892,0.7,0.9
"DRC",85,10,"cov90_obv70",3,496.121980340708,5,2,898.801474313102,0.7,0.9
"DRC",86,1,"cov90_obv70",45,15511.1388337111,133,88,55230.7308048042,0.7,0.9
"DRC",86,2,"cov90_obv70",15,5052.48695769432,49,34,17139.5359861485,0.7,0.9
"DRC",86,3,"cov90_obv70",1,121.86178648449,3,2,393.972481286129,0.7,0.9
"DRC",86,4,"cov90_obv70",11,1781.13241462842,28,17,5068.80845043187,0.7,0.9
"DRC",86,5,"cov90_obv70",4,2818.66733401269,14,10,7465.51278935297,0.7,0.9
"DRC",86,6,"cov90_obv70",62,25183.3601411898,161,99,88930.9439939982,0.7,0.9
"DRC",86,7,"cov90_obv70",4,890.341998730935,14,10,3195.04589849354,0.7,0.9
"DRC",86,8,"cov90_obv70",4,890.341998730935,14,10,3195.04589849354,0.7,0.9
"DRC",86,9,"cov90_obv70",6,683.890981668463,11,5,2438.58141414295,0.7,0.9
"DRC",86,10,"cov90_obv70",14,1705.53016276113,35,21,5093.9168253882,0.7,0.9
"DRC",87,1,"cov90_obv70",2,201.182240293539,5,3,619.116713717139,0.7,0.9
"DRC",87,2,"cov90_obv70",42,23340.5657528869,128,86,81024.5948309842,0.7,0.9
"DRC",87,3,"cov90_obv70",7,866.742290402343,20,13,2627.93688482781,0.7,0.9
"DRC",87,4,"cov90_obv70",9,1231.45037453096,26,17,3996.80363776987,0.7,0.9
"DRC",87,5,"cov90_obv70",12,4051.99805626983,28,16,12450.4213785116,0.7,0.9
"DRC",87,6,"cov90_obv70",39,12380.8296020695,101,62,40029.6937980131,0.7,0.9
"DRC",87,7,"cov90_obv70",2,491.039299595475,10,8,2499.2887729848,0.7,0.9
"DRC",87,8,"cov90_obv70",24,9161.99668717823,63,39,33763.4037882202,0.7,0.9
"DRC",87,9,"cov90_obv70",3,1200.54311075803,21,18,8904.09362945164,0.7,0.9
"DRC",87,10,"cov90_obv70",6,1086.21504938194,13,7,2504.70911058741,0.7,0.9
"DRC",89,1,"cov90_obv70",61,20000.8596966984,189,128,62559.405223733,0.7,0.9
"DRC",89,2,"cov90_obv70",5,954.941342965233,17,12,2307.50511297902,0.7,0.9
"DRC",89,3,"cov90_obv70",7,779.863823592116,23,16,2789.71846739965,0.7,0.9
"DRC",89,4,"cov90_obv70",58,25908.6602728319,142,84,70849.5167079638,0.7,0.9
"DRC",89,5,"cov90_obv70",58,25908.6602728319,142,84,70849.5167079638,0.7,0.9
"DRC",89,6,"cov90_obv70",0,28.6814816319787,2,2,324.502303694715,0.7,0.9
"DRC",89,7,"cov90_obv70",15,4413.8033078066,39,24,16310.9120257213,0.7,0.9
"DRC",89,8,"cov90_obv70",29,10190.8667837706,59,30,24534.5917022657,0.7,0.9
"DRC",89,9,"cov90_obv70",10,2707.06836732508,32,22,11285.3861965804,0.7,0.9
"DRC",89,10,"cov90_obv70",10,2707.06836732508,32,22,11285.3861965804,0.7,0.9
"DRC",90,1,"cov90_obv70",73,26580.760193315,177,104,67926.2472034396,0.7,0.9
"DRC",90,2,"cov90_obv70",1,118.757153392809,3,2,334.680357114581,0.7,0.9
"DRC",90,3,"cov90_obv70",3,663.916640914746,9,6,1715.16780118297,0.7,0.9
"DRC",90,4,"cov90_obv70",2,725.223190153354,4,2,1580.81184014466,0.7,0.9
"DRC",90,5,"cov90_obv70",39,11591.9556905594,102,63,39086.7161201629,0.7,0.9
"DRC",90,6,"cov90_obv70",4,670.37497768308,5,1,837.041706520545,0.7,0.9
"DRC",90,7,"cov90_obv70",77,30309.8142414358,189,112,99585.9714663219,0.7,0.9
"DRC",90,8,"cov90_obv70",15,4788.90365545423,44,29,18043.3587153231,0.7,0.9
"DRC",90,9,"cov90_obv70",7,1061.36300456843,21,14,3783.78712933478,0.7,0.9
"DRC",90,10,"cov90_obv70",7,1061.36300456843,21,14,3783.78712933478,0.7,0.9
"DRC",93,1,"cov90_obv70",57,8521.6470310524,159,102,22549.7928178137,0.7,0.9
"DRC",93,2,"cov90_obv70",2,296.375304674705,8,6,1167.30183840627,0.7,0.9
"DRC",93,3,"cov90_obv70",49,26228.8626519133,126,77,83587.1754574878,0.7,0.9
"DRC",93,4,"cov90_obv70",69,24379.499682621,177,108,68982.4605535791,0.7,0.9
"DRC",93,5,"cov90_obv70",27,6870.24650702006,72,45,22506.0507338467,0.7,0.9
"DRC",93,6,"cov90_obv70",22,9446.05091425846,73,51,29526.0260461228,0.7,0.9
"DRC",93,7,"cov90_obv70",22,9446.05091425846,73,51,29526.0260461228,0.7,0.9
"DRC",93,8,"cov90_obv70",55,38724.3432729483,158,103,122015.253986191,0.7,0.9
"DRC",93,9,"cov90_obv70",6,646.03484801259,12,6,1470.14506580227,0.7,0.9
"DRC",93,10,"cov90_obv70",0,27.1230903180818,2,2,156.970347520135,0.7,0.9
"DRC",94,1,"cov90_obv70",78,15597.6733217103,218,140,44987.3439592945,0.7,0.9
"DRC",94,2,"cov90_obv70",1,165.027881131312,8,7,898.749531729324,0.7,0.9
"DRC",94,3,"cov90_obv70",2,98.1799436283802,4,2,294.966829588951,0.7,0.9
"DRC",94,4,"cov90_obv70",2,98.1799436283802,4,2,294.966829588951,0.7,0.9
"DRC",94,5,"cov90_obv70",56,13007.4651057841,198,142,44712.9843156981,0.7,0.9
"DRC",94,6,"cov90_obv70",55,23849.5359885977,166,111,92962.4362880499,0.7,0.9
"DRC",94,7,"cov90_obv70",76,16705.5313085032,200,124,47799.1171813205,0.7,0.9
"DRC",94,8,"cov90_obv70",71,17667.9808437347,187,116,49655.4401712101,0.7,0.9
"DRC",94,9,"cov90_obv70",72,14835.415812856,175,103,46195.7879524834,0.7,0.9
"DRC",94,10,"cov90_obv70",3,355.240406184723,6,3,725.94547241763,0.7,0.9
"DRC",97,1,"cov90_obv70",9,1253.62755398577,24,15,3101.76726470569,0.7,0.9
"DRC",97,2,"cov90_obv70",12,1915.74264765432,29,17,4911.31199513958,0.7,0.9
"DRC",97,3,"cov90_obv70",2,542.938166976738,9,7,1758.06067106688,0.7,0.9
"DRC",97,4,"cov90_obv70",4,239.19839674617,6,2,424.800187144284,0.7,0.9
"DRC",97,5,"cov90_obv70",4,239.19839674617,6,2,424.800187144284,0.7,0.9
"DRC",97,6,"cov90_obv70",4,912.716670192001,18,14,3540.54807742083,0.7,0.9
"DRC",97,7,"cov90_obv70",20,4054.69031661622,69,49,11660.7328566257,0.7,0.9
"DRC",97,8,"cov90_obv70",3,486.625807620434,10,7,1385.48837830686,0.7,0.9
"DRC",97,9,"cov90_obv70",80,56983.3252473122,184,104,174415.917856746,0.7,0.9
"DRC",97,10,"cov90_obv70",3,328.273246033044,7,4,634.50595318217,0.7,0.9
"DRC",101,1,"cov90_obv70",3,1168.66663533736,19,16,5054.53211308532,0.7,0.9
"DRC",101,2,"cov90_obv70",72,14492.0304234962,189,117,39841.4323877148,0.7,0.9
"DRC",101,3,"cov90_obv70",5,1028.95778247265,16,11,3422.40399397627,0.7,0.9
"DRC",101,4,"cov90_obv70",2,120.901250618464,3,1,257.966599999489,0.7,0.9
"DRC",101,5,"cov90_obv70",2,120.901250618464,3,1,257.966599999489,0.7,0.9
"DRC",101,6,"cov90_obv70",12,1990.9351531546,24,12,4685.52590368223,0.7,0.9
"DRC",101,7,"cov90_obv70",44,23560.8745765358,120,76,74666.1051296145,0.7,0.9
"DRC",101,8,"cov90_obv70",44,23560.8745765358,120,76,74666.1051296145,0.7,0.9
"DRC",101,9,"cov90_obv70",1,76.1420441374444,3,2,202.679735837208,0.7,0.9
"DRC",101,10,"cov90_obv70",25,12027.2492285548,63,38,36980.8359005,0.7,0.9
"DRC",105,1,"cov90_obv70",72,15340.1106567262,175,103,42779.5739732016,0.7,0.9
"DRC",105,2,"cov90_obv70",72,15340.1106567262,175,103,42779.5739732016,0.7,0.9
"DRC",105,3,"cov90_obv70",2,408.577481025882,16,14,2384.40002685732,0.7,0.9
"DRC",105,4,"cov90_obv70",7,1137.42885511646,19,12,3340.04526089745,0.7,0.9
"DRC",105,5,"cov90_obv70",8,1201.46053863737,13,5,2061.0095787033,0.7,0.9
"DRC",105,6,"cov90_obv70",1,173.55814335854,9,8,732.944480508197,0.7,0.9
"DRC",105,7,"cov90_obv70",15,3878.18688948616,35,20,9445.64589350898,0.7,0.9
"DRC",105,8,"cov90_obv70",2,390.534979832543,4,2,977.435059478557,0.7,0.9
"DRC",105,9,"cov90_obv70",23,13003.5509370416,70,47,44214.5728090272,0.7,0.9
"DRC",105,10,"cov90_obv70",66,13303.5109197994,203,137,43358.8693153312,0.7,0.9
"DRC",106,1,"cov90_obv70",79,23314.6799955605,227,148,80699.4366815392,0.7,0.9
"DRC",106,2,"cov90_obv70",4,520.393577291271,8,4,977.107298960928,0.7,0.9
"DRC",106,3,"cov90_obv70",1,359.654026238189,14,13,2486.04405885601,0.7,0.9
"DRC",106,4,"cov90_obv70",9,1560.78770346181,20,11,3454.35548054348,0.7,0.9
"DRC",106,5,"cov90_obv70",12,2286.51528330003,27,15,5439.05241014167,0.7,0.9
"DRC",106,6,"cov90_obv70",24,9526.19104726094,67,43,30611.5563165593,0.7,0.9
"DRC",106,7,"cov90_obv70",72,10821.9787898231,190,118,38475.7213882256,0.7,0.9
"DRC",106,8,"cov90_obv70",67,28007.7152079277,177,110,85980.0933210869,0.7,0.9
"DRC",106,9,"cov90_obv70",71,22672.8303825759,220,149,83645.0672254659,0.7,0.9
"DRC",106,10,"cov90_obv70",2,265.007348393688,9,7,1414.43417800887,0.7,0.9
"DRC",109,1,"cov90_obv70",14,1270.9269392361,19,5,2024.4625346163,0.7,0.9
"DRC",109,2,"cov90_obv70",7,1106.35540270051,19,12,3857.93362779605,0.7,0.9
"DRC",109,3,"cov90_obv70",13,1459.80560962736,30,17,3750.66192617689,0.7,0.9
"DRC",109,4,"cov90_obv70",11,1283.01188604672,26,15,3236.28628798765,0.7,0.9
"DRC",109,5,"cov90_obv70",9,1456.25694071724,24,15,5313.28310184528,0.7,0.9
"DRC",109,6,"cov90_obv70",61,29966.852251883,161,100,100241.979392027,0.7,0.9
"DRC",109,7,"cov90_obv70",61,29966.852251883,161,100,100241.979392027,0.7,0.9
"DRC",109,8,"cov90_obv70",10,2871.83847764016,18,8,7766.60362001616,0.7,0.9
"DRC",109,9,"cov90_obv70",47,23696.1241180528,120,73,72668.3683199374,0.7,0.9
"DRC",109,10,"cov90_obv70",7,634.551626863558,9,2,792.378962109288,0.7,0.9
"DRC",113,1,"cov90_obv70",18,9484.89819878377,60,42,30266.7341658318,0.7,0.9
"DRC",113,2,"cov90_obv70",41,15680.9493482484,109,68,47872.022969826,0.7,0.9
"DRC",113,3,"cov90_obv70",2,259.365968882217,7,5,581.06758429434,0.7,0.9
"DRC",113,4,"cov90_obv70",1,195.641952284375,7,6,1035.0946406876,0.7,0.9
"DRC",113,5,"cov90_obv70",11,4750.34964322522,42,31,16476.9783322145,0.7,0.9
"DRC",113,6,"cov90_obv70",41,20747.9156063348,117,76,74858.5701817608,0.7,0.9
"DRC",113,7,"cov90_obv70",44,19787.5970774731,111,67,64468.7435329151,0.7,0.9
"DRC",113,8,"cov90_obv70",27,15828.03968673,76,49,53790.6915297629,0.7,0.9
"DRC",113,9,"cov90_obv70",67,14456.0796493208,181,114,44152.4387614199,0.7,0.9
"DRC",113,10,"cov90_obv70",57,14592.151919848,161,104,45153.6751065656,0.7,0.9
"DRC",114,1,"cov90_obv70",42,32512.0866112794,112,70,94240.7749347639,0.7,0.9
"DRC",114,2,"cov90_obv70",0,150.686339281082,6,6,855.849375830647,0.7,0.9
"DRC",114,3,"cov90_obv70",69,11261.8833542448,194,125,33281.0050928668,0.7,0.9
"DRC",114,4,"cov90_obv70",76,12303.4769167259,183,107,31530.5377052608,0.7,0.9
"DRC",114,5,"cov90_obv70",23,5819.40796876124,59,36,19042.8427916138,0.7,0.9
"DRC",114,6,"cov90_obv70",23,5819.40796876124,59,36,19042.8427916138,0.7,0.9
"DRC",114,7,"cov90_obv70",10,1935.90536390067,23,13,5514.42320862597,0.7,0.9
"DRC",114,8,"cov90_obv70",57,23207.8512773288,150,93,69445.7097121417,0.7,0.9
"DRC",114,9,"cov90_obv70",18,5961.0693749254,49,31,21726.9901020574,0.7,0.9
"DRC",114,10,"cov90_obv70",55,10730.3544082884,165,110,35052.1290528643,0.7,0.9
"DRC",117,1,"cov90_obv70",11,1197.34584419761,26,15,2975.72372714183,0.7,0.9
"DRC",117,2,"cov90_obv70",79,26985.4631594383,185,106,72293.0495595679,0.7,0.9
"DRC",117,3,"cov90_obv70",2,305.51617306709,6,4,791.932532490453,0.7,0.9
"DRC",117,4,"cov90_obv70",6,736.328225516272,10,4,1831.43327520247,0.7,0.9
"DRC",117,5,"cov90_obv70",28,11015.3470738691,83,55,35260.9999396684,0.7,0.9
"DRC",117,6,"cov90_obv70",17,5821.84750202195,47,30,20889.1553039444,0.7,0.9
"DRC",117,7,"cov90_obv70",14,6214.93731335275,39,25,18355.5364121155,0.7,0.9
"DRC",117,8,"cov90_obv70",3,566.715636617033,12,9,2423.73837950538,0.7,0.9
"DRC",117,9,"cov90_obv70",2,463.474486632098,4,2,771.590924837724,0.7,0.9
"DRC",117,10,"cov90_obv70",54,10686.7288152546,166,112,34050.2172873688,0.7,0.9
"DRC",121,1,"cov90_obv70",10,2893.29389314814,25,15,7582.09634514693,0.7,0.9
"DRC",121,2,"cov90_obv70",65,17523.8973256417,187,122,55894.7801826852,0.7,0.9
"DRC",121,3,"cov90_obv70",0,95.8544309889644,7,7,643.896052404587,0.7,0.9
"DRC",121,4,"cov90_obv70",3,255.524272729716,7,4,884.878957758032,0.7,0.9
"DRC",121,5,"cov90_obv70",3,249.308114790875,8,5,1249.54656971032,0.7,0.9
"DRC",121,6,"cov90_obv70",7,997.441881430424,23,16,2761.21869579194,0.7,0.9
"DRC",121,7,"cov90_obv70",7,997.441881430424,23,16,2761.21869579194,0.7,0.9
"DRC",121,8,"cov90_obv70",8,2977.49470431955,24,16,10601.4499186307,0.7,0.9
"DRC",121,9,"cov90_obv70",88,25453.0607448073,220,132,70731.3222218276,0.7,0.9
"DRC",121,10,"cov90_obv70",63,14661.462325394,201,138,49995.2469094131,0.7,0.9
"DRC",125,1,"cov90_obv70",78,19608.9820486753,192,114,52946.0872389789,0.7,0.9
"DRC",125,2,"cov90_obv70",75,14863.4943594411,205,130,43181.7697112172,0.7,0.9
"DRC",125,3,"cov90_obv70",50,11153.745657833,104,54,30591.5119787434,0.7,0.9
"DRC",125,4,"cov90_obv70",9,1187.98161897223,19,10,2715.59495306797,0.7,0.9
"DRC",125,5,"cov90_obv70",6,1147.74242002492,21,15,3505.86455644803,0.7,0.9
"DRC",125,6,"cov90_obv70",4,724.702276062798,15,11,1868.56443461388,0.7,0.9
"DRC",125,7,"cov90_obv70",35,12508.3192712183,98,63,40757.0528355032,0.7,0.9
"DRC",125,8,"cov90_obv70",0,25.3185931524181,0,0,25.3185931524181,0.7,0.9
"DRC",125,9,"cov90_obv70",32,12853.3466463406,98,66,44618.4413097461,0.7,0.9
"DRC",125,10,"cov90_obv70",48,18719.2984221206,127,79,66487.0904380207,0.7,0.9
"DRC",126,1,"cov90_obv70",60,34067.4600117974,194,134,129127.951557947,0.7,0.9
"DRC",126,2,"cov90_obv70",6,2045.23431195902,17,11,7146.188224511,0.7,0.9
