"scenario","particle_id","rep","arm","period","n_hcw_deaths","n_pep_died","n_prevented","n_counterfactual","pct_averted","n_recip_counterfactual","pct_averted_recipients","dpc_mean","dpc_median","n_pep_recipients"
"DRC",181,1,"dpc_conflict_hi","early (day 0-200)",17,5,23,40,57.5,28,82.1428571428571,1.33157164019223,1,9
"DRC",181,1,"dpc_conflict_hi","late (day 201+)",72,33,233,305,76.3934426229508,266,87.593984962406,4.50249416170031,4.77431198227968,58
"DRC",182,1,"dpc_conflict_hi","early (day 0-200)",23,3,21,44,47.7272727272727,24,87.5,1,1,3
"DRC",182,1,"dpc_conflict_hi","late (day 201+)",1,1,8,9,88.8888888888889,9,88.8888888888889,4.34005839384912,4.72206361386036,4
"DRC",183,1,"dpc_conflict_hi","early (day 0-200)",20,7,53,73,72.6027397260274,60,88.3333333333333,1.15210834524675,1,10
"DRC",183,1,"dpc_conflict_hi","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",184,1,"dpc_conflict_hi","early (day 0-200)",21,5,19,40,47.5,24,79.1666666666667,1.10194960708893,1,9
"DRC",184,1,"dpc_conflict_hi","late (day 201+)",1,1,2,3,66.6666666666667,3,66.6666666666667,4.86459142963083,4.86459142963083,1
"DRC",185,1,"dpc_conflict_hi","early (day 0-200)",29,4,20,49,40.8163265306122,24,83.3333333333333,1.05838496621283,1.00568572325845,6
"DRC",185,1,"dpc_conflict_hi","late (day 201+)",12,5,44,56,78.5714285714286,49,89.7959183673469,3.98194704962246,4.41208398511974,9
"DRC",186,1,"dpc_conflict_hi","early (day 0-200)",9,2,14,23,60.8695652173913,16,87.5,1.13865602354751,1.13865602354751,2
"DRC",186,1,"dpc_conflict_hi","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",187,1,"dpc_conflict_hi","early (day 0-200)",14,3,21,35,60,24,87.5,1.10344734796804,1,4
"DRC",187,1,"dpc_conflict_hi","late (day 201+)",0,0,4,4,100,4,100,2.76840557670493,2.76840557670493,1
"DRC",188,1,"dpc_conflict_hi","early (day 0-200)",33,4,52,85,61.1764705882353,56,92.8571428571429,1.27341047561046,1,12
"DRC",188,1,"dpc_conflict_hi","late (day 201+)",40,13,155,195,79.4871794871795,168,92.2619047619048,4.18000029012742,4.67834471371636,30
"DRC",189,1,"dpc_conflict_hi","early (day 0-200)",7,3,8,15,53.3333333333333,11,72.7272727272727,1.17192159712343,1.13639435096962,4
"DRC",189,1,"dpc_conflict_hi","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",190,1,"dpc_conflict_hi","early (day 0-200)",27,5,48,75,64,53,90.5660377358491,1.51945779400425,1.45799669222689,9
"DRC",190,1,"dpc_conflict_hi","late (day 201+)",62,26,167,229,72.9257641921397,193,86.5284974093264,4.63848799245371,4.76538810195015,44
"DRC",191,1,"dpc_conflict_hi","early (day 0-200)",16,5,16,32,50,21,76.1904761904762,1.03521424879466,1,6
"DRC",191,1,"dpc_conflict_hi","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",192,1,"dpc_conflict_hi","early (day 0-200)",21,5,40,61,65.5737704918033,45,88.8888888888889,1.13329116083264,1.01671678323377,9
"DRC",192,1,"dpc_conflict_hi","late (day 201+)",42,22,155,197,78.6802030456853,177,87.5706214689266,3.64853813374385,4.38599071844693,43
"DRC",193,1,"dpc_conflict_hi","early (day 0-200)",17,4,24,41,58.5365853658537,28,85.7142857142857,1.29023790252792,1.0676796453099,12
"DRC",193,1,"dpc_conflict_hi","late (day 201+)",26,13,112,138,81.1594202898551,125,89.6,3.33076389100135,3.42180699340102,30
"DRC",194,1,"dpc_conflict_hi","early (day 0-200)",7,0,9,16,56.25,9,100,NA,NA,0
"DRC",194,1,"dpc_conflict_hi","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",195,1,"dpc_conflict_hi","early (day 0-200)",27,6,69,96,71.875,75,92,1.53530439878307,1.19552480359967,10
"DRC",195,1,"dpc_conflict_hi","late (day 201+)",33,16,100,133,75.187969924812,116,86.2068965517241,3.80305752418002,3.97280113779693,27
"DRC",196,1,"dpc_conflict_hi","early (day 0-200)",14,0,2,16,12.5,2,100,NA,NA,0
"DRC",196,1,"dpc_conflict_hi","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",197,1,"dpc_conflict_hi","early (day 0-200)",11,2,14,25,56,16,87.5,1.55043815772644,1.10411018378354,3
"DRC",197,1,"dpc_conflict_hi","late (day 201+)",10,8,34,44,77.2727272727273,42,80.9523809523809,1.84801013742895,1.48280039937437,12
"DRC",198,1,"dpc_conflict_hi","early (day 0-200)",20,2,41,61,67.2131147540984,43,95.3488372093023,1.12930172775462,1.10841785159698,5
"DRC",198,1,"dpc_conflict_hi","late (day 201+)",50,24,143,193,74.0932642487047,167,85.6287425149701,4.12087604770157,4.64302113870156,39
"DRC",199,1,"dpc_conflict_hi","early (day 0-200)",8,1,20,28,71.4285714285714,21,95.2380952380952,1.44033810073517,1.40816786542785,6
"DRC",199,1,"dpc_conflict_hi","late (day 201+)",5,0,13,18,72.2222222222222,13,100,4.82892050716858,4.82892050716858,2
"DRC",200,1,"dpc_conflict_hi","early (day 0-200)",29,2,60,89,67.4157303370787,62,96.7741935483871,1.24796455440025,1,5
"DRC",200,1,"dpc_conflict_hi","late (day 201+)",56,27,172,228,75.4385964912281,199,86.4321608040201,2.63121191530422,2.27038292262385,51
"DRC",1,1,"optimistic_mid","early (day 0-200)",4,4,39,43,90.6976744186046,43,90.6976744186046,0,0,7
"DRC",1,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",2,1,"optimistic_mid","early (day 0-200)",3,3,16,19,84.2105263157895,19,84.2105263157895,0,0,4
"DRC",2,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",3,1,"optimistic_mid","early (day 0-200)",4,4,22,26,84.6153846153846,26,84.6153846153846,0,0,7
"DRC",3,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",4,1,"optimistic_mid","early (day 0-200)",6,6,88,94,93.6170212765958,94,93.6170212765958,0,0,13
"DRC",4,1,"optimistic_mid","late (day 201+)",42,42,277,319,86.833855799373,319,86.833855799373,0,0,64
"DRC",5,1,"optimistic_mid","early (day 0-200)",5,5,31,36,86.1111111111111,36,86.1111111111111,0,0,6
"DRC",5,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",6,1,"optimistic_mid","early (day 0-200)",2,2,24,26,92.3076923076923,26,92.3076923076923,0,0,4
"DRC",6,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",7,1,"optimistic_mid","early (day 0-200)",8,8,91,99,91.9191919191919,99,91.9191919191919,0,0,12
"DRC",7,1,"optimistic_mid","late (day 201+)",0,0,3,3,100,3,100,0,0,1
"DRC",8,1,"optimistic_mid","early (day 0-200)",4,4,51,55,92.7272727272727,55,92.7272727272727,0,0,8
"DRC",8,1,"optimistic_mid","late (day 201+)",3,3,36,39,92.3076923076923,39,92.3076923076923,0,0,7
"DRC",9,1,"optimistic_mid","early (day 0-200)",3,3,26,29,89.6551724137931,29,89.6551724137931,0,0,5
"DRC",9,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",10,1,"optimistic_mid","early (day 0-200)",3,3,30,33,90.9090909090909,33,90.9090909090909,0,0,5
"DRC",10,1,"optimistic_mid","late (day 201+)",16,16,113,129,87.5968992248062,129,87.5968992248062,0,0,27
"DRC",11,1,"optimistic_mid","early (day 0-200)",0,0,3,3,100,3,100,NA,NA,0
"DRC",11,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",12,1,"optimistic_mid","early (day 0-200)",9,9,40,49,81.6326530612245,49,81.6326530612245,0,0,17
"DRC",12,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",13,1,"optimistic_mid","early (day 0-200)",8,8,47,55,85.4545454545455,55,85.4545454545455,0,0,15
"DRC",13,1,"optimistic_mid","late (day 201+)",4,4,19,23,82.6086956521739,23,82.6086956521739,0,0,4
"DRC",14,1,"optimistic_mid","early (day 0-200)",3,3,29,32,90.625,32,90.625,0,0,4
"DRC",14,1,"optimistic_mid","late (day 201+)",14,14,99,113,87.6106194690265,113,87.6106194690265,0,0,20
"DRC",15,1,"optimistic_mid","early (day 0-200)",2,2,23,25,92,25,92,0,0,2
"DRC",15,1,"optimistic_mid","late (day 201+)",3,3,17,20,85,20,85,0,0,6
"DRC",16,1,"optimistic_mid","early (day 0-200)",5,5,39,44,88.6363636363636,44,88.6363636363636,0,0,11
"DRC",16,1,"optimistic_mid","late (day 201+)",7,7,61,68,89.7058823529412,68,89.7058823529412,0,0,14
"DRC",17,1,"optimistic_mid","early (day 0-200)",0,0,7,7,100,7,100,NA,NA,0
"DRC",17,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",18,1,"optimistic_mid","early (day 0-200)",4,4,47,51,92.156862745098,51,92.156862745098,0,0,16
"DRC",18,1,"optimistic_mid","late (day 201+)",21,21,159,180,88.3333333333333,180,88.3333333333333,0,0,29
"DRC",19,1,"optimistic_mid","early (day 0-200)",4,4,14,18,77.7777777777778,18,77.7777777777778,0,0,4
"DRC",19,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",20,1,"optimistic_mid","early (day 0-200)",15,15,105,120,87.5,120,87.5,0,0,26
"DRC",20,1,"optimistic_mid","late (day 201+)",27,27,196,223,87.8923766816144,223,87.8923766816144,0,0,47
"DRC",21,1,"optimistic_mid","early (day 0-200)",10,10,74,84,88.0952380952381,84,88.0952380952381,0,0,17
"DRC",21,1,"optimistic_mid","late (day 201+)",32,32,228,260,87.6923076923077,260,87.6923076923077,0,0,59
"DRC",22,1,"optimistic_mid","early (day 0-200)",7,7,47,54,87.037037037037,54,87.037037037037,0,0,10
"DRC",22,1,"optimistic_mid","late (day 201+)",3,3,16,19,84.2105263157895,19,84.2105263157895,0,0,3
"DRC",23,1,"optimistic_mid","early (day 0-200)",1,1,9,10,90,10,90,0,0,3
"DRC",23,1,"optimistic_mid","late (day 201+)",21,21,233,254,91.7322834645669,254,91.7322834645669,0,0,45
"DRC",24,1,"optimistic_mid","early (day 0-200)",6,6,23,29,79.3103448275862,29,79.3103448275862,0,0,8
"DRC",24,1,"optimistic_mid","late (day 201+)",2,2,3,5,60,5,60,0,0,2
"DRC",25,1,"optimistic_mid","early (day 0-200)",3,3,22,25,88,25,88,0,0,4
"DRC",25,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",26,1,"optimistic_mid","early (day 0-200)",7,7,55,62,88.7096774193548,62,88.7096774193548,0,0,12
"DRC",26,1,"optimistic_mid","late (day 201+)",7,7,62,69,89.8550724637681,69,89.8550724637681,0,0,13
"DRC",27,1,"optimistic_mid","early (day 0-200)",3,3,21,24,87.5,24,87.5,0,0,5
"DRC",27,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",28,1,"optimistic_mid","early (day 0-200)",3,3,34,37,91.8918918918919,37,91.8918918918919,0,0,7
"DRC",28,1,"optimistic_mid","late (day 201+)",0,0,5,5,100,5,100,NA,NA,0
"DRC",29,1,"optimistic_mid","early (day 0-200)",5,5,63,68,92.6470588235294,68,92.6470588235294,0,0,9
"DRC",29,1,"optimistic_mid","late (day 201+)",6,6,22,28,78.5714285714286,28,78.5714285714286,0,0,9
"DRC",30,1,"optimistic_mid","early (day 0-200)",3,3,24,27,88.8888888888889,27,88.8888888888889,0,0,6
"DRC",30,1,"optimistic_mid","late (day 201+)",3,3,17,20,85,20,85,0,0,6
"DRC",31,1,"optimistic_mid","early (day 0-200)",5,5,37,42,88.0952380952381,42,88.0952380952381,0,0,11
"DRC",31,1,"optimistic_mid","late (day 201+)",21,21,196,217,90.3225806451613,217,90.3225806451613,0,0,40
"DRC",32,1,"optimistic_mid","early (day 0-200)",1,1,10,11,90.9090909090909,11,90.9090909090909,0,0,1
"DRC",32,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",33,1,"optimistic_mid","early (day 0-200)",4,4,29,33,87.8787878787879,33,87.8787878787879,0,0,6
"DRC",33,1,"optimistic_mid","late (day 201+)",4,4,49,53,92.4528301886792,53,92.4528301886792,0,0,10
"DRC",34,1,"optimistic_mid","early (day 0-200)",4,4,23,27,85.1851851851852,27,85.1851851851852,0,0,9
"DRC",34,1,"optimistic_mid","late (day 201+)",5,5,41,46,89.1304347826087,46,89.1304347826087,0,0,6
"DRC",35,1,"optimistic_mid","early (day 0-200)",1,1,21,22,95.4545454545455,22,95.4545454545455,0,0,3
"DRC",35,1,"optimistic_mid","late (day 201+)",5,5,42,47,89.3617021276596,47,89.3617021276596,0,0,6
"DRC",36,1,"optimistic_mid","early (day 0-200)",0,0,2,2,100,2,100,NA,NA,0
"DRC",36,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",37,1,"optimistic_mid","early (day 0-200)",4,4,42,46,91.304347826087,46,91.304347826087,0,0,6
"DRC",37,1,"optimistic_mid","late (day 201+)",6,6,58,64,90.625,64,90.625,0,0,15
"DRC",38,1,"optimistic_mid","early (day 0-200)",4,4,31,35,88.5714285714286,35,88.5714285714286,0,0,5
"DRC",38,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",39,1,"optimistic_mid","early (day 0-200)",13,13,98,111,88.2882882882883,111,88.2882882882883,0,0,24
"DRC",39,1,"optimistic_mid","late (day 201+)",9,9,81,90,90,90,90,0,0,14
"DRC",40,1,"optimistic_mid","early (day 0-200)",11,11,85,96,88.5416666666667,96,88.5416666666667,0,0,23
"DRC",40,1,"optimistic_mid","late (day 201+)",7,7,93,100,93,100,93,0,0,21
"DRC",41,1,"optimistic_mid","early (day 0-200)",7,7,34,41,82.9268292682927,41,82.9268292682927,0,0,12
"DRC",41,1,"optimistic_mid","late (day 201+)",0,0,2,2,100,2,100,NA,NA,0
"DRC",42,1,"optimistic_mid","early (day 0-200)",1,1,17,18,94.4444444444444,18,94.4444444444444,0,0,1
"DRC",42,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",43,1,"optimistic_mid","early (day 0-200)",2,2,56,58,96.551724137931,58,96.551724137931,0,0,3
"DRC",43,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",44,1,"optimistic_mid","early (day 0-200)",4,4,43,47,91.4893617021277,47,91.4893617021277,0,0,8
"DRC",44,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",45,1,"optimistic_mid","early (day 0-200)",7,7,75,82,91.4634146341463,82,91.4634146341463,0,0,11
"DRC",45,1,"optimistic_mid","late (day 201+)",29,29,247,276,89.4927536231884,276,89.4927536231884,0,0,57
"DRC",46,1,"optimistic_mid","early (day 0-200)",5,5,34,39,87.1794871794872,39,87.1794871794872,0,0,13
"DRC",46,1,"optimistic_mid","late (day 201+)",0,0,6,6,100,6,100,0,0,1
"DRC",47,1,"optimistic_mid","early (day 0-200)",6,6,42,48,87.5,48,87.5,0,0,14
"DRC",47,1,"optimistic_mid","late (day 201+)",18,18,145,163,88.9570552147239,163,88.9570552147239,0,0,27
"DRC",48,1,"optimistic_mid","early (day 0-200)",0,0,4,4,100,4,100,0,0,1
"DRC",48,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",49,1,"optimistic_mid","early (day 0-200)",14,14,76,90,84.4444444444444,90,84.4444444444444,0,0,21
"DRC",49,1,"optimistic_mid","late (day 201+)",16,16,135,151,89.4039735099338,151,89.4039735099338,0,0,27
"DRC",50,1,"optimistic_mid","early (day 0-200)",2,2,16,18,88.8888888888889,18,88.8888888888889,0,0,2
"DRC",50,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",51,1,"optimistic_mid","early (day 0-200)",0,0,10,10,100,10,100,NA,NA,0
"DRC",51,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",52,1,"optimistic_mid","early (day 0-200)",10,10,59,69,85.5072463768116,69,85.5072463768116,0,0,13
"DRC",52,1,"optimistic_mid","late (day 201+)",17,17,187,204,91.6666666666667,204,91.6666666666667,0,0,31
"DRC",53,1,"optimistic_mid","early (day 0-200)",1,1,8,9,88.8888888888889,9,88.8888888888889,0,0,1
"DRC",53,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",54,1,"optimistic_mid","early (day 0-200)",8,8,57,65,87.6923076923077,65,87.6923076923077,0,0,14
"DRC",54,1,"optimistic_mid","late (day 201+)",3,3,19,22,86.3636363636364,22,86.3636363636364,0,0,5
"DRC",55,1,"optimistic_mid","early (day 0-200)",5,5,18,23,78.2608695652174,23,78.2608695652174,0,0,5
"DRC",55,1,"optimistic_mid","late (day 201+)",2,2,4,6,66.6666666666667,6,66.6666666666667,0,0,2
"DRC",56,1,"optimistic_mid","early (day 0-200)",0,0,7,7,100,7,100,0,0,1
"DRC",56,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",57,1,"optimistic_mid","early (day 0-200)",13,13,40,53,75.4716981132076,53,75.4716981132076,0,0,21
"DRC",57,1,"optimistic_mid","late (day 201+)",1,1,11,12,91.6666666666667,12,91.6666666666667,0,0,2
"DRC",58,1,"optimistic_mid","early (day 0-200)",0,0,5,5,100,5,100,0,0,1
"DRC",58,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",59,1,"optimistic_mid","early (day 0-200)",6,6,37,43,86.046511627907,43,86.046511627907,0,0,12
"DRC",59,1,"optimistic_mid","late (day 201+)",7,7,56,63,88.8888888888889,63,88.8888888888889,0,0,12
"DRC",60,1,"optimistic_mid","early (day 0-200)",1,1,11,12,91.6666666666667,12,91.6666666666667,0,0,1
"DRC",60,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",61,1,"optimistic_mid","early (day 0-200)",1,1,50,51,98.0392156862745,51,98.0392156862745,0,0,6
"DRC",61,1,"optimistic_mid","late (day 201+)",7,7,92,99,92.9292929292929,99,92.9292929292929,0,0,24
"DRC",62,1,"optimistic_mid","early (day 0-200)",0,0,3,3,100,3,100,NA,NA,0
"DRC",62,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",63,1,"optimistic_mid","early (day 0-200)",3,3,25,28,89.2857142857143,28,89.2857142857143,0,0,5
"DRC",63,1,"optimistic_mid","late (day 201+)",1,1,1,2,50,2,50,0,0,1
"DRC",64,1,"optimistic_mid","early (day 0-200)",1,1,24,25,96,25,96,0,0,3
"DRC",64,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",65,1,"optimistic_mid","early (day 0-200)",4,4,14,18,77.7777777777778,18,77.7777777777778,0,0,5
"DRC",65,1,"optimistic_mid","late (day 201+)",8,8,100,108,92.5925925925926,108,92.5925925925926,0,0,15
"DRC",66,1,"optimistic_mid","early (day 0-200)",1,1,3,4,75,4,75,0,0,1
"DRC",66,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",67,1,"optimistic_mid","early (day 0-200)",7,7,50,57,87.719298245614,57,87.719298245614,0,0,12
"DRC",67,1,"optimistic_mid","late (day 201+)",8,8,41,49,83.6734693877551,49,83.6734693877551,0,0,9
"DRC",68,1,"optimistic_mid","early (day 0-200)",10,10,66,76,86.8421052631579,76,86.8421052631579,0,0,12
"DRC",68,1,"optimistic_mid","late (day 201+)",3,3,22,25,88,25,88,0,0,6
"DRC",69,1,"optimistic_mid","early (day 0-200)",12,12,41,53,77.3584905660377,53,77.3584905660377,0,0,15
"DRC",69,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",70,1,"optimistic_mid","early (day 0-200)",4,4,19,23,82.6086956521739,23,82.6086956521739,0,0,6
"DRC",70,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",71,1,"optimistic_mid","early (day 0-200)",9,9,55,64,85.9375,64,85.9375,0,0,17
"DRC",71,1,"optimistic_mid","late (day 201+)",1,1,2,3,66.6666666666667,3,66.6666666666667,0,0,1
"DRC",72,1,"optimistic_mid","early (day 0-200)",6,6,42,48,87.5,48,87.5,0,0,10
"DRC",72,1,"optimistic_mid","late (day 201+)",1,1,26,27,96.2962962962963,27,96.2962962962963,0,0,2
"DRC",73,1,"optimistic_mid","early (day 0-200)",6,6,25,31,80.6451612903226,31,80.6451612903226,0,0,7
"DRC",73,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",74,1,"optimistic_mid","early (day 0-200)",2,2,22,24,91.6666666666667,24,91.6666666666667,0,0,5
"DRC",74,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",75,1,"optimistic_mid","early (day 0-200)",8,8,40,48,83.3333333333333,48,83.3333333333333,0,0,13
"DRC",75,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",76,1,"optimistic_mid","early (day 0-200)",0,0,9,9,100,9,100,NA,NA,0
"DRC",76,1,"optimistic_mid","late (day 201+)",30,30,261,291,89.6907216494845,291,89.6907216494845,0,0,47
"DRC",77,1,"optimistic_mid","early (day 0-200)",4,4,24,28,85.7142857142857,28,85.7142857142857,0,0,10
"DRC",77,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",78,1,"optimistic_mid","early (day 0-200)",2,2,14,16,87.5,16,87.5,0,0,7
"DRC",78,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",79,1,"optimistic_mid","early (day 0-200)",2,2,40,42,95.2380952380952,42,95.2380952380952,0,0,3
"DRC",79,1,"optimistic_mid","late (day 201+)",1,1,19,20,95,20,95,0,0,2
"DRC",80,1,"optimistic_mid","early (day 0-200)",4,4,32,36,88.8888888888889,36,88.8888888888889,0,0,6
"DRC",80,1,"optimistic_mid","late (day 201+)",9,9,82,91,90.1098901098901,91,90.1098901098901,0,0,13
"DRC",81,1,"optimistic_mid","early (day 0-200)",7,7,69,76,90.7894736842105,76,90.7894736842105,0,0,9
"DRC",81,1,"optimistic_mid","late (day 201+)",4,4,51,55,92.7272727272727,55,92.7272727272727,0,0,8
"DRC",82,1,"optimistic_mid","early (day 0-200)",10,10,66,76,86.8421052631579,76,86.8421052631579,0,0,13
"DRC",82,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",83,1,"optimistic_mid","early (day 0-200)",1,1,32,33,96.969696969697,33,96.969696969697,0,0,3
"DRC",83,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",84,1,"optimistic_mid","early (day 0-200)",1,1,5,6,83.3333333333333,6,83.3333333333333,0,0,1
"DRC",84,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",85,1,"optimistic_mid","early (day 0-200)",3,3,21,24,87.5,24,87.5,0,0,4
"DRC",85,1,"optimistic_mid","late (day 201+)",3,3,53,56,94.6428571428571,56,94.6428571428571,0,0,7
"DRC",86,1,"optimistic_mid","early (day 0-200)",6,6,40,46,86.9565217391304,46,86.9565217391304,0,0,12
"DRC",86,1,"optimistic_mid","late (day 201+)",3,3,22,25,88,25,88,0,0,4
"DRC",87,1,"optimistic_mid","early (day 0-200)",1,1,11,12,91.6666666666667,12,91.6666666666667,0,0,3
"DRC",87,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",88,1,"optimistic_mid","early (day 0-200)",3,3,65,68,95.5882352941177,68,95.5882352941177,0,0,7
"DRC",88,1,"optimistic_mid","late (day 201+)",7,7,71,78,91.025641025641,78,91.025641025641,0,0,14
"DRC",89,1,"optimistic_mid","early (day 0-200)",1,1,2,3,66.6666666666667,3,66.6666666666667,0,0,2
"DRC",89,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",90,1,"optimistic_mid","early (day 0-200)",5,5,53,58,91.3793103448276,58,91.3793103448276,0,0,7
"DRC",90,1,"optimistic_mid","late (day 201+)",5,5,39,44,88.6363636363636,44,88.6363636363636,0,0,12
"DRC",91,1,"optimistic_mid","early (day 0-200)",3,3,41,44,93.1818181818182,44,93.1818181818182,0,0,10
"DRC",91,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",92,1,"optimistic_mid","early (day 0-200)",3,3,17,20,85,20,85,0,0,6
"DRC",92,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",93,1,"optimistic_mid","early (day 0-200)",8,8,60,68,88.2352941176471,68,88.2352941176471,0,0,13
"DRC",93,1,"optimistic_mid","late (day 201+)",26,26,217,243,89.3004115226338,243,89.3004115226338,0,0,46
"DRC",94,1,"optimistic_mid","early (day 0-200)",1,1,29,30,96.6666666666667,30,96.6666666666667,0,0,5
"DRC",94,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",95,1,"optimistic_mid","early (day 0-200)",5,5,46,51,90.1960784313726,51,90.1960784313726,0,0,11
"DRC",95,1,"optimistic_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",96,1,"optimistic_mid","early (day 0-200)",5,5,36,41,87.8048780487805,41,87.8048780487805,0,0,8
"DRC",96,1,"optimistic_mid","late (day 201+)",0,0,8,8,100,8,100,0,0,1
"DRC",97,1,"optimistic_mid","early (day 0-200)",3,3,37,40,92.5,40,92.5,0,0,5
"DRC",97,1,"optimistic_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",98,1,"optimistic_mid","early (day 0-200)",11,11,131,142,92.2535211267606,142,92.2535211267606,0,0,25
"DRC",98,1,"optimistic_mid","late (day 201+)",11,11,75,86,87.2093023255814,86,87.2093023255814,0,0,16
