"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","condition"
"DRC",130,"with_conflict_hi",24.7,108563.026244977,151,398,184159.082438496,37.9396984924623,41.0493227879576,"weak"
"DRC",130,"with_conflict_lo",41.7,110706.753274982,136,553,164688.937920973,24.5931283905967,32.7782699478546,"weak"
"DRC",130,"with_conflict_mid",37.2,172041.913016753,212,584,265549.375765956,36.3013698630137,35.2128347052175,"weak"
"DRC",131,"cov_conflict_hi",34.8,137899.604600221,182,530,220421.159467736,34.3396226415094,37.4381275676003,"weak"
"DRC",131,"cov_conflict_lo",27,148006.89585754,142,412,214420.270419245,34.4660194174757,30.9734590073274,"weak"
"DRC",131,"cov_conflict_mid",40.2,154650.935402128,179,581,242159.007469078,30.8089500860585,36.1366165898761,"weak"
"DRC",131,"dpc_conflict_hi",15.5,67153.7827068642,293,448,164753.132963061,65.4017857142857,59.239753746036,"weak"
"DRC",131,"dpc_conflict_lo",25.8,71759.9315725806,324,582,157607.0544301,55.6701030927835,54.4690865316521,"weak"
"DRC",131,"dpc_conflict_mid",17.3,77575.3490788755,321,494,209209.126253316,64.9797570850202,62.9197107850137,"weak"
"DRC",131,"no_pep",40.5,128557.000978031,0,405,128557.000978031,0,0,"weak"
"DRC",131,"optimistic_hi",3.8,11202.4674630368,177,215,65111.093446662,82.3255813953488,82.7948405255801,"weak"
"DRC",131,"optimistic_lo",9.5,44532.8709714963,486,581,239360.775909766,83.6488812392427,81.3950841351365,"weak"
"DRC",131,"optimistic_mid",4.5,17564.3132024797,190,235,83939.1770559936,80.8510638297872,79.0749518657265,"weak"
"DRC",131,"with_conflict_hi",28.7,84607.9957728913,163,450,140805.822149705,36.2222222222222,39.9115785972715,"weak"
"DRC",131,"with_conflict_lo",27.7,133133.198049058,141,418,196737.359698546,33.7320574162679,32.3294781158732,"weak"
"DRC",131,"with_conflict_mid",39.6,129255.905399097,145,541,187923.56483059,26.8022181146026,31.2188944927588,"weak"
"DRC",132,"cov_conflict_hi",72.6,273178.175857499,474,1200,537665.33198338,39.5,49.1917816516495,"weak"
"DRC",132,"cov_conflict_lo",36.3,235944.607925923,284,647,401289.07045621,43.8948995363215,41.2033306420017,"weak"
"DRC",132,"cov_conflict_mid",62.7,305258.631886504,346,973,490579.629288924,35.5601233299075,37.7759259329695,"weak"
"DRC",132,"dpc_conflict_hi",19.2,111614.529303957,444,636,329407.785067093,69.811320754717,66.1166085430484,"weak"
"DRC",132,"dpc_conflict_lo",22.1,136571.473309094,350,571,329380.43737669,61.2959719789842,58.5368595667669,"weak"
"DRC",132,"dpc_conflict_mid",24.7,96182.0846342311,625,872,293969.949275977,71.6743119266055,67.2816609755114,"weak"
"DRC",132,"no_pep",78.2,478801.421411799,0,782,478801.421411799,0,0,"weak"
"DRC",132,"optimistic_hi",6.2,25276.1705634804,264,326,143544.644068838,80.9815950920245,82.3914220363674,"weak"
"DRC",132,"optimistic_lo",13.7,59336.0530453645,699,836,354347.456535435,83.6124401913876,83.2548387321553,"weak"
"DRC",132,"optimistic_mid",15.3,53386.7160484548,704,857,308736.26873084,82.147024504084,82.7079868951198,"weak"
"DRC",132,"with_conflict_hi",35.7,134931.850198032,233,590,234189.703218198,39.4915254237288,42.3835256871589,"weak"
"DRC",132,"with_conflict_lo",43,189667.084407413,194,624,277790.85251185,31.0897435897436,31.7230633433758,"weak"
"DRC",132,"with_conflict_mid",55.3,251863.098436689,406,959,468198.872091771,42.3357664233577,46.2059578846397,"weak"
"DRC",133,"cov_conflict_hi",57.5,234170.921358536,328,903,396599.492897917,36.3233665559247,40.9553149835191,"weak"
"DRC",133,"cov_conflict_lo",27.8,81886.2630862833,186,464,150852.88034879,40.0862068965517,45.7177994235493,"weak"
"DRC",133,"cov_conflict_mid",53.7,211618.566278188,286,823,328930.879539561,34.7509113001215,35.6647309688854,"weak"
"DRC",133,"dpc_conflict_hi",20.8,124708.650478829,553,761,438861.345183091,72.6675427069645,71.5835874251352,"weak"
"DRC",133,"dpc_conflict_lo",33.3,114668.360372372,496,829,281583.630107767,59.8311218335344,59.2773342937276,"weak"
"DRC",133,"dpc_conflict_mid",32.4,146261.49242911,651,975,419017.960813886,66.7692307692308,65.0942188384916,"weak"
"DRC",133,"no_pep",140.5,459187.227991056,0,1405,459187.227991056,0,0,"weak"
"DRC",133,"optimistic_hi",13.7,65059.4978341198,677,814,345366.237057959,83.1695331695332,81.1621719632074,"weak"
"DRC",133,"optimistic_lo",19.3,72177.6130705368,913,1106,397467.25949111,82.5497287522604,81.8406142022998,"weak"
"DRC",133,"optimistic_mid",24.3,131995.796505201,1179,1422,727519.389088256,82.9113924050633,81.8567314514296,"weak"
"DRC",133,"with_conflict_hi",97.1,207784.728057439,282,1253,310057.701860986,22.5059856344773,32.9851421815029,"weak"
"DRC",133,"with_conflict_lo",60.2,200631.392062716,188,790,293641.484373479,23.7974683544304,31.6747112585989,"weak"
"DRC",133,"with_conflict_mid",102,336896.806760479,404,1424,509870.661234454,28.3707865168539,33.9250456292554,"weak"
"DRC",134,"cov_conflict_hi",24.7,109608.491650003,194,441,179905.652638713,43.9909297052154,39.0744592833225,"weak"
"DRC",134,"cov_conflict_lo",50.9,161634.692805327,209,718,248153.931152943,29.108635097493,34.8651492022074,"weak"
"DRC",134,"cov_conflict_mid",36.5,151616.061228494,242,607,282001.88425401,39.8682042833608,46.2357985197264,"weak"
"DRC",134,"dpc_conflict_hi",17.9,70744.0249374155,458,637,195226.193906977,71.8995290423862,63.7630465862977,"weak"
"DRC",134,"dpc_conflict_lo",36,163890.135416631,476,836,373141.649776817,56.9377990430622,56.0783055135612,"weak"
"DRC",134,"dpc_conflict_mid",18.4,83542.6416661321,388,572,223390.227276632,67.8321678321678,62.6023740229789,"weak"
"DRC",134,"no_pep",45.8,168152.460409511,0,458,168152.460409511,0,0,"weak"
"DRC",134,"optimistic_hi",15.7,65579.7990946202,659,816,383675.128537776,80.7598039215686,82.9074667037837,"weak"
"DRC",134,"optimistic_lo",19.3,78863.7632518441,908,1101,431517.681615123,82.4704813805631,81.7240946056566,"weak"
"DRC",134,"optimistic_mid",7.1,31996.7051140446,374,445,202315.700014901,84.0449438202247,84.1847641524173,"weak"
"DRC",134,"with_conflict_hi",56,243758.313370509,285,845,401906.167258605,33.7278106508876,39.3494469036939,"weak"
"DRC",134,"with_conflict_lo",55.3,123035.76592729,152,705,181912.872842839,21.5602836879433,32.3655528030799,"weak"
"DRC",134,"with_conflict_mid",40.7,304967.150776981,311,718,515110.339000562,43.3147632311978,40.7957620558168,"weak"
"DRC",135,"cov_conflict_hi",46.4,268892.905499334,359,823,461510.148722096,43.6208991494532,41.7362963211344,"weak"
"DRC",135,"cov_conflict_lo",75.3,251246.446736032,324,1077,400324.81702097,30.08356545961,37.2393526322724,"weak"
"DRC",135,"cov_conflict_mid",71.4,281459.666196142,335,1049,439387.471199915,31.9351763584366,35.9427192069202,"weak"
"DRC",135,"dpc_conflict_hi",19.9,100652.32790446,507,706,290581.906855743,71.8130311614731,65.3618048716199,"weak"
"DRC",135,"dpc_conflict_lo",14.6,68807.5710387819,242,388,161873.832344126,62.3711340206186,57.4930857925791,"weak"
"DRC",135,"dpc_conflict_mid",37.6,128767.028501609,886,1262,351461.975855817,70.2060221870047,63.3624581469847,"weak"
"DRC",135,"no_pep",75.7,347178.613588233,0,757,347178.613588233,0,0,"weak"
"DRC",135,"optimistic_hi",14.6,64321.1139197106,677,823,349871.747951421,82.2600243013366,81.61580227717,"weak"
"DRC",135,"optimistic_lo",6.3,24966.3595709266,364,427,138892.109738133,85.2459016393443,82.0246379596378,"weak"
"DRC",135,"optimistic_mid",8.2,24405.1808596918,442,524,164330.444651393,84.3511450381679,85.1487161058534,"weak"
"DRC",135,"with_conflict_hi",68.6,259733.720918232,306,992,397942.966235048,30.8467741935484,34.7309180067732,"weak"
"DRC",135,"with_conflict_lo",19.8,101639.541944906,164,362,173669.319685487,45.3038674033149,41.4752461004777,"weak"
"DRC",135,"with_conflict_mid",55.5,300032.711995105,440,995,526059.376836122,44.2211055276382,42.9659986673765,"weak"
"DRC",136,"cov_conflict_hi",25.1,64184.0715410656,177,428,116876.510103815,41.3551401869159,45.0838568981443,"weak"
"DRC",136,"cov_conflict_lo",35.7,165240.092956075,209,566,262525.53216807,36.9257950530035,37.05751528568,"weak"
"DRC",136,"cov_conflict_mid",34,111360.358944448,171,511,163944.027619027,33.4637964774951,32.0741593568586,"weak"
"DRC",136,"dpc_conflict_hi",17.3,96010.2371177833,378,551,299518.633570813,68.6025408348457,67.9451538713419,"weak"
"DRC",136,"dpc_conflict_lo",20.6,81608.211341115,286,492,184234.666089454,58.130081300813,55.7042042774453,"weak"
"DRC",136,"dpc_conflict_mid",12.3,56492.7375949085,200,323,129168.634456926,61.9195046439628,56.2643533142349,"weak"
"DRC",136,"no_pep",48.6,261787.018161468,0,486,261787.018161468,0,0,"weak"
"DRC",136,"optimistic_hi",8.1,37196.3780534272,397,478,217954.271973265,83.0543933054393,82.9338614395271,"weak"
"DRC",136,"optimistic_lo",6.1,29136.0648471721,324,385,189273.783857439,84.1558441558442,84.6063917287576,"weak"
"DRC",136,"optimistic_mid",14.3,59706.2363886496,585,728,346481.900876697,80.3571428571429,82.7678628414425,"weak"
"DRC",136,"with_conflict_hi",43.2,186302.035561821,256,688,303202.703442621,37.2093023255814,38.5552854751912,"weak"
"DRC",136,"with_conflict_lo",47.6,190034.07170096,253,729,314477.029853034,34.7050754458162,39.5713983339993,"weak"
"DRC",136,"with_conflict_mid",21.5,53202.244844774,82,297,72045.6553898626,27.6094276094276,26.1548186953408,"weak"
"DRC",137,"cov_conflict_hi",30,161056.202576452,218,518,287200.287361882,42.0849420849421,43.9219911456719,"weak"
"DRC",137,"cov_conflict_lo",89.7,418706.632081204,381,1278,649954.65649476,29.81220657277,35.579101111559,"weak"
"DRC",137,"cov_conflict_mid",41.5,221213.767751168,224,639,357873.459338613,35.0547730829421,38.1865958543018,"weak"
"DRC",137,"dpc_conflict_hi",10.8,41927.6871000461,260,368,131217.92816724,70.6521739130435,68.0472876796161,"weak"
"DRC",137,"dpc_conflict_lo",34.6,170893.926266517,556,902,424853.203487969,61.6407982261641,59.7757708160118,"weak"
"DRC",137,"dpc_conflict_mid",13.1,73362.814303294,382,513,258750.38869575,74.4639376218324,71.6472641169412,"weak"
"DRC",137,"no_pep",40.1,194836.60249573,0,401,194836.60249573,0,0,"weak"
"DRC",137,"optimistic_hi",9.8,44710.7856639671,475,573,236680.045941369,82.8970331588133,81.109186671764,"weak"
"DRC",137,"optimistic_lo",7.4,23837.9467314729,299,373,107490.435106187,80.1608579088472,77.8231926329779,"weak"
"DRC",137,"optimistic_mid",14.3,80246.508695106,603,746,453288.754245585,80.8310991957105,82.2968233949105,"weak"
"DRC",137,"with_conflict_hi",23.5,114028.705986093,192,427,195153.684603826,44.9648711943794,41.5697908970675,"weak"
"DRC",137,"with_conflict_lo",48,184642.724939284,234,714,307933.205282482,32.7731092436975,40.0380596272808,"weak"
"DRC",137,"with_conflict_mid",13.9,51093.6724001944,87,226,91175.8511699056,38.4955752212389,43.9613979528618,"weak"
"DRC",138,"cov_conflict_hi",25.4,115916.376243468,192,446,183417.957290202,43.0493273542601,36.8020569217952,"weak"
"DRC",138,"cov_conflict_lo",53,158700.975061591,267,797,256137.411857203,33.5006273525721,38.0406892101856,"weak"
"DRC",138,"cov_conflict_mid",66.3,220222.925067202,458,1121,417958.37302462,40.8563782337199,47.3098424913646,"weak"
"DRC",138,"dpc_conflict_hi",21.1,101705.887958322,623,834,360848.258073176,74.7002398081535,71.8147765209118,"weak"
"DRC",138,"dpc_conflict_lo",46.4,211709.130600618,755,1219,547550.180919706,61.9360131255127,61.3352094514853,"weak"
"DRC",138,"dpc_conflict_mid",18.1,76133.5324459183,516,697,245013.319935374,74.0315638450502,68.9267781580202,"weak"
"DRC",138,"no_pep",84.1,578446.260540975,0,841,578446.260540975,0,0,"weak"
"DRC",138,"optimistic_hi",16.3,74486.9661982298,888,1051,471091.39063137,84.4909609895338,84.18842549884,"weak"
"DRC",138,"optimistic_lo",7.9,24418.0826758231,322,401,124113.62816712,80.2992518703242,80.3260262096729,"weak"
"DRC",138,"optimistic_mid",12.8,79995.3070805566,518,646,425958.519662782,80.1857585139319,81.2199302542683,"weak"
"DRC",138,"with_conflict_hi",32.9,126121.974617483,269,598,248111.968193813,44.9832775919732,49.1673152506038,"weak"
"DRC",138,"with_conflict_lo",55.2,174222.771072642,346,898,291722.671859614,38.5300668151448,40.2779461870268,"weak"
"DRC",138,"with_conflict_mid",61.9,319048.311711822,450,1069,586591.348579586,42.0954162768943,45.6097822641966,"weak"
"DRC",139,"cov_conflict_hi",72.3,174793.727932251,347,1070,281868.87190361,32.4299065420561,37.9875731747973,"weak"
"DRC",139,"cov_conflict_lo",55.2,181751.712095838,238,790,297884.81787014,30.126582278481,38.9859095890307,"weak"
"DRC",139,"cov_conflict_mid",77.3,166677.863746649,300,1073,270909.122709869,27.9589934762349,38.4746212754329,"weak"
"DRC",139,"dpc_conflict_hi",17.9,105166.356920098,424,603,301242.358766602,70.3150912106136,65.0891204840222,"weak"
"DRC",139,"dpc_conflict_lo",47,122283.267309766,660,1130,265216.141888327,58.4070796460177,53.8929770868717,"weak"
"DRC",139,"dpc_conflict_mid",14.1,45517.9357125146,315,456,133229.034201379,69.0789473684211,65.8348227281201,"weak"
"DRC",139,"no_pep",98.8,420446.875467942,0,988,420446.875467942,0,0,"weak"
"DRC",139,"optimistic_hi",11.8,43680.6623376085,534,652,259279.65992325,81.9018404907975,83.1530701827754,"weak"
"DRC",139,"optimistic_lo",20.9,90622.0400742546,998,1207,493783.345676432,82.6843413421707,81.6474085511913,"weak"
"DRC",139,"optimistic_mid",9,36026.1100369205,440,530,212024.427230118,83.0188679245283,83.0085096761893,"weak"
"DRC",139,"with_conflict_hi",60.8,224726.402794554,300,908,362309.340063803,33.0396475770925,37.9738864156858,"weak"
"DRC",139,"with_conflict_lo",55,129894.552282756,145,695,192714.086333229,20.863309352518,32.5972715569166,"weak"
"DRC",139,"with_conflict_mid",34.1,77588.507749943,146,487,133959.277506358,29.9794661190965,42.0805268629039,"weak"
"DRC",140,"cov_conflict_hi",16.7,66317.2921464674,125,292,111132.619314396,42.8082191780822,40.3259883951314,"weak"
"DRC",140,"cov_conflict_lo",39.4,219200.039008331,278,672,365962.784691118,41.3690476190476,40.1031885814997,"weak"
"DRC",140,"cov_conflict_mid",48.5,249117.541411073,303,788,403183.759088869,38.4517766497462,38.2124066767869,"weak"
"DRC",140,"dpc_conflict_hi",20.1,110879.891813444,489,690,335607.288281543,70.8695652173913,66.9614172024696,"weak"
"DRC",140,"dpc_conflict_lo",29.6,129206.815016533,459,755,320515.339426433,60.794701986755,59.687790528918,"weak"
"DRC",140,"dpc_conflict_mid",20.5,107414.121607635,635,840,381678.74051202,75.5952380952381,71.8574523004506,"weak"
"DRC",140,"no_pep",58.6,243613.853429037,0,586,243613.853429037,0,0,"weak"
"DRC",140,"optimistic_hi",12.6,37941.9168258495,553,679,211688.265528106,81.4432989690722,82.0765139101148,"weak"
"DRC",140,"optimistic_lo",7.4,28570.580498083,429,503,185349.149246191,85.2882703777336,84.5855345901081,"weak"
"DRC",140,"optimistic_mid",10.2,69219.669691722,456,558,357698.118326715,81.7204301075269,80.6485787469259,"weak"
"DRC",140,"with_conflict_hi",52.3,165239.818509341,234,757,236956.610405582,30.9114927344782,30.2657907595354,"weak"
"DRC",140,"with_conflict_lo",29.5,150659.158789935,199,494,264631.452000265,40.2834008097166,43.068309661928,"weak"
"DRC",140,"with_conflict_mid",29.3,109956.785825386,141,434,177798.925571122,32.4884792626728,38.1566646298985,"weak"
"DRC",141,"cov_conflict_hi",44,133859.385602983,272,712,220580.039681001,38.2022471910112,39.3148238632252,"weak"
"DRC",141,"cov_conflict_lo",62.5,241556.838385367,417,1042,407202.298461433,40.0191938579654,40.6789108759794,"weak"
"DRC",141,"cov_conflict_mid",38.8,183216.95343691,217,605,307234.180814924,35.8677685950413,40.3656998869933,"weak"
"DRC",141,"dpc_conflict_hi",21,94199.6743804839,581,791,334094.768121831,73.4513274336283,71.8045047786762,"weak"
"DRC",141,"dpc_conflict_lo",34.4,169081.982040616,636,980,459693.206566303,64.8979591836735,63.2185162570532,"weak"
"DRC",141,"dpc_conflict_mid",18.2,73742.1401719558,480,662,242198.894761814,72.5075528700906,69.5530649532996,"weak"
"DRC",141,"no_pep",123.5,531003.662417073,0,1235,531003.662417073,0,0,"weak"
"DRC",141,"optimistic_hi",16.8,59794.8858888918,804,972,344068.566823835,82.7160493827161,82.621229704047,"weak"
"DRC",141,"optimistic_lo",9,44343.6004426473,382,472,216199.098055688,80.9322033898305,79.4894609452879,"weak"
"DRC",141,"optimistic_mid",10.3,51256.6473765702,585,688,315808.337598682,85.0290697674419,83.7696978596856,"weak"
"DRC",141,"with_conflict_hi",27.1,98522.2389088785,156,427,159029.07807453,36.5339578454333,38.0476576348473,"weak"
"DRC",141,"with_conflict_lo",64.1,239179.518969801,275,916,355089.811811375,30.0218340611354,32.6425284494353,"weak"
"DRC",141,"with_conflict_mid",54.6,141486.659766735,222,768,235154.110435486,28.90625,39.8323680140171,"weak"
"DRC",142,"cov_conflict_hi",45.8,117977.728483519,196,654,200466.406795038,29.9694189602446,41.1483797361906,"weak"
"DRC",142,"cov_conflict_lo",41.1,168427.029156339,214,625,283654.462913963,34.24,40.6224645908618,"weak"
"DRC",142,"cov_conflict_mid",44.2,190207.416145046,282,724,325160.21154326,38.9502762430939,41.5034775496387,"weak"
"DRC",142,"dpc_conflict_hi",11.1,40263.3481429974,427,538,174460.954193308,79.368029739777,76.9212840035345,"weak"
"DRC",142,"dpc_conflict_lo",22.3,115416.178065089,393,616,290954.220969589,63.7987012987013,60.3318426931665,"weak"
"DRC",142,"dpc_conflict_mid",25.2,93042.0840031404,645,897,283803.314159062,71.9063545150502,67.2159980658317,"weak"
"DRC",142,"no_pep",58.2,188986.139569302,0,582,188986.139569302,0,0,"weak"
"DRC",142,"optimistic_hi",13.5,55391.366979562,734,869,318807.40322561,84.4649021864212,82.625445200103,"weak"
"DRC",142,"optimistic_lo",15,56384.1638643289,559,709,293287.068358032,78.8434414668547,80.7750937741661,"weak"
"DRC",142,"optimistic_mid",11.3,52823.8378261407,587,700,343007.974715179,83.8571428571429,84.599822243199,"weak"
"DRC",142,"with_conflict_hi",49.4,201483.565618663,281,775,334905.105683065,36.258064516129,39.8386103407645,"weak"
"DRC",142,"with_conflict_lo",46.5,191991.352078771,294,759,322182.160481617,38.7351778656126,40.4090680279221,"weak"
"DRC",142,"with_conflict_mid",48.9,140892.545828564,200,689,228931.137488804,29.0275761973875,38.4563640516334,"weak"
"DRC",143,"cov_conflict_hi",29,143803.926680406,166,456,226882.721328045,36.4035087719298,36.6175062434644,"weak"
"DRC",143,"cov_conflict_lo",22.2,86106.0183200565,143,365,140297.843011322,39.1780821917808,38.626270745226,"weak"
"DRC",143,"cov_conflict_mid",63.5,195653.709059917,255,890,291841.422527348,28.6516853932584,32.9588968674992,"weak"
"DRC",143,"dpc_conflict_hi",14.7,41952.6514192389,146,293,77670.903916187,49.8293515358362,45.986657417417,"weak"
"DRC",143,"dpc_conflict_lo",25.4,135675.658602643,275,529,258154.551081931,51.9848771266541,47.4440183084036,"weak"
"DRC",143,"dpc_conflict_mid",20.3,123480.41760416,373,576,305393.517819354,64.7569444444444,59.5667850169626,"weak"
"DRC",143,"no_pep",67,335341.874961285,0,670,335341.874961285,0,0,"weak"
"DRC",143,"optimistic_hi",9.6,44357.1550808586,398,494,233254.579393715,80.5668016194332,80.9833722466871,"weak"
"DRC",143,"optimistic_lo",9.1,47162.363520791,435,526,265378.337360595,82.6996197718631,82.228254201206,"weak"
