"analysis","scenario_key","scenario_label","r0_factor","hcw_factor","arm","efficacy","particle_id","n_reps","baseline_hcw_deaths","pep_hcw_deaths","hcw_deaths_averted","baseline_hcw_days_lost","pep_hcw_days_lost","hcw_days_lost_averted","pct_hcw_deaths_averted","pct_days_lost_averted"
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,41,10,279.3,56.1,223.2,58096.2435290889,11895.3755859671,46200.8679431218,79.9140708915145,79.5247078582437
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,42,10,259.1,52.8,206.3,43506.4189862013,8828.02253517103,34678.3964510303,79.6217676572752,79.7086895660823
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,43,10,267.1,53.8,213.3,49089.5816250168,10297.9966285878,38791.584996429,79.8577311868214,79.0220321956466
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,44,10,295.1,60.5,234.6,57628.7608964434,11073.2833970425,46555.4774994008,79.4984750931887,80.7851440412873
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,45,10,353.1,68.2,284.9,62185.350812567,12488.6215098333,49696.7293027336,80.6853582554517,79.9171004961035
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,46,10,341.2,71.7,269.5,60948.1714165317,12603.3088818961,48344.8625346356,78.9859320046893,79.3212682366423
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,47,10,302.7,57.8,244.9,54239.2540951006,10857.243953051,43382.0101420496,80.9051866534523,79.9826820368613
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,48,10,308.7,59.5,249.2,63507.2233669293,12767.497993148,50739.7253737813,80.7256235827664,79.8959908554331
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,49,10,232.2,45.9,186.3,45473.5566954325,9448.62543501029,36024.9312604223,80.2325581395349,79.2217145047743
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,50,10,334.9,68.4,266.5,53754.414137668,11072.556433038,42681.85770463,79.5759928336817,79.4015866219274
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,51,10,353.8,68.3,285.5,66239.4866596408,13473.7360090516,52765.7506505893,80.6953080836631,79.6590573259062
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,52,10,264.9,51.6,213.3,50666.5635233811,9921.76972643974,40744.7937969413,80.5209513023783,80.4175198859478
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,53,10,297.9,61,236.9,49780.3233248364,10161.1897702999,39619.1335545366,79.5233299765022,79.5879393872273
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,54,10,343,68.4,274.6,96721.8321524148,19016.2930353549,77705.5391170598,80.0583090379009,80.3391927012001
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,55,10,318.1,61.6,256.5,58767.4317862539,11419.0402946644,47348.3914915895,80.6350204338258,80.5691010350815
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,56,10,288.8,56.2,232.6,54318.7519347353,10364.7740280273,43953.977906708,80.5401662049861,80.9186079229495
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,57,10,362.5,73.5,289,67278.1947656355,12934.2924179055,54343.90234773,79.7241379310345,80.7749115995721
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,58,10,288.6,57,231.6,57937.7216482171,11457.4615837101,46480.260064507,80.2494802494802,80.2245216798878
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,59,10,318.3,59.6,258.7,59072.7649155461,11423.7512360102,47649.013679536,81.2755262331134,80.661559938252
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,60,10,298.2,60.7,237.5,54963.7475661281,10665.388966884,44298.3585992441,79.644533869886,80.5955935700122
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,61,10,281.5,56.4,225.1,63055.7865179897,12653.7918388703,50401.9946791194,79.9644760213144,79.9323860066987
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,62,10,234.6,46.3,188.3,38818.0912442342,8113.71157812398,30704.3796661103,80.2642796248934,79.0981181246795
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,63,10,350.6,68.4,282.2,61374.6629591782,11882.4358746165,49492.2270845617,80.4905875641757,80.6395093647687
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,64,10,338.8,67.5,271.3,58562.5410689128,11321.368097024,47241.1729718888,80.0767414403778,80.6679015452869
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,65,10,260.9,53.8,207.1,49944.2445950124,10303.7328513751,39640.5117436373,79.3790724415485,79.3695290920387
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,66,10,296.9,57.9,239,53031.3486608547,10279.777645159,42751.5710156956,80.498484338161,80.615658653337
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,67,10,341.5,67.6,273.9,61953.7245422647,11911.64608148,50042.0784607848,80.2049780380673,80.773317230744
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,68,10,271.8,54.3,217.5,48667.2648949939,9705.176502092,38962.0883929019,80.0220750551876,80.0581016356021
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,69,10,316,66.2,249.8,61256.099839878,12291.8744112095,48964.2254286685,79.0506329113924,79.9336320083385
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,70,10,287.4,56.4,231,57165.2221244726,11227.2985777587,45937.9235467139,80.3757828810021,80.3599143666193
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,71,10,336.3,69.8,266.5,62061.5663693629,12437.4270032592,49624.1393661037,79.2447219744276,79.9595341676729
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,72,10,322.2,63.5,258.7,65790.0858679675,12985.8206422464,52804.265225721,80.2917442582247,80.2617362921408
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,73,10,293.3,56.4,236.9,55999.4406651053,10905.3030199244,45094.1376451809,80.7705421070576,80.5260500990686
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,74,10,331.7,67.3,264.4,58322.3051943663,11839.4184805469,46482.8867138194,79.7105818510702,79.7000162440586
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,75,10,307.3,62.3,245,55216.1579752703,11212.05201783,44004.1059574403,79.7266514806378,79.6942553973937
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,76,10,212.1,42.6,169.5,38990.5915365033,8113.9550596573,30876.636476846,79.9151343705799,79.1899667588758
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,77,10,327.2,62.7,264.5,66694.8068565164,12545.6783624317,54149.1284940846,80.8374083129584,81.189422454702
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,78,10,291.3,60.1,231.2,57802.71194814,11865.5493141427,45937.1626339973,79.3683487813251,79.4723311169408
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,79,10,345.5,67.8,277.7,63805.9116650649,12360.2891294155,51445.6225356494,80.3762662807525,80.6283010353365
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,80,10,276.6,54.3,222.3,49362.6858257337,9747.34705144932,39615.3387742844,80.3687635574837,80.2536128486594
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,81,10,310.3,63.7,246.6,62634.7920112673,13153.9877562903,49480.804254977,79.4714792136642,78.9989120520683
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,82,10,302.5,56.4,246.1,57996.1830713066,11553.2310233011,46442.9520480055,81.3553719008264,80.0793252047357
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,83,10,357.7,67.9,289.8,62939.7738573074,11811.98158607,51127.7922712374,81.0176125244618,81.2328820677854
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,84,10,296,58.5,237.5,55697.9605855569,11224.1388432492,44473.8217423078,80.2364864864865,79.8482049876711
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,85,10,265,52.1,212.9,51067.3952109919,10198.380778894,40869.0144320979,80.3396226415094,80.0295653679652
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,86,10,237.6,47.4,190.2,44479.0629732252,8809.69428515442,35669.3686880708,80.0505050505051,80.1936153860581
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,87,10,260.8,50.2,210.6,49321.3555957585,9650.49271789896,39670.8628778596,80.7515337423313,80.4334398328482
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,88,10,281.6,58.8,222.8,48999.8576586606,10016.8117137249,38983.0459449356,79.1193181818182,79.557467730818
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,89,10,283.3,59.1,224.2,46038.6858904127,9410.30127170276,36628.38461871,79.1387222026121,79.5600133025031
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,90,10,269.7,56.7,213,48338.2817859827,10369.2573695085,37969.0244164742,78.9766407119021,78.5485602996435
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,91,10,273.5,54.6,218.9,52231.2825334638,10460.0462164797,41771.236316984,80.036563071298,79.9735987532412
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,92,10,302.6,60.8,241.8,46466.8752567615,8964.01440170589,37502.8608550556,79.9074686054197,80.7088073984456
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,93,10,275.3,57.1,218.2,49288.7397278524,9736.31201738588,39552.4277104665,79.2589901925172,80.2463766143243
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,94,10,274.1,56.1,218,49112.7561093449,9764.4554454869,39348.300663858,79.5330171470266,80.1182906050981
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,95,10,290.9,60.3,230.6,49687.8792810672,10104.8069496438,39583.0723314234,79.2712272258508,79.6634368464703
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,96,10,331.7,65.2,266.5,55059.4789458915,10900.3106250972,44159.1683207943,80.3436840518541,80.2026629496272
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,97,10,303.1,61.8,241.3,60008.2877445543,11869.4177144866,48138.8700300677,79.6106895414055,80.2203692846348
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,98,10,288.8,57.8,231,47982.3803384929,9680.10653834234,38302.2738001505,79.9861495844875,79.8257058735857
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,99,10,276.3,59.7,216.6,50292.6289791069,10241.2597444704,40051.3692346365,78.3930510314875,79.6366585872356
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,100,10,344,67.4,276.6,61478.6031190725,12373.0350702904,49105.5680487821,80.4069767441861,79.8742416994638
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,101,10,263.6,53.2,210.4,41013.5192968735,8456.62541955635,32556.8938773171,79.8179059180577,79.380883268408
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,102,10,299.5,61.2,238.3,54884.9237474153,11259.6188816743,43625.304865741,79.5659432387312,79.4850423160066
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,103,10,233.9,45.1,188.8,42471.4448569367,8225.59554071225,34245.8493162244,80.718255664814,80.6326449019574
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,104,10,261.8,49.6,212.2,49373.4179489075,9014.88538931446,40358.532559593,81.0542398777693,81.7414192417401
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,105,10,322.9,62.6,260.3,53290.4250084658,10329.7815627249,42960.6434457409,80.6131929389904,80.6160645911833
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,106,10,334.9,68,266.9,59400.2713533386,12197.9642423554,47202.3071109833,79.6954314720812,79.4648004723807
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,107,10,244.7,48.5,196.2,43482.3818172183,8449.92579028446,35032.4560269339,80.1798120147119,80.5670125757959
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,108,10,294.6,57.1,237.5,54976.1812485461,11172.5308460287,43803.6504025174,80.6177868295995,79.6775065268394
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,109,10,332.3,67.8,264.5,57593.1028699164,11905.3973323076,45687.7055376089,79.5967499247668,79.3284321575834
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,110,10,248.1,46.5,201.6,45865.6691851253,9255.6667939845,36610.0023911408,81.2575574365175,79.8200550467795
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,111,10,288.2,60.8,227.4,51361.3576205925,11180.4939138015,40180.863706791,78.9035392088827,78.231700967891
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,112,10,239.9,47.1,192.8,45375.7709765418,8723.98945351472,36651.781523027,80.3668195081284,80.7739036367562
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,113,10,265,50.2,214.8,44723.4239072134,8707.4771071997,36015.9468000137,81.0566037735849,80.5303880014533
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,114,10,276.2,55.7,220.5,47853.9349289469,9903.84838629199,37950.0865426549,79.8334540188269,79.3040041513887
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,115,10,285.3,54.2,231.1,53190.8877899488,10360.4504747824,42830.4373151664,81.0024535576586,80.5221328215165
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,116,10,257.4,51.8,205.6,47999.2668656857,9663.8409804466,38335.4258852391,79.8756798756799,79.866690448651
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,117,10,294.7,53.8,240.9,63122.8004924979,11756.897556009,51365.9029364889,81.7441465897523,81.3745628136282
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,118,10,306.2,59.8,246.4,62291.3115450169,12294.4414495706,49996.8700954463,80.4702808621816,80.2629915077553
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,119,10,255.6,49.4,206.2,44417.3317671216,8448.65712903823,35968.6746380834,80.6729264475743,80.9789179293024
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,120,10,295.5,60.8,234.7,48870.0009851801,9766.69620875432,39103.3047764257,79.424703891709,80.014945750224
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,121,10,277.1,51.2,225.9,52635.4635787952,9914.18504828135,42721.2785305138,81.5229159148322,81.1644386233251
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,122,10,306.4,58.8,247.6,59224.3866453981,12224.9660986766,46999.4205467215,80.8093994778068,79.3582225310787
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,123,10,299.8,58,241.8,49952.1118861856,9961.10322632056,39991.008659865,80.653769179453,80.0586945172275
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,124,10,286,58.9,227.1,53857.181535543,11416.2825163793,42440.8990191637,79.4055944055944,78.8026736808626
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,125,10,309.1,58.2,250.9,53345.1971405824,10621.3325172451,42723.8646233373,81.1711420252345,80.089430564378
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,126,10,371.1,78.5,292.6,68769.5174200289,14510.8161486647,54258.7012713642,78.8466720560496,78.8993485877823
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,127,10,292.8,54.5,238.3,50665.1199075438,9715.0962892188,40950.023618325,81.3866120218579,80.8248824695424
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,128,10,337.3,68.8,268.5,65001.1588963274,13075.3058513114,51925.853045016,79.6027275422473,79.8845034868292
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,129,10,329,66.8,262.2,62906.5419476909,12833.0393612003,50073.5025864906,79.6960486322188,79.5998333975002
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,130,10,280.8,55.6,225.2,50301.1749291155,9988.7360819134,40312.4388472021,80.1994301994302,80.142141617985
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,131,10,250.4,52.6,197.8,51827.1006921888,10568.3725876876,41258.7281045012,78.9936102236422,79.6084047794701
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,132,10,332.9,62.8,270.1,56648.2360910169,10798.4982570455,45849.7378339714,81.1354761189547,80.9376266549668
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,133,10,299.8,56.6,243.2,55332.1493296236,10587.884689286,44744.2646403376,81.1207471647765,80.8648591866329
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,134,10,349.9,66.3,283.6,63505.2056363828,12178.9997475666,51326.2058888162,81.0517290654473,80.8220450189533
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,135,10,332.6,63.7,268.9,53469.9200711691,10640.1068465318,42829.8132246373,80.8478653036681,80.10076163875
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,136,10,238.3,48.3,190,41910.897218543,9050.95542124248,32859.9417973006,79.7314309693663,78.4042909555323
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,137,10,261.1,51.8,209.3,52815.2759700977,10287.5643670287,42527.711603069,80.1608579088472,80.5216120183615
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,138,10,302.8,59.9,242.9,58101.8306564654,11356.7239064098,46745.1067500557,80.217965653897,80.4537588952096
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,139,10,246.9,42.5,204.4,42148.1094240798,8216.79475631106,33931.3146677687,82.7865532604293,80.5049505930705
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,140,10,296,59.2,236.8,53328.8001794904,10424.9684688148,42903.8317106756,80,80.4515225661797
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,141,10,261.4,50.5,210.9,48286.2209485112,9478.29034543883,38807.9306030724,80.680948737567,80.3706105815451
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,142,10,271.8,54.9,216.9,45604.338661916,9580.94187412293,36023.396787793,79.8013245033112,78.9911614656876
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,143,10,294.9,59.3,235.6,57208.937030881,11561.0953756371,45647.8416552439,79.891488640217,79.7914522176902
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,144,10,331,66.4,264.6,59007.3942905138,12102.7014183921,46904.6928721217,79.9395770392749,79.4895172648934
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,145,10,212.9,44.2,168.7,36664.0801920983,7305.65390437116,29358.4262877272,79.2390793799906,80.0740837732904
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,146,10,330.5,65.6,264.9,51065.6948924295,10345.3869666471,40720.3079257824,80.1512859304085,79.7410238156168
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,147,10,281.7,57.7,224,49642.4528985668,10130.9858770062,39511.4670215606,79.5172168974086,79.5920924824028
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,148,10,275.3,56.7,218.6,49657.7681032561,10238.8231582655,39418.9449449907,79.4042862332001,79.3812256383023
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,149,10,284.2,58,226.2,54162.6994330331,10807.1821014786,43355.5173315546,79.5918367346939,80.0468178015378
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,150,10,339.8,67.3,272.5,102717.817875926,22381.2197886374,80336.5980872882,80.1942319011183,78.2109664599067
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,151,10,324.8,65.2,259.6,65444.4018122308,12810.9324385011,52633.4693737297,79.9261083743842,80.4247084796383
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,152,10,268.6,56,212.6,49125.1170598228,10230.9608671041,38894.1561927187,79.1511541325391,79.1736661825249
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,153,10,274.5,57,217.5,50060.0555853056,10284.5614607319,39775.4941245736,79.2349726775956,79.4555532540183
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,154,10,279.7,56.4,223.3,46166.0766104209,9359.50713386125,36806.5694765597,79.8355380765105,79.7264402326349
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,155,10,359.5,68,291.5,66086.0905686392,13302.1106919027,52783.9798767365,81.0848400556328,79.8715424419203
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,156,10,257.5,50.1,207.4,47077.0876557386,9414.58293193929,37662.5047237993,80.5436893203884,80.0017728352581
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,157,10,385.9,80.5,305.4,110279.13057557,22718.6887794355,87560.441796134,79.1396734905416,79.3989228416456
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,158,10,341.3,71.9,269.4,63479.5422626434,12834.70195613,50644.8403065134,78.9334895985936,79.7813571134035
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,159,10,341.9,73.2,268.7,58701.2198080568,12520.2628466901,46180.9569613667,78.590231061714,78.6712049806984
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,160,10,293.1,60,233.1,54753.3541026046,10839.6817985918,43913.6723040129,79.5291709314227,80.2027072564745
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,161,10,314.8,66,248.8,60967.1191556131,12283.7059776585,48683.4131779546,79.0343074968234,79.8519166596909
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,162,10,257.2,52.7,204.5,46717.2310247185,9441.56965360661,37275.6613711119,79.5101088646967,79.7899630468018
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,163,10,361.3,70.9,290.4,63980.8012687813,12527.8918228442,51452.9094459371,80.3764184887905,80.4192952035488
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,164,10,297.3,60.9,236.4,50008.8555226129,10615.9675450136,39392.8879775994,79.5156407669021,78.7718246417112
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,165,10,349.3,71.3,278,57852.8062877385,11649.1244201448,46203.6818675937,79.5877469224163,79.8642016392318
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,166,10,288.7,55.2,233.5,55795.6085106951,10986.6230996325,44808.9854110626,80.8798060270177,80.3091616116589
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,167,10,282.2,58.5,223.7,46392.740283225,9308.59086381889,37084.1494194061,79.2700212615167,79.9352424388159
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,168,10,254.4,51,203.4,45194.7121045842,9158.71755900217,36035.994545582,79.9528301886792,79.7349797520379
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,169,10,285.3,55.5,229.8,49969.7607938151,10183.4518134782,39786.3089803369,80.546792849632,79.6207713390963
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,170,10,288,58.8,229.2,48778.2740139328,9969.11347212834,38809.1605418045,79.5833333333333,79.5623898679137
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,171,10,294.7,56.9,237.8,53933.092138057,10708.1017702295,43224.9903678275,80.6922293858161,80.1455815979936
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,172,10,315.2,60.9,254.3,61184.6579628566,12111.3266895184,49073.3312733382,80.6789340101523,80.2052882327612
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,173,10,332.6,63.8,268.8,55643.7574593629,10699.8811927109,44943.876266652,80.8177991581479,80.7707428806815
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,174,10,277.7,53.9,223.8,51322.8020897036,9996.06449560187,41326.7375941018,80.5905653583003,80.523151331195
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,175,10,290.2,60.5,229.7,59120.6040284894,12368.2762160292,46752.3278124602,79.1523087525844,79.0795841495985
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,176,10,309.3,65.5,243.8,57603.447297785,12263.5380559186,45339.9092418664,78.8231490462334,78.7104094785831
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,177,10,293.7,59.7,234,53052.9921149418,10073.3874030653,42979.6047118764,79.6731358529111,81.0125932553609
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,178,10,355.5,72,283.5,58185.7009615019,11562.9512535627,46622.7497079393,79.746835443038,80.1275037294589
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,179,10,305.2,62.6,242.6,51963.828722958,10297.826794672,41666.001928286,79.4888597640891,80.1827019914674
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,180,10,341.2,69.2,272,67611.6524134388,13385.8088593835,54225.8435540553,79.7186400937866,80.2019202584629
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,181,10,296.6,57.5,239.1,51018.724696483,10037.8850944918,40980.8396019912,80.6136210384356,80.3250960226692
"transmissibility","transmissibility_120","Transmissibility +20%",1.2,1,"full_obv80",0.8,182,10,311.1,63.6,247.5,58548.7066563707,12119.2147706892,46429.4918856815,79.556412729026,79.3006276947869
