"scenario","particle_id","rep","eff_name","efficacy","doses_B","n_prevented_hcw"
"DRC",60,7,"obv_20",0.2,340,60
"DRC",60,8,"obv_20",0.2,39,7
"DRC",60,9,"obv_20",0.2,13,1
"DRC",60,10,"obv_20",0.2,48,18
"DRC",61,1,"obv_20",0.2,73,14
"DRC",61,2,"obv_20",0.2,17,6
"DRC",61,3,"obv_20",0.2,12,4
"DRC",61,4,"obv_20",0.2,80,14
"DRC",61,5,"obv_20",0.2,16,3
"DRC",61,6,"obv_20",0.2,295,71
"DRC",61,7,"obv_20",0.2,325,60
"DRC",61,8,"obv_20",0.2,146,27
"DRC",61,9,"obv_20",0.2,266,57
"DRC",61,10,"obv_20",0.2,286,57
"DRC",62,1,"obv_20",0.2,11,3
"DRC",62,2,"obv_20",0.2,153,31
"DRC",62,3,"obv_20",0.2,250,47
"DRC",62,4,"obv_20",0.2,22,2
"DRC",62,5,"obv_20",0.2,22,2
"DRC",62,6,"obv_20",0.2,261,43
"DRC",62,7,"obv_20",0.2,264,46
"DRC",62,8,"obv_20",0.2,205,47
"DRC",62,9,"obv_20",0.2,16,4
"DRC",62,10,"obv_20",0.2,25,4
"DRC",63,1,"obv_20",0.2,31,10
"DRC",63,2,"obv_20",0.2,53,13
"DRC",63,3,"obv_20",0.2,264,53
"DRC",63,4,"obv_20",0.2,73,12
"DRC",63,5,"obv_20",0.2,392,75
"DRC",63,6,"obv_20",0.2,283,55
"DRC",63,7,"obv_20",0.2,404,81
"DRC",63,8,"obv_20",0.2,16,2
"DRC",63,9,"obv_20",0.2,16,2
"DRC",63,10,"obv_20",0.2,27,8
"DRC",64,1,"obv_20",0.2,18,5
"DRC",64,2,"obv_20",0.2,6,1
"DRC",64,3,"obv_20",0.2,44,6
"DRC",64,4,"obv_20",0.2,357,70
"DRC",64,5,"obv_20",0.2,4,3
"DRC",64,6,"obv_20",0.2,341,68
"DRC",64,7,"obv_20",0.2,77,17
"DRC",64,8,"obv_20",0.2,416,75
"DRC",64,9,"obv_20",0.2,9,2
"DRC",64,10,"obv_20",0.2,354,77
"DRC",65,1,"obv_20",0.2,178,39
"DRC",65,2,"obv_20",0.2,68,14
"DRC",65,3,"obv_20",0.2,86,10
"DRC",65,4,"obv_20",0.2,391,76
"DRC",65,5,"obv_20",0.2,235,49
"DRC",65,6,"obv_20",0.2,19,4
"DRC",65,7,"obv_20",0.2,19,4
"DRC",65,8,"obv_20",0.2,20,4
"DRC",65,9,"obv_20",0.2,55,9
"DRC",65,10,"obv_20",0.2,71,10
"DRC",66,1,"obv_20",0.2,17,6
"DRC",66,2,"obv_20",0.2,59,12
"DRC",66,3,"obv_20",0.2,25,4
"DRC",66,4,"obv_20",0.2,25,4
"DRC",66,5,"obv_20",0.2,6,1
"DRC",66,6,"obv_20",0.2,129,34
"DRC",66,7,"obv_20",0.2,107,29
"DRC",66,8,"obv_20",0.2,112,21
"DRC",66,9,"obv_20",0.2,92,15
"DRC",66,10,"obv_20",0.2,78,13
"DRC",67,1,"obv_20",0.2,29,7
"DRC",67,2,"obv_20",0.2,263,48
"DRC",67,3,"obv_20",0.2,4,1
"DRC",67,4,"obv_20",0.2,69,14
"DRC",67,5,"obv_20",0.2,86,12
"DRC",67,6,"obv_20",0.2,411,80
"DRC",67,7,"obv_20",0.2,51,10
"DRC",67,8,"obv_20",0.2,63,10
"DRC",67,9,"obv_20",0.2,17,5
"DRC",67,10,"obv_20",0.2,82,25
"DRC",68,1,"obv_20",0.2,249,47
"DRC",68,2,"obv_20",0.2,32,9
"DRC",68,3,"obv_20",0.2,21,5
"DRC",68,4,"obv_20",0.2,5,0
"DRC",68,5,"obv_20",0.2,17,3
"DRC",68,6,"obv_20",0.2,87,22
"DRC",68,7,"obv_20",0.2,24,10
"DRC",68,8,"obv_20",0.2,7,1
"DRC",68,9,"obv_20",0.2,329,63
"DRC",68,10,"obv_20",0.2,50,10
"DRC",69,1,"obv_20",0.2,14,1
"DRC",69,2,"obv_20",0.2,379,80
"DRC",69,3,"obv_20",0.2,28,5
"DRC",69,4,"obv_20",0.2,28,5
"DRC",69,5,"obv_20",0.2,327,63
"DRC",69,6,"obv_20",0.2,41,5
"DRC",69,7,"obv_20",0.2,130,27
"DRC",69,8,"obv_20",0.2,136,21
"DRC",69,9,"obv_20",0.2,50,1
"DRC",69,10,"obv_20",0.2,41,4
"DRC",70,1,"obv_20",0.2,313,75
"DRC",70,2,"obv_20",0.2,43,11
"DRC",70,3,"obv_20",0.2,43,11
"DRC",70,4,"obv_20",0.2,12,3
"DRC",70,5,"obv_20",0.2,76,19
"DRC",70,6,"obv_20",0.2,76,19
"DRC",70,7,"obv_20",0.2,69,17
"DRC",70,8,"obv_20",0.2,27,2
"DRC",70,9,"obv_20",0.2,27,2
"DRC",70,10,"obv_20",0.2,53,13
"DRC",71,1,"obv_20",0.2,283,56
"DRC",71,2,"obv_20",0.2,29,7
"DRC",71,3,"obv_20",0.2,413,85
"DRC",71,4,"obv_20",0.2,43,8
"DRC",71,5,"obv_20",0.2,1,1
"DRC",71,6,"obv_20",0.2,27,7
"DRC",71,7,"obv_20",0.2,315,72
"DRC",71,8,"obv_20",0.2,7,0
"DRC",71,9,"obv_20",0.2,15,5
"DRC",71,10,"obv_20",0.2,22,4
"DRC",72,1,"obv_20",0.2,387,79
"DRC",72,2,"obv_20",0.2,387,79
"DRC",72,3,"obv_20",0.2,5,1
"DRC",72,4,"obv_20",0.2,433,90
"DRC",72,5,"obv_20",0.2,433,90
"DRC",72,6,"obv_20",0.2,118,22
"DRC",72,7,"obv_20",0.2,14,2
"DRC",72,8,"obv_20",0.2,311,55
"DRC",72,9,"obv_20",0.2,423,73
"DRC",72,10,"obv_20",0.2,16,3
"DRC",73,1,"obv_20",0.2,17,1
"DRC",73,2,"obv_20",0.2,52,7
"DRC",73,3,"obv_20",0.2,17,1
"DRC",73,4,"obv_20",0.2,98,19
"DRC",73,5,"obv_20",0.2,51,4
"DRC",73,6,"obv_20",0.2,356,65
"DRC",73,7,"obv_20",0.2,37,6
"DRC",73,8,"obv_20",0.2,51,12
"DRC",73,9,"obv_20",0.2,80,19
"DRC",73,10,"obv_20",0.2,315,61
"DRC",74,1,"obv_20",0.2,56,11
"DRC",74,2,"obv_20",0.2,204,42
"DRC",74,3,"obv_20",0.2,7,3
"DRC",74,4,"obv_20",0.2,212,42
"DRC",74,5,"obv_20",0.2,333,66
"DRC",74,6,"obv_20",0.2,15,2
"DRC",74,7,"obv_20",0.2,359,70
"DRC",74,8,"obv_20",0.2,102,20
"DRC",74,9,"obv_20",0.2,68,10
"DRC",74,10,"obv_20",0.2,246,54
"DRC",75,1,"obv_20",0.2,8,1
"DRC",75,2,"obv_20",0.2,307,57
"DRC",75,3,"obv_20",0.2,2,0
"DRC",75,4,"obv_20",0.2,293,58
"DRC",75,5,"obv_20",0.2,14,0
"DRC",75,6,"obv_20",0.2,36,7
"DRC",75,7,"obv_20",0.2,54,7
"DRC",75,8,"obv_20",0.2,21,4
"DRC",75,9,"obv_20",0.2,134,21
"DRC",75,10,"obv_20",0.2,8,0
"DRC",76,1,"obv_20",0.2,343,68
"DRC",76,2,"obv_20",0.2,17,4
"DRC",76,3,"obv_20",0.2,148,28
"DRC",76,4,"obv_20",0.2,8,2
"DRC",76,5,"obv_20",0.2,21,1
"DRC",76,6,"obv_20",0.2,203,30
"DRC",76,7,"obv_20",0.2,109,16
"DRC",76,8,"obv_20",0.2,287,58
"DRC",76,9,"obv_20",0.2,7,2
"DRC",76,10,"obv_20",0.2,322,78
"DRC",77,1,"obv_20",0.2,165,34
"DRC",77,2,"obv_20",0.2,23,6
"DRC",77,3,"obv_20",0.2,20,2
"DRC",77,4,"obv_20",0.2,109,18
"DRC",77,5,"obv_20",0.2,109,18
"DRC",77,6,"obv_20",0.2,13,2
"DRC",77,7,"obv_20",0.2,95,30
"DRC",77,8,"obv_20",0.2,373,67
"DRC",77,9,"obv_20",0.2,33,6
"DRC",77,10,"obv_20",0.2,33,6
"DRC",78,1,"obv_20",0.2,35,8
"DRC",78,2,"obv_20",0.2,30,6
"DRC",78,3,"obv_20",0.2,27,4
"DRC",78,4,"obv_20",0.2,359,82
"DRC",78,5,"obv_20",0.2,30,2
"DRC",78,6,"obv_20",0.2,7,2
"DRC",78,7,"obv_20",0.2,294,59
"DRC",78,8,"obv_20",0.2,27,5
"DRC",78,9,"obv_20",0.2,16,4
"DRC",78,10,"obv_20",0.2,323,75
"DRC",79,1,"obv_20",0.2,113,25
"DRC",79,2,"obv_20",0.2,119,25
"DRC",79,3,"obv_20",0.2,218,44
"DRC",79,4,"obv_20",0.2,50,11
"DRC",79,5,"obv_20",0.2,222,39
"DRC",79,6,"obv_20",0.2,8,1
"DRC",79,7,"obv_20",0.2,344,72
"DRC",79,8,"obv_20",0.2,40,9
"DRC",79,9,"obv_20",0.2,36,9
"DRC",79,10,"obv_20",0.2,115,25
"DRC",80,1,"obv_20",0.2,7,3
"DRC",80,2,"obv_20",0.2,73,18
"DRC",80,3,"obv_20",0.2,96,18
"DRC",80,4,"obv_20",0.2,316,61
"DRC",80,5,"obv_20",0.2,14,1
"DRC",80,6,"obv_20",0.2,311,66
"DRC",80,7,"obv_20",0.2,75,15
"DRC",80,8,"obv_20",0.2,32,10
"DRC",80,9,"obv_20",0.2,31,5
"DRC",80,10,"obv_20",0.2,13,4
"DRC",81,1,"obv_20",0.2,284,51
"DRC",81,2,"obv_20",0.2,34,8
"DRC",81,3,"obv_20",0.2,155,36
"DRC",81,4,"obv_20",0.2,31,6
"DRC",81,5,"obv_20",0.2,191,25
"DRC",81,6,"obv_20",0.2,13,2
"DRC",81,7,"obv_20",0.2,14,4
"DRC",81,8,"obv_20",0.2,24,8
"DRC",81,9,"obv_20",0.2,24,8
"DRC",81,10,"obv_20",0.2,32,10
"DRC",82,1,"obv_20",0.2,20,3
"DRC",82,2,"obv_20",0.2,25,5
"DRC",82,3,"obv_20",0.2,94,24
"DRC",82,4,"obv_20",0.2,78,18
"DRC",82,5,"obv_20",0.2,4,2
"DRC",82,6,"obv_20",0.2,4,2
"DRC",82,7,"obv_20",0.2,52,13
"DRC",82,8,"obv_20",0.2,211,40
"DRC",82,9,"obv_20",0.2,39,7
"DRC",82,10,"obv_20",0.2,82,20
"DRC",83,1,"obv_20",0.2,31,7
"DRC",83,2,"obv_20",0.2,21,2
"DRC",83,3,"obv_20",0.2,360,70
"DRC",83,4,"obv_20",0.2,270,57
"DRC",83,5,"obv_20",0.2,28,2
"DRC",83,6,"obv_20",0.2,399,70
"DRC",83,7,"obv_20",0.2,251,49
"DRC",83,8,"obv_20",0.2,22,5
"DRC",83,9,"obv_20",0.2,44,6
"DRC",83,10,"obv_20",0.2,111,25
"DRC",84,1,"obv_20",0.2,138,30
"DRC",84,2,"obv_20",0.2,340,75
"DRC",84,3,"obv_20",0.2,53,12
"DRC",84,4,"obv_20",0.2,32,8
"DRC",84,5,"obv_20",0.2,32,8
"DRC",84,6,"obv_20",0.2,380,85
"DRC",84,7,"obv_20",0.2,104,29
"DRC",84,8,"obv_20",0.2,338,71
"DRC",84,9,"obv_20",0.2,183,37
"DRC",84,10,"obv_20",0.2,356,49
"DRC",85,1,"obv_20",0.2,16,5
"DRC",85,2,"obv_20",0.2,16,5
"DRC",85,3,"obv_20",0.2,17,5
"DRC",85,4,"obv_20",0.2,339,69
"DRC",85,5,"obv_20",0.2,237,46
"DRC",85,6,"obv_20",0.2,64,11
"DRC",85,7,"obv_20",0.2,64,11
"DRC",85,8,"obv_20",0.2,30,2
"DRC",85,9,"obv_20",0.2,276,55
"DRC",85,10,"obv_20",0.2,10,2
"DRC",86,1,"obv_20",0.2,311,52
"DRC",86,2,"obv_20",0.2,83,15
"DRC",86,3,"obv_20",0.2,29,6
"DRC",86,4,"obv_20",0.2,27,5
"DRC",86,5,"obv_20",0.2,176,42
"DRC",86,6,"obv_20",0.2,176,42
"DRC",86,7,"obv_20",0.2,26,6
"DRC",86,8,"obv_20",0.2,145,25
"DRC",86,9,"obv_20",0.2,17,2
"DRC",86,10,"obv_20",0.2,40,7
"DRC",87,1,"obv_20",0.2,152,33
"DRC",87,2,"obv_20",0.2,38,5
"DRC",87,3,"obv_20",0.2,157,29
"DRC",87,4,"obv_20",0.2,109,24
"DRC",87,5,"obv_20",0.2,42,10
"DRC",87,6,"obv_20",0.2,133,24
"DRC",87,7,"obv_20",0.2,134,19
"DRC",87,8,"obv_20",0.2,29,5
"DRC",87,9,"obv_20",0.2,33,6
"DRC",87,10,"obv_20",0.2,336,70
"DRC",88,1,"obv_20",0.2,12,3
"DRC",88,2,"obv_20",0.2,29,4
"DRC",88,3,"obv_20",0.2,6,1
"DRC",88,4,"obv_20",0.2,169,40
"DRC",88,5,"obv_20",0.2,43,10
"DRC",88,6,"obv_20",0.2,11,1
"DRC",88,7,"obv_20",0.2,13,2
"DRC",88,8,"obv_20",0.2,348,59
"DRC",88,9,"obv_20",0.2,1,0
"DRC",88,10,"obv_20",0.2,155,33
"DRC",89,1,"obv_20",0.2,8,3
"DRC",89,2,"obv_20",0.2,46,15
"DRC",89,3,"obv_20",0.2,31,9
"DRC",89,4,"obv_20",0.2,237,48
"DRC",89,5,"obv_20",0.2,93,23
"DRC",89,6,"obv_20",0.2,22,6
"DRC",89,7,"obv_20",0.2,69,10
"DRC",89,8,"obv_20",0.2,41,9
"DRC",89,9,"obv_20",0.2,8,4
"DRC",89,10,"obv_20",0.2,68,12
"DRC",90,1,"obv_20",0.2,97,19
"DRC",90,2,"obv_20",0.2,5,2
"DRC",90,3,"obv_20",0.2,7,2
"DRC",90,4,"obv_20",0.2,53,14
"DRC",90,5,"obv_20",0.2,206,44
"DRC",90,6,"obv_20",0.2,7,2
"DRC",90,7,"obv_20",0.2,39,5
"DRC",90,8,"obv_20",0.2,47,14
"DRC",90,9,"obv_20",0.2,152,27
"DRC",90,10,"obv_20",0.2,167,28
"DRC",91,1,"obv_20",0.2,55,13
"DRC",91,2,"obv_20",0.2,12,2
"DRC",91,3,"obv_20",0.2,38,8
"DRC",91,4,"obv_20",0.2,35,9
"DRC",91,5,"obv_20",0.2,21,2
"DRC",91,6,"obv_20",0.2,359,70
"DRC",91,7,"obv_20",0.2,20,1
"DRC",91,8,"obv_20",0.2,175,30
"DRC",91,9,"obv_20",0.2,28,6
"DRC",91,10,"obv_20",0.2,47,8
"DRC",92,1,"obv_20",0.2,307,49
"DRC",92,2,"obv_20",0.2,294,62
"DRC",92,3,"obv_20",0.2,294,62
"DRC",92,4,"obv_20",0.2,152,28
"DRC",92,5,"obv_20",0.2,7,1
"DRC",92,6,"obv_20",0.2,7,1
"DRC",92,7,"obv_20",0.2,27,11
"DRC",92,8,"obv_20",0.2,33,5
"DRC",92,9,"obv_20",0.2,33,5
"DRC",92,10,"obv_20",0.2,27,5
"DRC",93,1,"obv_20",0.2,2,1
"DRC",93,2,"obv_20",0.2,78,12
"DRC",93,3,"obv_20",0.2,78,12
"DRC",93,4,"obv_20",0.2,339,76
"DRC",93,5,"obv_20",0.2,7,3
"DRC",93,6,"obv_20",0.2,285,50
"DRC",93,7,"obv_20",0.2,24,5
"DRC",93,8,"obv_20",0.2,14,6
"DRC",93,9,"obv_20",0.2,59,16
"DRC",93,10,"obv_20",0.2,273,52
"DRC",94,1,"obv_20",0.2,42,8
"DRC",94,2,"obv_20",0.2,14,3
"DRC",94,3,"obv_20",0.2,178,37
"DRC",94,4,"obv_20",0.2,17,4
"DRC",94,5,"obv_20",0.2,9,1
"DRC",94,6,"obv_20",0.2,159,21
"DRC",94,7,"obv_20",0.2,165,38
"DRC",94,8,"obv_20",0.2,190,38
"DRC",94,9,"obv_20",0.2,108,21
"DRC",94,10,"obv_20",0.2,261,60
"DRC",95,1,"obv_20",0.2,12,4
"DRC",95,2,"obv_20",0.2,12,4
"DRC",95,3,"obv_20",0.2,104,20
"DRC",95,4,"obv_20",0.2,94,19
"DRC",95,5,"obv_20",0.2,102,20
"DRC",95,6,"obv_20",0.2,102,20
"DRC",95,7,"obv_20",0.2,102,20
"DRC",95,8,"obv_20",0.2,21,3
"DRC",95,9,"obv_20",0.2,32,8
"DRC",95,10,"obv_20",0.2,116,30
"DRC",96,1,"obv_20",0.2,222,50
"DRC",96,2,"obv_20",0.2,21,7
"DRC",96,3,"obv_20",0.2,371,68
"DRC",96,4,"obv_20",0.2,25,6
"DRC",96,5,"obv_20",0.2,41,11
"DRC",96,6,"obv_20",0.2,100,26
"DRC",96,7,"obv_20",0.2,83,26
"DRC",96,8,"obv_20",0.2,371,71
"DRC",96,9,"obv_20",0.2,16,1
"DRC",96,10,"obv_20",0.2,375,72
"DRC",97,1,"obv_20",0.2,52,8
"DRC",97,2,"obv_20",0.2,230,55
"DRC",97,3,"obv_20",0.2,357,70
"DRC",97,4,"obv_20",0.2,86,22
"DRC",97,5,"obv_20",0.2,131,28
"DRC",97,6,"obv_20",0.2,7,2
"DRC",97,7,"obv_20",0.2,61,12
"DRC",97,8,"obv_20",0.2,51,8
"DRC",97,9,"obv_20",0.2,413,75
"DRC",97,10,"obv_20",0.2,34,6
"DRC",98,1,"obv_20",0.2,349,68
"DRC",98,2,"obv_20",0.2,23,2
"DRC",98,3,"obv_20",0.2,24,3
"DRC",98,4,"obv_20",0.2,47,5
"DRC",98,5,"obv_20",0.2,214,38
"DRC",98,6,"obv_20",0.2,5,0
"DRC",98,7,"obv_20",0.2,21,4
"DRC",98,8,"obv_20",0.2,27,6
"DRC",98,9,"obv_20",0.2,351,60
"DRC",98,10,"obv_20",0.2,317,72
"DRC",99,1,"obv_20",0.2,291,53
"DRC",99,2,"obv_20",0.2,315,67
"DRC",99,3,"obv_20",0.2,140,28
"DRC",99,4,"obv_20",0.2,93,20
"DRC",99,5,"obv_20",0.2,42,10
"DRC",99,6,"obv_20",0.2,27,5
"DRC",99,7,"obv_20",0.2,32,4
"DRC",99,8,"obv_20",0.2,2,0
"DRC",99,9,"obv_20",0.2,282,63
"DRC",99,10,"obv_20",0.2,180,39
"DRC",100,1,"obv_20",0.2,53,12
"DRC",100,2,"obv_20",0.2,18,3
"DRC",100,3,"obv_20",0.2,27,7
"DRC",100,4,"obv_20",0.2,7,1
"DRC",100,5,"obv_20",0.2,187,32
"DRC",100,6,"obv_20",0.2,33,5
"DRC",100,7,"obv_20",0.2,137,27
"DRC",100,8,"obv_20",0.2,64,10
"DRC",100,9,"obv_20",0.2,120,22
"DRC",100,10,"obv_20",0.2,65,10
"DRC",101,1,"obv_20",0.2,54,11
"DRC",101,2,"obv_20",0.2,275,53
"DRC",101,3,"obv_20",0.2,2,1
"DRC",101,4,"obv_20",0.2,3,1
"DRC",101,5,"obv_20",0.2,326,55
"DRC",101,6,"obv_20",0.2,311,66
"DRC",101,7,"obv_20",0.2,324,69
"DRC",101,8,"obv_20",0.2,20,6
"DRC",101,9,"obv_20",0.2,210,49
"DRC",101,10,"obv_20",0.2,40,8
"DRC",102,1,"obv_20",0.2,16,3
"DRC",102,2,"obv_20",0.2,20,2
"DRC",102,3,"obv_20",0.2,20,3
"DRC",102,4,"obv_20",0.2,124,22
"DRC",102,5,"obv_20",0.2,210,43
"DRC",102,6,"obv_20",0.2,240,53
"DRC",102,7,"obv_20",0.2,35,7
"DRC",102,8,"obv_20",0.2,13,0
"DRC",102,9,"obv_20",0.2,17,2
"DRC",102,10,"obv_20",0.2,17,2
"DRC",103,1,"obv_20",0.2,15,2
"DRC",103,2,"obv_20",0.2,263,54
"DRC",103,3,"obv_20",0.2,16,4
"DRC",103,4,"obv_20",0.2,12,1
"DRC",103,5,"obv_20",0.2,24,2
"DRC",103,6,"obv_20",0.2,5,1
"DRC",103,7,"obv_20",0.2,10,2
"DRC",103,8,"obv_20",0.2,330,68
"DRC",103,9,"obv_20",0.2,22,4
"DRC",103,10,"obv_20",0.2,299,74
"DRC",104,1,"obv_20",0.2,265,59
"DRC",104,2,"obv_20",0.2,276,52
"DRC",104,3,"obv_20",0.2,42,12
"DRC",104,4,"obv_20",0.2,302,66
"DRC",104,5,"obv_20",0.2,11,2
"DRC",104,6,"obv_20",0.2,148,36
"DRC",104,7,"obv_20",0.2,5,1
"DRC",104,8,"obv_20",0.2,207,37
"DRC",104,9,"obv_20",0.2,12,2
"DRC",104,10,"obv_20",0.2,59,9
"DRC",105,1,"obv_20",0.2,19,4
"DRC",105,2,"obv_20",0.2,32,8
"DRC",105,3,"obv_20",0.2,210,47
"DRC",105,4,"obv_20",0.2,210,47
"DRC",105,5,"obv_20",0.2,10,2
"DRC",105,6,"obv_20",0.2,331,64
"DRC",105,7,"obv_20",0.2,296,52
"DRC",105,8,"obv_20",0.2,10,1
"DRC",105,9,"obv_20",0.2,352,61
"DRC",105,10,"obv_20",0.2,23,5
"DRC",106,1,"obv_20",0.2,148,30
"DRC",106,2,"obv_20",0.2,180,38
"DRC",106,3,"obv_20",0.2,26,6
"DRC",106,4,"obv_20",0.2,46,9
"DRC",106,5,"obv_20",0.2,15,3
"DRC",106,6,"obv_20",0.2,15,3
"DRC",106,7,"obv_20",0.2,361,75
"DRC",106,8,"obv_20",0.2,354,80
"DRC",106,9,"obv_20",0.2,401,67
"DRC",106,10,"obv_20",0.2,242,52
"DRC",107,1,"obv_20",0.2,280,61
"DRC",107,2,"obv_20",0.2,34,6
"DRC",107,3,"obv_20",0.2,9,4
"DRC",107,4,"obv_20",0.2,61,12
"DRC",107,5,"obv_20",0.2,224,53
"DRC",107,6,"obv_20",0.2,16,5
"DRC",107,7,"obv_20",0.2,18,4
"DRC",107,8,"obv_20",0.2,49,6
"DRC",107,9,"obv_20",0.2,153,38
"DRC",107,10,"obv_20",0.2,104,17
"DRC",108,1,"obv_20",0.2,45,13
"DRC",108,2,"obv_20",0.2,34,13
"DRC",108,3,"obv_20",0.2,34,13
"DRC",108,4,"obv_20",0.2,108,26
"DRC",108,5,"obv_20",0.2,29,7
"DRC",108,6,"obv_20",0.2,231,46
"DRC",108,7,"obv_20",0.2,4,2
"DRC",108,8,"obv_20",0.2,12,4
"DRC",108,9,"obv_20",0.2,315,68
"DRC",108,10,"obv_20",0.2,6,0
"DRC",109,1,"obv_20",0.2,54,13
"DRC",109,2,"obv_20",0.2,21,7
"DRC",109,3,"obv_20",0.2,16,3
"DRC",109,4,"obv_20",0.2,79,13
"DRC",109,5,"obv_20",0.2,21,3
"DRC",109,6,"obv_20",0.2,166,40
"DRC",109,7,"obv_20",0.2,68,10
"DRC",109,8,"obv_20",0.2,53,15
"DRC",109,9,"obv_20",0.2,40,9
"DRC",109,10,"obv_20",0.2,11,2
"DRC",110,1,"obv_20",0.2,29,7
"DRC",110,2,"obv_20",0.2,151,29
"DRC",110,3,"obv_20",0.2,188,41
"DRC",110,4,"obv_20",0.2,63,10
"DRC",110,5,"obv_20",0.2,31,4
"DRC",110,6,"obv_20",0.2,62,15
"DRC",110,7,"obv_20",0.2,62,15
"DRC",110,8,"obv_20",0.2,16,5
"DRC",110,9,"obv_20",0.2,41,5
"DRC",110,10,"obv_20",0.2,55,9
"DRC",111,1,"obv_20",0.2,344,64
"DRC",111,2,"obv_20",0.2,344,64
"DRC",111,3,"obv_20",0.2,10,3
"DRC",111,4,"obv_20",0.2,357,77
"DRC",111,5,"obv_20",0.2,377,86
"DRC",111,6,"obv_20",0.2,369,79
"DRC",111,7,"obv_20",0.2,322,78
"DRC",111,8,"obv_20",0.2,57,13
"DRC",111,9,"obv_20",0.2,137,20
"DRC",111,10,"obv_20",0.2,300,54
"DRC",112,1,"obv_20",0.2,122,20
"DRC",112,2,"obv_20",0.2,27,4
"DRC",112,3,"obv_20",0.2,71,13
"DRC",112,4,"obv_20",0.2,19,3
"DRC",112,5,"obv_20",0.2,14,0
"DRC",112,6,"obv_20",0.2,31,3
"DRC",112,7,"obv_20",0.2,311,68
"DRC",112,8,"obv_20",0.2,38,15
"DRC",112,9,"obv_20",0.2,140,32
"DRC",112,10,"obv_20",0.2,8,1
"DRC",113,1,"obv_20",0.2,163,38
"DRC",113,2,"obv_20",0.2,301,57
"DRC",113,3,"obv_20",0.2,113,25
"DRC",113,4,"obv_20",0.2,8,0
"DRC",113,5,"obv_20",0.2,34,10
"DRC",113,6,"obv_20",0.2,27,6
"DRC",113,7,"obv_20",0.2,27,6
"DRC",113,8,"obv_20",0.2,105,18
"DRC",113,9,"obv_20",0.2,182,37
"DRC",113,10,"obv_20",0.2,7,3
"DRC",114,1,"obv_20",0.2,30,3
"DRC",114,2,"obv_20",0.2,48,12
"DRC",114,3,"obv_20",0.2,55,15
"DRC",114,4,"obv_20",0.2,48,10
"DRC",114,5,"obv_20",0.2,35,6
"DRC",114,6,"obv_20",0.2,341,66
"DRC",114,7,"obv_20",0.2,153,16
"DRC",114,8,"obv_20",0.2,32,7
"DRC",114,9,"obv_20",0.2,341,66
"DRC",114,10,"obv_20",0.2,161,33
"DRC",115,1,"obv_20",0.2,217,37
"DRC",115,2,"obv_20",0.2,285,63
"DRC",115,3,"obv_20",0.2,41,9
"DRC",115,4,"obv_20",0.2,16,1
"DRC",115,5,"obv_20",0.2,49,13
"DRC",115,6,"obv_20",0.2,49,13
"DRC",115,7,"obv_20",0.2,294,55
"DRC",115,8,"obv_20",0.2,25,3
"DRC",115,9,"obv_20",0.2,22,5
"DRC",115,10,"obv_20",0.2,175,42
"DRC",116,1,"obv_20",0.2,86,20
"DRC",116,2,"obv_20",0.2,310,65
"DRC",116,3,"obv_20",0.2,26,2
"DRC",116,4,"obv_20",0.2,12,1
"DRC",116,5,"obv_20",0.2,72,8
"DRC",116,6,"obv_20",0.2,6,2
"DRC",116,7,"obv_20",0.2,316,58
"DRC",116,8,"obv_20",0.2,316,58
"DRC",116,9,"obv_20",0.2,331,70
"DRC",116,10,"obv_20",0.2,85,15
"DRC",117,1,"obv_20",0.2,12,3
"DRC",117,2,"obv_20",0.2,90,21
"DRC",117,3,"obv_20",0.2,295,55
"DRC",117,4,"obv_20",0.2,56,9
"DRC",117,5,"obv_20",0.2,27,5
"DRC",117,6,"obv_20",0.2,14,1
"DRC",117,7,"obv_20",0.2,68,20
"DRC",117,8,"obv_20",0.2,118,24
"DRC",117,9,"obv_20",0.2,238,65
"DRC",117,10,"obv_20",0.2,15,5
"DRC",118,1,"obv_20",0.2,27,7
"DRC",118,2,"obv_20",0.2,71,14
"DRC",118,3,"obv_20",0.2,106,23
"DRC",118,4,"obv_20",0.2,36,10
"DRC",118,5,"obv_20",0.2,76,17
"DRC",118,6,"obv_20",0.2,100,25
"DRC",118,7,"obv_20",0.2,329,77
"DRC",118,8,"obv_20",0.2,176,37
"DRC",118,9,"obv_20",0.2,17,3
"DRC",118,10,"obv_20",0.2,101,18
"DRC",119,1,"obv_20",0.2,39,9
"DRC",119,2,"obv_20",0.2,272,46
"DRC",119,3,"obv_20",0.2,16,2
"DRC",119,4,"obv_20",0.2,20,4
"DRC",119,5,"obv_20",0.2,51,9
"DRC",119,6,"obv_20",0.2,51,9
"DRC",119,7,"obv_20",0.2,20,1
"DRC",119,8,"obv_20",0.2,223,46
"DRC",119,9,"obv_20",0.2,273,52
"DRC",119,10,"obv_20",0.2,123,18
"DRC",120,1,"obv_20",0.2,232,44
"DRC",120,2,"obv_20",0.2,232,44
"DRC",120,3,"obv_20",0.2,8,1
"DRC",120,4,"obv_20",0.2,24,2
"DRC",120,5,"obv_20",0.2,65,9
"DRC",120,6,"obv_20",0.2,366,67
"DRC",120,7,"obv_20",0.2,152,32
"DRC",120,8,"obv_20",0.2,50,7
"DRC",120,9,"obv_20",0.2,379,60
"DRC",120,10,"obv_20",0.2,311,67
"DRC",121,1,"obv_20",0.2,211,53
"DRC",121,2,"obv_20",0.2,28,3
"DRC",121,3,"obv_20",0.2,192,42
