"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"WestAfrica","A",0,6080,57.6396356552476,38.7008982256662,77.4017964513325
"WestAfrica","A",0,6100,58.4630590217511,38.7008982256662,77.4017964513325
"WestAfrica","A",0,6120,58.4630590217511,39.3184657505439,77.4017964513325
"WestAfrica","A",0,6140,58.4630590217511,39.5243215921698,77.6076522929584
"WestAfrica","A",0,6160,58.4630590217511,39.5243215921698,78.225219817836
"WestAfrica","A",0,6180,58.8747707050029,39.5243215921698,78.225219817836
"WestAfrica","A",0,6200,59.2864823882547,39.5243215921698,79.0486431843396
"WestAfrica","A",0,6220,59.2864823882547,39.5243215921698,79.0486431843396
"WestAfrica","A",0,6240,59.2864823882547,39.5243215921698,79.0486431843396
"WestAfrica","A",0,6260,59.2864823882547,39.5243215921698,79.8720665508431
"WestAfrica","A",0,6280,59.2864823882547,39.5243215921698,79.8720665508431
"WestAfrica","A",0,6300,60.1099057547582,40.3477449586733,79.8720665508431
"WestAfrica","A",0,6320,60.1099057547582,40.3477449586733,80.6954899173466
"WestAfrica","A",0,6340,60.1099057547582,40.3477449586733,80.6954899173466
"WestAfrica","A",0,6360,60.1099057547582,40.3477449586733,80.6954899173466
"WestAfrica","A",0,6380,60.1099057547582,40.3477449586733,80.6954899173466
"WestAfrica","A",0,6400,60.1099057547582,40.3477449586733,81.5189132838502
"WestAfrica","A",0,6420,60.9333291212617,40.965312483551,81.5189132838502
"WestAfrica","A",0,6440,60.9333291212617,41.1711683251769,81.5189132838502
"WestAfrica","A",0,6460,60.9333291212617,41.1711683251769,82.3423366503537
"WestAfrica","A",0,6480,61.7567524877653,41.1711683251769,82.3423366503537
"WestAfrica","A",0,6500,61.7567524877653,41.1711683251769,82.5481924919796
"WestAfrica","A",0,6520,61.7567524877653,41.1711683251769,83.1657600168572
"WestAfrica","A",0,6540,61.7567524877653,41.1711683251769,83.1657600168572
"WestAfrica","A",0,6560,61.7567524877653,41.9945916916804,83.3716158584831
"WestAfrica","A",0,6580,62.168464171017,41.9945916916804,83.9891833833608
"WestAfrica","A",0,6600,62.5801758542688,41.9945916916804,83.9891833833608
"WestAfrica","A",0,6620,62.5801758542688,41.9945916916804,83.9891833833608
"WestAfrica","A",0,6640,62.5801758542688,41.9945916916804,83.9891833833608
"WestAfrica","A",0,6660,62.5801758542688,41.9945916916804,84.8126067498643
"WestAfrica","A",0,6680,62.5801758542688,42.612159216558,84.8126067498643
"WestAfrica","A",0,6700,63.4035992207724,42.8180150581839,84.8126067498643
"WestAfrica","A",0,6720,63.4035992207724,42.8180150581839,84.8126067498643
"WestAfrica","A",0,6740,63.4035992207724,42.8180150581839,85.6360301163679
"WestAfrica","A",0,6760,63.4035992207724,42.8180150581839,85.6360301163679
"WestAfrica","A",0,6780,64.2270225872759,42.8180150581839,86.4594534828714
"WestAfrica","A",0,6800,64.2270225872759,42.8180150581839,86.4594534828714
"WestAfrica","A",0,6820,64.2270225872759,43.6414384246875,86.4594534828714
"WestAfrica","A",0,6840,64.2270225872759,43.6414384246875,86.4594534828714
"WestAfrica","A",0,6860,65.0504459537794,43.6414384246875,87.2828768493749
"WestAfrica","A",0,6880,65.0504459537794,43.6414384246875,87.2828768493749
"WestAfrica","A",0,6900,65.0504459537794,43.6414384246875,87.2828768493749
"WestAfrica","A",0,6920,65.0504459537794,43.6414384246875,88.1063002158785
"WestAfrica","A",0,6940,65.0504459537794,44.2590059495651,88.1063002158785
"WestAfrica","A",0,6960,65.873869320283,44.2590059495651,88.1063002158785
"WestAfrica","A",0,6980,65.873869320283,44.464861791191,88.1063002158785
"WestAfrica","A",0,7000,65.873869320283,44.464861791191,88.929723582382
"WestAfrica","A",0,7020,65.873869320283,44.464861791191,88.929723582382
"WestAfrica","A",0,7040,66.6972926867865,44.464861791191,88.929723582382
"WestAfrica","A",0,7060,66.6972926867865,44.464861791191,89.1355794240079
"WestAfrica","A",0,7080,66.6972926867865,44.464861791191,89.7531469488855
"WestAfrica","A",0,7100,66.6972926867865,44.464861791191,89.7531469488855
"WestAfrica","A",0,7120,66.6972926867865,44.464861791191,89.7531469488855
"WestAfrica","A",0,7140,67.52071605329,45.0824293160687,90.5765703153891
"WestAfrica","A",0,7160,67.52071605329,45.0824293160687,90.5765703153891
