"scenario","arm","week","metric","n","q025","q25","q50","q75","q975","method","iqr_width","ci95_width"
"DRC","baseline",48.5,"hcw_deaths",2000,3,12,30,67.25,173,"pooled",55.25,170
"DRC","baseline",48.5,"hcw_deaths_incidence",2000,0,0,0,3,13,"pooled",3,13
"DRC","baseline",48.5,"infections",2000,0,0,0,90.25,400.025,"pooled",90.25,400.025
"DRC","baseline",49.5,"deaths",2000,0,0,0,61,259,"pooled",61,259
"DRC","baseline",49.5,"hcw_deaths",2000,3,12,31,71,179.025,"pooled",59,176.025
"DRC","baseline",49.5,"hcw_deaths_incidence",2000,0,0,0,2,12,"pooled",2,12
"DRC","baseline",49.5,"infections",2000,0,0,0,76.25,356.025,"pooled",76.25,356.025
"DRC","baseline",50.5,"deaths",2000,0,0,0,52,227.05,"pooled",52,227.05
"DRC","baseline",50.5,"hcw_deaths",2000,3,12,32,74,184.025,"pooled",62,181.025
"DRC","baseline",50.5,"hcw_deaths_incidence",2000,0,0,0,2,10,"pooled",2,10
"DRC","baseline",50.5,"infections",2000,0,0,0,70,333,"pooled",70,333
"DRC","baseline",51.5,"deaths",2000,0,0,0,48,205.025,"pooled",48,205.025
"DRC","baseline",51.5,"hcw_deaths",2000,3,12,32,77,188,"pooled",65,185
"DRC","baseline",51.5,"hcw_deaths_incidence",2000,0,0,0,2,9,"pooled",2,9
"DRC","baseline",51.5,"infections",2000,0,0,0,63,306,"pooled",63,306
"DRC","baseline",52.5,"deaths",2000,0,0,0,40,183,"pooled",40,183
"DRC","baseline",52.5,"hcw_deaths",2000,3,12,32,79,191.05,"pooled",67,188.05
"DRC","baseline",52.5,"hcw_deaths_incidence",2000,0,0,0,2,9,"pooled",2,9
"DRC","baseline",52.5,"infections",2000,0,0,0,58,271,"pooled",58,271
"DRC","baseline",53.5,"deaths",2000,0,0,0,36.25,172,"pooled",36.25,172
"DRC","baseline",53.5,"hcw_deaths",2000,3,12,33,81,195,"pooled",69,192
"DRC","baseline",53.5,"hcw_deaths_incidence",2000,0,0,0,1,8,"pooled",1,8
"DRC","baseline",53.5,"infections",2000,0,0,0,50.25,248.05,"pooled",50.25,248.05
"DRC","baseline",54.5,"deaths",2000,0,0,0,33,155,"pooled",33,155
"DRC","baseline",54.5,"hcw_deaths",2000,3,12,33,83,198,"pooled",71,195
"DRC","baseline",54.5,"hcw_deaths_incidence",2000,0,0,0,1,7,"pooled",1,7
"DRC","baseline",54.5,"infections",2000,0,0,0,42.25,226.05,"pooled",42.25,226.05
"DRC","baseline",55.5,"deaths",2000,0,0,0,28.25,136.025,"pooled",28.25,136.025
"DRC","baseline",55.5,"hcw_deaths",2000,3,12,33,85,198.025,"pooled",73,195.025
"DRC","baseline",55.5,"hcw_deaths_incidence",2000,0,0,0,1,7,"pooled",1,7
"DRC","baseline",55.5,"infections",2000,0,0,0,36,213.025,"pooled",36,213.025
"DRC","baseline",56.5,"deaths",2000,0,0,0,25,125.025,"pooled",25,125.025
"DRC","baseline",56.5,"hcw_deaths",2000,3,12,33,87,200,"pooled",75,197
"DRC","baseline",56.5,"hcw_deaths_incidence",2000,0,0,0,1,6,"pooled",1,6
"DRC","baseline",56.5,"infections",2000,0,0,0,30.25,183.075,"pooled",30.25,183.075
"DRC","baseline",57.5,"deaths",2000,0,0,0,21,112,"pooled",21,112
"DRC","baseline",57.5,"hcw_deaths",2000,3,12,33,89,201,"pooled",77,198
"DRC","baseline",57.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"DRC","baseline",57.5,"infections",2000,0,0,0,28,178.025,"pooled",28,178.025
"DRC","baseline",58.5,"deaths",2000,0,0,0,18,104,"pooled",18,104
"DRC","baseline",58.5,"hcw_deaths",2000,3,12,33,92,203,"pooled",80,200
"DRC","baseline",58.5,"hcw_deaths_incidence",2000,0,0,0,1,6,"pooled",1,6
"DRC","baseline",58.5,"infections",2000,0,0,0,22.25,171.025,"pooled",22.25,171.025
"DRC","baseline",59.5,"deaths",2000,0,0,0,16,100,"pooled",16,100
"DRC","baseline",59.5,"hcw_deaths",2000,3,12,33,92,204.025,"pooled",80,201.025
"DRC","baseline",59.5,"hcw_deaths_incidence",2000,0,0,0,0,5,"pooled",0,5
"DRC","baseline",59.5,"infections",2000,0,0,0,21.25,158.025,"pooled",21.25,158.025
"DRC","baseline",60.5,"deaths",2000,0,0,0,13,95.0249999999999,"pooled",13,95.0249999999999
"DRC","baseline",60.5,"hcw_deaths",2000,3,12,34,94,205.025,"pooled",82,202.025
"DRC","baseline",60.5,"hcw_deaths_incidence",2000,0,0,0,0,5,"pooled",0,5
"DRC","baseline",60.5,"infections",2000,0,0,0,18,147.025,"pooled",18,147.025
"DRC","baseline",61.5,"deaths",2000,0,0,0,13,86,"pooled",13,86
"DRC","baseline",61.5,"hcw_deaths",2000,3,12,34,94,205.025,"pooled",82,202.025
"DRC","baseline",61.5,"hcw_deaths_incidence",2000,0,0,0,0,4,"pooled",0,4
"DRC","baseline",61.5,"infections",2000,0,0,0,16,136,"pooled",16,136
"DRC","baseline",62.5,"deaths",2000,0,0,0,11,83.0249999999999,"pooled",11,83.0249999999999
"DRC","baseline",62.5,"hcw_deaths",2000,3,12,34,96,208,"pooled",84,205
"DRC","baseline",62.5,"hcw_deaths_incidence",2000,0,0,0,0,4,"pooled",0,4
"DRC","baseline",62.5,"infections",2000,0,0,0,13,131,"pooled",13,131
"DRC","baseline",63.5,"deaths",2000,0,0,0,10,77,"pooled",10,77
"DRC","baseline",63.5,"hcw_deaths",2000,3,12,34,97,209,"pooled",85,206
"DRC","baseline",63.5,"hcw_deaths_incidence",2000,0,0,0,0,4,"pooled",0,4
"DRC","baseline",63.5,"infections",2000,0,0,0,11,117,"pooled",11,117
"DRC","baseline",64.5,"deaths",2000,0,0,0,8,69,"pooled",8,69
"DRC","baseline",64.5,"hcw_deaths",2000,3,12,34,97,209.025,"pooled",85,206.025
"DRC","baseline",64.5,"hcw_deaths_incidence",2000,0,0,0,0,4,"pooled",0,4
"DRC","baseline",64.5,"infections",2000,0,0,0,9,110.025,"pooled",9,110.025
"DRC","baseline",65.5,"deaths",2000,0,0,0,7,65.0499999999997,"pooled",7,65.0499999999997
"DRC","baseline",65.5,"hcw_deaths",2000,3,12,34,98,210,"pooled",86,207
"DRC","baseline",65.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",65.5,"infections",2000,0,0,0,7,98,"pooled",7,98
"DRC","baseline",66.5,"deaths",2000,0,0,0,5,60.0499999999997,"pooled",5,60.0499999999997
"DRC","baseline",66.5,"hcw_deaths",2000,3,12,34,98,210,"pooled",86,207
"DRC","baseline",66.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",66.5,"infections",2000,0,0,0,5,97.0249999999999,"pooled",5,97.0249999999999
"DRC","baseline",67.5,"deaths",2000,0,0,0,4.25,58,"pooled",4.25,58
"DRC","baseline",67.5,"hcw_deaths",2000,3,12,34,99,211.025,"pooled",87,208.025
"DRC","baseline",67.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",67.5,"infections",2000,0,0,0,4,87,"pooled",4,87
"DRC","baseline",68.5,"deaths",2000,0,0,0,3,52.0249999999999,"pooled",3,52.0249999999999
"DRC","baseline",68.5,"hcw_deaths",2000,3,12,34,99.25,212,"pooled",87.25,209
"DRC","baseline",68.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",68.5,"infections",2000,0,0,0,2,82,"pooled",2,82
"DRC","baseline",69.5,"deaths",2000,0,0,0,2,50,"pooled",2,50
"DRC","baseline",69.5,"hcw_deaths",2000,3,12,34,100,212,"pooled",88,209
"DRC","baseline",69.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",69.5,"infections",2000,0,0,0,1.25,78.0249999999999,"pooled",1.25,78.0249999999999
"DRC","baseline",70.5,"deaths",2000,0,0,0,1.25,47,"pooled",1.25,47
"DRC","baseline",70.5,"hcw_deaths",2000,3,12,34,100,212,"pooled",88,209
"DRC","baseline",70.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","baseline",70.5,"infections",2000,0,0,0,0,72.0249999999999,"pooled",0,72.0249999999999
"DRC","baseline",71.5,"deaths",2000,0,0,0,1,43,"pooled",1,43
"DRC","baseline",71.5,"hcw_deaths",2000,3,12,34,100.25,213,"pooled",88.25,210
"DRC","baseline",71.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",71.5,"infections",2000,0,0,0,0,70.0249999999999,"pooled",0,70.0249999999999
"DRC","baseline",72.5,"deaths",2000,0,0,0,0,41.0249999999999,"pooled",0,41.0249999999999
"DRC","baseline",72.5,"hcw_deaths",2000,3,12,34,101.25,213,"pooled",89.25,210
"DRC","baseline",72.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",72.5,"infections",2000,0,0,0,0,67,"pooled",0,67
"DRC","baseline",73.5,"deaths",2000,0,0,0,0,38.0249999999999,"pooled",0,38.0249999999999
"DRC","baseline",73.5,"hcw_deaths",2000,3,12,34,101.25,213,"pooled",89.25,210
"DRC","baseline",73.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",73.5,"infections",2000,0,0,0,0,64.0249999999999,"pooled",0,64.0249999999999
"DRC","baseline",74.5,"deaths",2000,0,0,0,0,36,"pooled",0,36
"DRC","baseline",74.5,"hcw_deaths",2000,3,12,34,102.25,213.025,"pooled",90.25,210.025
"DRC","baseline",74.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",74.5,"infections",2000,0,0,0,0,57.0249999999999,"pooled",0,57.0249999999999
"DRC","baseline",75.5,"deaths",2000,0,0,0,0,36.0249999999999,"pooled",0,36.0249999999999
"DRC","baseline",75.5,"hcw_deaths",2000,3,12,34,102.25,213.025,"pooled",90.25,210.025
"DRC","baseline",75.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",75.5,"infections",2000,0,0,0,0,55.0249999999999,"pooled",0,55.0249999999999
"DRC","baseline",76.5,"deaths",2000,0,0,0,0,36,"pooled",0,36
"DRC","baseline",76.5,"hcw_deaths",2000,3,12,34,103.25,214,"pooled",91.25,211
"DRC","baseline",76.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",76.5,"infections",2000,0,0,0,0,52,"pooled",0,52
"DRC","baseline",77.5,"deaths",2000,0,0,0,0,32,"pooled",0,32
"DRC","baseline",77.5,"hcw_deaths",2000,3,12,34.5,104,215,"pooled",92,212
"DRC","baseline",77.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","baseline",77.5,"infections",2000,0,0,0,0,48.0249999999999,"pooled",0,48.0249999999999
"DRC","baseline",78.5,"deaths",2000,0,0,0,0,29.0249999999999,"pooled",0,29.0249999999999
"DRC","baseline",78.5,"hcw_deaths",2000,3,12,35,104,215,"pooled",92,212
"DRC","baseline",78.5,"hcw_deaths_incidence",2000,0,0,0,0,1.02499999999986,"pooled",0,1.02499999999986
"DRC","baseline",78.5,"infections",2000,0,0,0,0,45,"pooled",0,45
"DRC","baseline",79.5,"deaths",2000,0,0,0,0,27.0249999999999,"pooled",0,27.0249999999999
"DRC","baseline",79.5,"hcw_deaths",2000,3,12,35,104,215,"pooled",92,212
"DRC","baseline",79.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","baseline",79.5,"infections",2000,0,0,0,0,45.0249999999999,"pooled",0,45.0249999999999
"DRC","obv",0.5,"deaths",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",0.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",0.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",0.5,"infections",2000,26,30,33,37,47,"pooled",7,21
"DRC","obv",1.5,"deaths",2000,1,3,4,6,9,"pooled",3,8
"DRC","obv",1.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",1.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",1.5,"infections",2000,5,13,19,27,50,"pooled",14,45
"DRC","obv",2.5,"deaths",2000,6,10,12,14,19,"pooled",4,13
"DRC","obv",2.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",2.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",2.5,"infections",2000,7,17,25,36.25,64.0249999999999,"pooled",19.25,57.0249999999999
"DRC","obv",3.5,"deaths",2000,5,9,12,17,28,"pooled",8,23
"DRC","obv",3.5,"hcw_deaths",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",3.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"DRC","obv",3.5,"infections",2000,7,19,29,43,84,"pooled",24,77
"DRC","obv",4.5,"deaths",2000,4,10,15,20,37.0249999999999,"pooled",10,33.0249999999999
"DRC","obv",4.5,"hcw_deaths",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",4.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",4.5,"infections",2000,6.975,20,34,51,100.025,"pooled",31,93.0499999999999
"DRC","obv",5.5,"deaths",2000,4,11,17,25,45,"pooled",14,41
"DRC","obv",5.5,"hcw_deaths",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",5.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",5.5,"infections",2000,6,23,39,62,120,"pooled",39,114
"DRC","obv",6.5,"deaths",2000,4,12,20,29,56,"pooled",17,52
"DRC","obv",6.5,"hcw_deaths",2000,0,0,0,1,2,"pooled",1,2
"DRC","obv",6.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",6.5,"infections",2000,7.975,25,45,72,143.025,"pooled",47,135.05
"DRC","obv",7.5,"deaths",2000,4,14,23,35,70,"pooled",21,66
"DRC","obv",7.5,"hcw_deaths",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",7.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",7.5,"infections",2000,8,29,52,83.25,177,"pooled",54.25,169
"DRC","obv",8.5,"deaths",2000,5,15,26,42,84.0249999999999,"pooled",27,79.0249999999999
"DRC","obv",8.5,"hcw_deaths",2000,0,0,1,2,5,"pooled",2,5
"DRC","obv",8.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"DRC","obv",8.5,"infections",2000,8,33,62,101,211.025,"pooled",68,203.025
"DRC","obv",9.5,"deaths",2000,5,17,31,50,102.025,"pooled",33,97.0249999999999
"DRC","obv",9.5,"hcw_deaths",2000,0,0,1,2,5,"pooled",2,5
"DRC","obv",9.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"DRC","obv",9.5,"infections",2000,9,37,69,116.25,238,"pooled",79.25,229
"DRC","obv",10.5,"deaths",2000,5,20,36,59,120,"pooled",39,115
"DRC","obv",10.5,"hcw_deaths",2000,0,1,1,3,7,"pooled",2,7
"DRC","obv",10.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",10.5,"infections",2000,8,39.75,76,128,268.05,"pooled",88.25,260.05
"DRC","obv",11.5,"deaths",2000,6,22,41,68,140,"pooled",46,134
"DRC","obv",11.5,"hcw_deaths",2000,0,1,2,3,8,"pooled",2,8
"DRC","obv",11.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",11.5,"infections",2000,9,39,78,134,282.124999999999,"pooled",95,273.124999999999
"DRC","obv",12.5,"deaths",2000,5,24,46,79,161,"pooled",55,156
"DRC","obv",12.5,"hcw_deaths",2000,0,1,2,4,10,"pooled",3,10
"DRC","obv",12.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",12.5,"infections",2000,6,36,72,127,265.075,"pooled",91,259.075
"DRC","obv",13.5,"deaths",2000,4,22,45,75,156.025,"pooled",53,152.025
"DRC","obv",13.5,"hcw_deaths",2000,0,1,3,5,12,"pooled",4,12
"DRC","obv",13.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",13.5,"infections",2000,5,31,65,117,252.025,"pooled",86,247.025
"DRC","obv",14.5,"deaths",2000,3.975,20,40.5,71,151.025,"pooled",51,147.05
"DRC","obv",14.5,"hcw_deaths",2000,0,2,3,6,14,"pooled",4,14
"DRC","obv",14.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",14.5,"infections",2000,2,28,59,107,241.025,"pooled",79,239.025
"DRC","obv",15.5,"deaths",2000,3,18,37,66,142,"pooled",48,139
"DRC","obv",15.5,"hcw_deaths",2000,0,2,4,7,16,"pooled",5,16
"DRC","obv",15.5,"hcw_deaths_incidence",2000,0,0,0,1,4,"pooled",1,4
"DRC","obv",15.5,"infections",2000,1,24,51,96,225.025,"pooled",72,224.025
"DRC","obv",16.5,"deaths",2000,2,16,33,58,132,"pooled",42,130
"DRC","obv",16.5,"hcw_deaths",2000,0,2,4,7,17,"pooled",5,17
"DRC","obv",16.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",16.5,"infections",2000,1,20,47,87,205.025,"pooled",67,204.025
"DRC","obv",17.5,"deaths",2000,1,14,29,53,121,"pooled",39,120
"DRC","obv",17.5,"hcw_deaths",2000,0,2,5,8,20,"pooled",6,20
"DRC","obv",17.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",17.5,"infections",2000,0,17,42,80,190.025,"pooled",63,190.025
"DRC","obv",18.5,"deaths",2000,0,11,27,50,116,"pooled",39,116
"DRC","obv",18.5,"hcw_deaths",2000,0,3,5,9,21,"pooled",6,21
"DRC","obv",18.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",18.5,"infections",2000,0,14,37,71,168.025,"pooled",57,168.025
"DRC","obv",19.5,"deaths",2000,0,10,24,46,107,"pooled",36,107
"DRC","obv",19.5,"hcw_deaths",2000,0,3,6,10,22,"pooled",7,22
"DRC","obv",19.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"DRC","obv",19.5,"infections",2000,0,11,32,65,160,"pooled",54,160
"DRC","obv",20.5,"deaths",2000,0,8,21,41,101,"pooled",33,101
"DRC","obv",20.5,"hcw_deaths",2000,0,3,6,10,24,"pooled",7,24
"DRC","obv",20.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"DRC","obv",20.5,"infections",2000,0,9,28,57,141,"pooled",48,141
"DRC","obv",21.5,"deaths",2000,0,7,19,36,89.0249999999999,"pooled",29,89.0249999999999
"DRC","obv",21.5,"hcw_deaths",2000,0,3,6,11,25,"pooled",8,25
"DRC","obv",21.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"DRC","obv",21.5,"infections",2000,0,6,22,48,132,"pooled",42,132
"DRC","obv",22.5,"deaths",2000,0,5,15,31,81,"pooled",26,81
"DRC","obv",22.5,"hcw_deaths",2000,0,3,6,11,26,"pooled",8,26
"DRC","obv",22.5,"hcw_deaths_incidence",2000,0,0,0,0.25,2,"pooled",0.25,2
"DRC","obv",22.5,"infections",2000,0,4,17,42,116,"pooled",38,116
"DRC","obv",23.5,"deaths",2000,0,3,12,27,69.0249999999999,"pooled",24,69.0249999999999
"DRC","obv",23.5,"hcw_deaths",2000,0,3,7,12,27,"pooled",9,27
"DRC","obv",23.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",23.5,"infections",2000,0,2.75,15,35,104.05,"pooled",32.25,104.05
"DRC","obv",24.5,"deaths",2000,0,2,10,23,65,"pooled",21,65
"DRC","obv",24.5,"hcw_deaths",2000,0,3,7,12,27.0249999999999,"pooled",9,27.0249999999999
"DRC","obv",24.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",24.5,"infections",2000,0,1,12,31,97,"pooled",30,97
"DRC","obv",25.5,"deaths",2000,0,1,8,20,56.0249999999999,"pooled",19,56.0249999999999
"DRC","obv",25.5,"hcw_deaths",2000,0,3,7,13,28,"pooled",10,28
"DRC","obv",25.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",25.5,"infections",2000,0,0,10,26.25,89.0249999999999,"pooled",26.25,89.0249999999999
"DRC","obv",26.5,"deaths",2000,0,1,7,17,53,"pooled",16,53
"DRC","obv",26.5,"hcw_deaths",2000,0,4,7,13,28,"pooled",9,28
"DRC","obv",26.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",26.5,"infections",2000,0,0,7,24,85.0249999999999,"pooled",24,85.0249999999999
"DRC","obv",27.5,"deaths",2000,0,0,5,15,50,"pooled",15,50
"DRC","obv",27.5,"hcw_deaths",2000,0,4,7,13,28,"pooled",9,28
"DRC","obv",27.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",27.5,"infections",2000,0,0,6,22,78,"pooled",22,78
"DRC","obv",28.5,"deaths",2000,0,0,4,14,47,"pooled",14,47
"DRC","obv",28.5,"hcw_deaths",2000,0,4,7,13,29,"pooled",9,29
"DRC","obv",28.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",28.5,"infections",2000,0,0,4,19,76,"pooled",19,76
"DRC","obv",29.5,"deaths",2000,0,0,3,11,39,"pooled",11,39
"DRC","obv",29.5,"hcw_deaths",2000,0,4,7.5,13,29.0249999999999,"pooled",9,29.0249999999999
"DRC","obv",29.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",29.5,"infections",2000,0,0,4,20,83,"pooled",20,83
"DRC","obv",30.5,"deaths",2000,0,0,3,11,42,"pooled",11,42
"DRC","obv",30.5,"hcw_deaths",2000,0,4,8,13,30,"pooled",9,30
"DRC","obv",30.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",30.5,"infections",2000,0,0,4,25,100,"pooled",25,100
"DRC","obv",31.5,"deaths",2000,0,0,3,13,51,"pooled",13,51
"DRC","obv",31.5,"hcw_deaths",2000,0,4,8,14,31,"pooled",10,31
"DRC","obv",31.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",31.5,"infections",2000,0,0,4,29,119,"pooled",29,119
"DRC","obv",32.5,"deaths",2000,0,0,3,14,59,"pooled",14,59
"DRC","obv",32.5,"hcw_deaths",2000,0,4,8,14,31.0249999999999,"pooled",10,31.0249999999999
"DRC","obv",32.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",32.5,"infections",2000,0,0,4,34,145,"pooled",34,145
"DRC","obv",33.5,"deaths",2000,0,0,2,17,70,"pooled",17,70
"DRC","obv",33.5,"hcw_deaths",2000,0,4,8,14,32.0249999999999,"pooled",10,32.0249999999999
"DRC","obv",33.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",33.5,"infections",2000,0,0,4,39,174.05,"pooled",39,174.05
"DRC","obv",34.5,"deaths",2000,0,0,3,20,85,"pooled",20,85
"DRC","obv",34.5,"hcw_deaths",2000,0,4,8,14,33,"pooled",10,33
"DRC","obv",34.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"DRC","obv",34.5,"infections",2000,0,0,5,45.25,199.05,"pooled",45.25,199.05
"DRC","obv",35.5,"deaths",2000,0,0,3,23,100.075,"pooled",23,100.075
"DRC","obv",35.5,"hcw_deaths",2000,0,4,8,15,33,"pooled",11,33
"DRC","obv",35.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",35.5,"infections",2000,0,0,5,54,236.025,"pooled",54,236.025
"DRC","obv",36.5,"deaths",2000,0,0,3,27,121.025,"pooled",27,121.025
"DRC","obv",36.5,"hcw_deaths",2000,0,4,8,15,34,"pooled",11,34
"DRC","obv",36.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",36.5,"infections",2000,0,0,4,62,288,"pooled",62,288
"DRC","obv",37.5,"deaths",2000,0,0,3,32,145,"pooled",32,145
"DRC","obv",37.5,"hcw_deaths",2000,0,4,8,15,35,"pooled",11,35
"DRC","obv",37.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",37.5,"infections",2000,0,0,5,75,345.075,"pooled",75,345.075
"DRC","obv",38.5,"deaths",2000,0,0,3,38.25,174.025,"pooled",38.25,174.025
"DRC","obv",38.5,"hcw_deaths",2000,0,4,8,15,35,"pooled",11,35
"DRC","obv",38.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"DRC","obv",38.5,"infections",2000,0,0,5,88,384.149999999999,"pooled",88,384.149999999999
"DRC","obv",39.5,"deaths",2000,0,0,3,43,201.025,"pooled",43,201.025
"DRC","obv",39.5,"hcw_deaths",2000,0,4,9,16,37.0249999999999,"pooled",12,37.0249999999999
"DRC","obv",39.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","obv",39.5,"infections",2000,0,0,6,102,464.075,"pooled",102,464.075
"DRC","obv",40.5,"deaths",2000,0,0,3.5,51,230.05,"pooled",51,230.05
"DRC","obv",40.5,"hcw_deaths",2000,0,4,9,16,39,"pooled",12,39
"DRC","obv",40.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","obv",40.5,"infections",2000,0,0,6,118.25,541.05,"pooled",118.25,541.05
"DRC","obv",41.5,"deaths",2000,0,0,4,59,270.05,"pooled",59,270.05
"DRC","obv",41.5,"hcw_deaths",2000,0,4,9,17,41,"pooled",13,41
"DRC","obv",41.5,"hcw_deaths_incidence",2000,0,0,0,0,3,"pooled",0,3
"DRC","obv",41.5,"infections",2000,0,0,6,140,629.149999999999,"pooled",140,629.149999999999
"DRC","obv",42.5,"deaths",2000,0,0,4,70,325.025,"pooled",70,325.025
"DRC","obv",42.5,"hcw_deaths",2000,0,4,9,18,43.0249999999999,"pooled",14,43.0249999999999
"DRC","obv",42.5,"hcw_deaths_incidence",2000,0,0,0,1,4,"pooled",1,4
"DRC","obv",42.5,"infections",2000,0,0,6,164,748.149999999999,"pooled",164,748.149999999999
"DRC","obv",43.5,"deaths",2000,0,0,4,86.25,402.199999999999,"pooled",86.25,402.199999999999
"DRC","obv",43.5,"hcw_deaths",2000,0,4,9,19,47,"pooled",15,47
"DRC","obv",43.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"DRC","obv",43.5,"infections",2000,0,0,6,174.25,758.05,"pooled",174.25,758.05
"DRC","obv",44.5,"deaths",2000,0,0,4,105,472.025,"pooled",105,472.025
"DRC","obv",44.5,"hcw_deaths",2000,0,4,10,20,50.0249999999999,"pooled",16,50.0249999999999
"DRC","obv",44.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"DRC","obv",44.5,"infections",2000,0,0,4,149,654.099999999999,"pooled",149,654.099999999999
"DRC","obv",45.5,"deaths",2000,0,0,3,92,407.05,"pooled",92,407.05
