"scenario","particle_id","eff_name","efficacy","doses_B","n_prevented_hcw","ppe_efficacy","averted","base_pool","dda_B","dda_A","scenario_label"
"DRC",27,"obv_50",0.5,15,11,0.504399099102755,5.5,30.2662888078769,54.5454545454545,110.059232028643,"DRC (Middle, PlusPlus)"
"DRC",27,"obv_60",0.6,58,36,0.504399099102755,21.6,117.029650057124,53.7037037037037,108.36078708993,"DRC (Middle, PlusPlus)"
"DRC",27,"obv_70",0.7,83,63,0.504399099102755,44.1,167.473464736919,37.6417233560091,75.9516846879451,"DRC (Middle, PlusPlus)"
"DRC",27,"obv_80",0.8,343,267,0.504399099102755,213.6,692.089137406785,32.1161048689139,64.8023536897739,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_20",0.2,82,19,0.519232448221735,3.8,170.560595648974,431.578947368421,897.687345520918,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_30",0.3,25,5,0.519232448221735,1.5,52.0001816002971,333.333333333333,693.335754670627,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_40",0.4,92,38,0.519232448221735,15.2,191.360668289093,121.052631578947,251.790353011965,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_50",0.5,105,55,0.519232448221735,27.5,218.400762721248,76.3636363636364,158.836918342726,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_60",0.6,246,151,0.519232448221735,90.6,511.681786946923,54.3046357615894,112.954036853625,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_70",0.7,46,28,0.519232448221735,19.6,95.6803341445466,46.9387755102041,97.6329940250476,"DRC (Middle, PlusPlus)"
"DRC",28,"obv_80",0.8,42,38,0.519232448221735,30.4,87.3603050884991,27.6315789473684,57.4738849266441,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_20",0.2,180.5,34.4,0.665787250894652,6.88,540.075148189826,524.709302325581,1569.98589590066,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_30",0.3,171,56.4,0.665787250894652,16.92,511.650140390362,202.127659574468,604.787399988607,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_40",0.4,309.8,124.4,0.665787250894652,49.76,926.954464870959,124.51768488746,372.570122536559,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_50",0.5,196,95.5,0.665787250894652,47.75,586.452792494216,82.0942408376963,245.634677484488,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_60",0.6,198.5,116.6,0.665787250894652,69.96,593.933057704601,56.7467124070898,169.792183449,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_70",0.7,181.3,126.7,0.665787250894652,88.69,542.468833057149,40.8839779005525,122.329199020667,"DRC (Middle, PlusPlus)"
"DRC",29,"obv_80",0.8,144.7,115.9,0.665787250894652,92.72,432.957750377107,31.2122519413287,93.3903689338022,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_20",0.2,230.4,50.1,0.391123327735577,10.02,378.401752760766,459.880239520958,755.292919682167,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_30",0.3,114.9,34.7,0.391123327735577,10.41,188.708165764809,220.749279538905,362.551711363706,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_40",0.4,157.9,66.7,0.391123327735577,26.68,259.330020663737,118.365817091454,194.400315340132,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_50",0.5,239.1,115.8,0.391123327735577,57.9,392.690360612409,82.5906735751295,135.644338726221,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_60",0.6,157.5,94.9,0.391123327735577,56.94,258.673073176305,55.3213909378293,90.85812194461,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_70",0.7,123.3,89.3,0.391123327735577,62.51,202.504063000879,39.449688049912,64.7909336109034,"DRC (Middle, PlusPlus)"
"DRC",30,"obv_80",0.8,103.4,81.6,0.391123327735577,65.28,169.820925501142,31.6789215686275,52.0284698226539,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_20",0.2,31,5,0.629484400677204,1,83.6671925734295,620,1673.34385146859,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_30",0.3,17,6,0.629484400677204,1.8,45.8820088305903,188.888888888889,509.800098117671,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_40",0.4,95,32,0.629484400677204,12.8,256.399461112123,148.4375,400.624157987691,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_50",0.5,84,44,0.629484400677204,22,226.711102457035,76.3636363636364,206.101002233668,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_60",0.6,16,8,0.629484400677204,4.8,43.1830671346733,66.6666666666667,179.929446394472,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_70",0.7,169,124,0.629484400677204,86.8,456.121146609986,38.9400921658986,105.097038389398,"DRC (Middle, PlusPlus)"
"DRC",31,"obv_80",0.8,378,306,0.629484400677204,244.8,1020.19996105666,30.8823529411765,83.3496700209686,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_20",0.2,211,38,0.447476940285644,7.6,381.88451375963,555.263157894737,1004.95924673587,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_30",0.3,106,30,0.447476940285644,9,191.847196485881,235.555555555556,426.327103301957,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_40",0.4,46,22,0.447476940285644,8.8,83.2544437580237,104.545454545455,189.214644904599,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_50",0.5,111,57,0.447476940285644,28.5,200.896592546535,77.8947368421053,140.980064944937,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_60",0.6,291,187,0.447476940285644,112.2,526.674850730106,51.8716577540107,93.8814350677551,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_70",0.7,33,21,0.447476940285644,14.7,59.7260140003213,44.8979591836735,81.2598829936345,"DRC (Middle, PlusPlus)"
"DRC",32,"obv_80",0.8,20,16,0.447476940285644,12.8,36.197584242619,31.25,56.5587253790922,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_20",0.2,161.8,35.2,0.606172861235612,7.04,410.840148059981,459.659090909091,1167.15951153404,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_30",0.3,157,46.5,0.606172861235612,13.95,398.652059613208,225.089605734767,571.54417148847,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_40",0.4,129.8,51.9,0.606172861235612,20.76,329.586225081493,125.04816955684,317.520448055388,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_50",0.5,131.7,72.2,0.606172861235612,36.1,334.410676758341,72.9639889196676,185.269072996311,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_60",0.6,123.1,73.6,0.606172861235612,44.16,312.573684957872,55.7518115942029,141.56416891208,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_70",0.7,80.5,57.6,0.606172861235612,40.32,204.40439999276,39.9305555555556,101.39107142498,"DRC (Middle, PlusPlus)"
"DRC",33,"obv_80",0.8,201.6,160.5,0.606172861235612,128.4,511.899714764476,31.4018691588785,79.7351580630025,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_20",0.2,162.4,29.6,0.556277139583657,5.92,365.994215054913,548.648648648649,1236.46694275308,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_30",0.3,99,30.3,0.556277139583657,9.09,223.112237010076,217.821782178218,490.89601102327,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_40",0.4,112.1,45.3,0.556277139583657,18.12,252.635169382116,123.730684326711,278.846765322424,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_50",0.5,169.6,86.4,0.556277139583657,43.2,382.220559564736,78.5185185185185,176.953962761452,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_60",0.6,109.1,67.3,0.556277139583657,40.38,245.874192503023,54.0366518078257,121.780184498773,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_70",0.7,145.1,104.2,0.556277139583657,72.94,327.005915052142,39.7861255826707,89.6643583910452,"DRC (Middle, PlusPlus)"
"DRC",34,"obv_80",0.8,100.5,80.9,0.556277139583657,64.72,226.492725449623,31.0568603213844,69.9915715233691,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_20",0.2,281,61,0.493617207251935,12.2,554.916170186302,460.655737704918,909.698639649675,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_30",0.3,322,108,0.493617207251935,32.4,635.88258647683,198.765432098765,392.520115109154,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_40",0.4,7,1,0.493617207251935,0.4,13.8235344886267,350,691.176724431337,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_50",0.5,11,5,0.493617207251935,2.5,21.7226970535563,88,173.78157642845,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_60",0.6,95,55,0.493617207251935,33,187.605110917077,57.5757575757576,113.700067222471,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_70",0.7,86,63,0.493617207251935,44.1,169.831995145986,39.0022675736962,77.0213129913767,"DRC (Middle, PlusPlus)"
"DRC",35,"obv_80",0.8,9,6,0.493617207251935,4.8,17.7731157710915,37.5,74.0546490462146,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_20",0.2,43,12,0.447476940285644,2.4,77.8248061216308,358.333333333333,648.54005101359,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_30",0.3,303,96,0.447476940285644,28.8,548.393401275678,210.416666666667,380.828750885887,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_40",0.4,46,19,0.447476940285644,7.6,83.2544437580237,121.052631578947,219.090641468483,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_50",0.5,27,15,0.447476940285644,7.5,48.8667387275356,72,130.311303273428,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_60",0.6,14,9,0.447476940285644,5.4,25.3383089698333,51.8518518518519,93.8455887771603,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_70",0.7,115,81,0.447476940285644,56.7,208.136109395059,40.5643738977072,73.4166170705676,"DRC (Middle, PlusPlus)"
"DRC",36,"obv_80",0.8,13,9,0.447476940285644,7.2,23.5284297577023,36.1111111111111,65.3567493269509,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_20",0.2,98.9,20.4,0.432642065361142,4.08,174.316765417149,484.803921568627,854.49394812328,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_30",0.3,130.7,38.9,0.432642065361142,11.67,230.366038827314,223.993144815767,394.80040930131,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_40",0.4,89.1,35.2,0.432642065361142,14.08,157.04371889452,126.5625,223.073464338806,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_50",0.5,133.2,65.2,0.432642065361142,32.6,234.772428246352,81.7177914110429,144.032164568314,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_60",0.6,46.4,26.1,0.432642065361142,15.66,81.782587617348,59.2592592592593,104.447749192015,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_70",0.7,48.1,33.5,0.432642065361142,23.45,84.7789324222939,41.0234541577825,72.3061257332997,"DRC (Middle, PlusPlus)"
"DRC",37,"obv_80",0.8,90.2,72.1,0.432642065361142,57.68,158.982530238896,31.2760055478502,55.1257039663302,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_20",0.2,145,26,0.718614416529471,5.2,515.307139092244,557.692307692308,1981.95053497017,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_30",0.3,16,3,0.718614416529471,0.9,56.8614774170752,355.555555555556,1263.58838704611,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_40",0.4,18,9,0.718614416529471,3.6,63.9691620942095,100,355.38423385672,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_50",0.5,27,12,0.718614416529471,6,95.9537431413143,90,319.845810471048,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_60",0.6,342,201,0.718614416529471,120.6,1215.41407978998,56.7164179104478,201.56120726202,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_70",0.7,165,103,0.718614416529471,72.1,586.383985863588,45.7697642163662,162.65852589836,"DRC (Middle, PlusPlus)"
"DRC",38,"obv_80",0.8,6,5,0.718614416529471,4,21.3230540314032,30,106.615270157016,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_20",0.2,25,3,0.795530427894859,0.6,122.267581149652,833.333333333333,4075.58603832174,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_30",0.3,29,12,0.795530427894859,3.6,141.830394133597,161.111111111111,787.946634075537,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_40",0.4,83,21,0.795530427894859,8.4,405.928369416845,197.619047619048,966.496117659156,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_50",0.5,40,21,0.795530427894859,10.5,195.628129839444,76.1904761904762,372.625009217988,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_60",0.6,218,128,0.795530427894859,76.8,1066.17330762497,56.7708333333333,277.649298860669,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_70",0.7,11,7,0.795530427894859,4.9,53.797735705847,44.8979591836735,219.582594717743,"DRC (Middle, PlusPlus)"
"DRC",39,"obv_80",0.8,93,82,0.795530427894859,65.6,454.835401876706,28.3536585365854,138.669329840459,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_20",0.2,26,4,0.718614416529471,0.8,92.3999008027471,650,2309.99752006868,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_30",0.3,237,73,0.718614416529471,21.9,842.260634240426,216.438356164384,769.187793826873,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_40",0.4,26,9,0.718614416529471,3.6,92.3999008027471,144.444444444444,513.332782237484,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_50",0.5,113,51,0.718614416529471,25.5,401.584184258093,88.6274509803922,314.967987653407,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_60",0.6,209,136,0.718614416529471,81.6,742.753048760544,51.2254901960784,182.047315872682,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_70",0.7,99,71,0.718614416529471,49.7,351.830391518153,39.8390342052314,141.581646486178,"DRC (Middle, PlusPlus)"
"DRC",40,"obv_80",0.8,26,18,0.718614416529471,14.4,92.3999008027471,36.1111111111111,128.333195559371,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_20",0.2,187.6,36.7,0.488542573716507,7.34,366.794947847753,511.171662125341,999.441274789519,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_30",0.3,134,40.1,0.488542573716507,12.03,261.996391319824,222.776392352452,435.571722892475,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_40",0.4,70.5,27.9,0.488542573716507,11.16,137.84138498543,126.344086021505,247.027571658476,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_50",0.5,62.6,28.6,0.488542573716507,14.3,122.395329079261,87.5524475524475,171.182278432533,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_60",0.6,85,50.4,0.488542573716507,30.24,166.191740762575,56.2169312169312,109.91517246202,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_70",0.7,76.4,50.6,0.488542573716507,35.42,149.377046991303,43.1394692264257,84.3461586625085,"DRC (Middle, PlusPlus)"
"DRC",41,"obv_80",0.8,108.6,86.8,0.488542573716507,69.44,212.334388786066,31.278801843318,61.156217968337,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_20",0.2,199,42.6,0.772741378913066,8.52,875.654349428953,467.136150234742,2055.526641852,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_30",0.3,149,44.4,0.772741378913066,13.32,655.640693793537,223.723723723724,984.445486176483,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_40",0.4,138.3,58.3,0.772741378913066,23.32,608.557771487559,118.61063464837,521.919186524493,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_50",0.5,51.3,27.1,0.772741378913066,13.55,225.734010681936,75.719557195572,333.186731633854,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_60",0.6,202.1,123.7,0.772741378913066,74.22,889.295196078348,54.4597143627055,239.637616835987,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_70",0.7,68.6,49.3,0.772741378913066,34.51,301.85873553179,39.7565922920893,174.939864115787,"DRC (Middle, PlusPlus)"
"DRC",42,"obv_80",0.8,84.8,67.1,0.772741378913066,53.68,373.143159957664,31.5946348733234,139.025022338921,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_20",0.2,22,8,0.597531908760057,1.6,54.6627185579392,275,683.28398197424,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_30",0.3,15,5,0.597531908760057,1.5,37.2700353804131,200,496.933805072175,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_40",0.4,7,4,0.597531908760057,1.6,17.3926831775261,87.5,217.408539719076,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_50",0.5,32,19,0.597531908760057,9.5,79.5094088115479,67.3684210526316,167.388229076943,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_60",0.6,262,183,0.597531908760057,109.8,650.983284644549,47.7231329690346,118.576190281339,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_70",0.7,27,18,0.597531908760057,12.6,67.0860636847436,42.8571428571429,106.485815372609,"DRC (Middle, PlusPlus)"
"DRC",43,"obv_80",0.8,316,239,0.597531908760057,191.2,785.155412014036,33.0543933054393,82.1292271981209,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_20",0.2,10,1,0.561406093140633,0.2,22.8001343466143,1000,2280.01343466143,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_30",0.3,51,15,0.561406093140633,4.5,116.280685167733,226.666666666667,516.803045189924,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_40",0.4,19,9,0.561406093140633,3.6,43.3202552585671,105.555555555556,240.668084769817,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_50",0.5,305,140,0.561406093140633,70,695.404097571736,87.1428571428571,198.686885020496,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_60",0.6,151,91,0.561406093140633,54.6,344.282028633876,55.3113553113553,126.110633199222,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_70",0.7,7,5,0.561406093140633,3.5,15.96009404263,40,91.2005373864571,"DRC (Middle, PlusPlus)"
"DRC",44,"obv_80",0.8,91,68,0.561406093140633,54.4,207.48122255419,33.4558823529412,76.2798612331581,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_20",0.2,176.4,36.3,0.601348187793552,7.26,442.491403773297,485.950413223141,1218.98458339751,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_30",0.3,112.6,30.3,0.601348187793552,9.09,282.451995832615,247.744774477448,621.456536485401,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_40",0.4,149.2,61,0.601348187793552,24.4,374.261436751564,122.295081967213,306.771669468495,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_50",0.5,77.9,41.6,0.601348187793552,20.8,195.408618786507,74.9038461538461,187.892902679334,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_60",0.6,142.5,85.7,0.601348187793552,51.42,357.454790463123,55.4259043173862,139.033368519301,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_70",0.7,105.8,75.3,0.601348187793552,52.71,265.394504077182,40.1441851641055,100.699868744899,"DRC (Middle, PlusPlus)"
"DRC",45,"obv_80",0.8,194.2,153.8,0.601348187793552,123.04,487.141896897814,31.5669700910273,79.1843135399567,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_20",0.2,63,20,0.601348187793552,4,158.032644204749,315,790.163221023745,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_30",0.3,335,100,0.601348187793552,30,840.332314422078,223.333333333333,560.221542948052,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_40",0.4,70,36,0.601348187793552,14.4,175.591826894166,97.2222222222222,243.877537353008,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_50",0.5,60,27,0.601348187793552,13.5,150.507280194999,88.8888888888889,222.973748437036,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_60",0.6,29,16,0.601348187793552,9.6,72.7451854275829,60.4166666666667,151.552469640798,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_70",0.7,302,209,0.601348187793552,146.3,757.553310314828,41.285030758715,103.561628204351,"DRC (Middle, PlusPlus)"
"DRC",46,"obv_80",0.8,72,54,0.601348187793552,43.2,180.608736233999,33.3333333333333,83.6151556638883,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_20",0.2,3,0,0.440492328511308,0,5.36185677672273,NA,NA,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_30",0.3,342,118,0.440492328511308,35.4,611.251672546392,193.220338983051,345.339927992312,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_40",0.4,295,121,0.440492328511308,48.4,527.249249711069,121.900826446281,217.871590789698,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_50",0.5,350,165,0.440492328511308,82.5,625.549957284319,84.8484848484848,151.648474493168,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_60",0.6,119,60,0.440492328511308,36,212.686985476668,66.1111111111111,118.159436375927,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_70",0.7,112,84,0.440492328511308,58.8,200.175986330982,38.0952380952381,68.0870701806061,"DRC (Middle, PlusPlus)"
"DRC",47,"obv_80",0.8,310,241,0.440492328511308,192.8,554.058533594682,32.1576763485477,57.4749516177056,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_20",0.2,62,6,0.432642065361142,1.2,109.278457592146,1033.33333333333,1821.30762653577,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_30",0.3,28,10,0.432642065361142,3,49.3515614932272,186.666666666667,329.010409954848,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_40",0.4,40,15,0.432642065361142,6,70.5022307046103,133.333333333333,235.007435682034,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_50",0.5,53,31,0.432642065361142,15.5,93.4154556836087,68.3870967741936,120.536071849818,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_60",0.6,66,41,0.432642065361142,24.6,116.328680662607,53.6585365853659,94.576163140331,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_70",0.7,77,54,0.432642065361142,37.8,135.716794106375,40.7407407407407,71.8078275695105,"DRC (Middle, PlusPlus)"
"DRC",48,"obv_80",0.8,417,326,0.432642065361142,260.8,734.985755095563,31.978527607362,56.3639382741996,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_20",0.2,83.2,17.4,0.438773581382372,3.48,148.246763231375,478.16091954023,851.992892134339,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_30",0.3,61.3,18.3,0.438773581382372,5.49,109.225079159655,223.315118397086,397.905570709125,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_40",0.4,84.9,34,0.438773581382372,13.6,151.275843730093,124.852941176471,222.464476073666,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_50",0.5,145.2,72.1,0.438773581382372,36.05,258.719110831678,80.5547850208044,143.533487285258,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_60",0.6,88,54.5,0.438773581382372,32.7,156.799461110108,53.822629969419,95.9018110765187,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_70",0.7,153.7,108.4,0.438773581382372,75.88,273.864513325268,40.5113336847654,72.1835828479885,"DRC (Middle, PlusPlus)"
"DRC",49,"obv_80",0.8,110,87.2,0.438773581382372,69.76,195.999326387635,31.5366972477064,56.1924674276477,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_20",0.2,390,75,0.424047535484791,15,677.139215522363,520,902.85228736315,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_30",0.3,299,109,0.424047535484791,32.7,519.140065233811,182.874617737003,317.516859470221,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_40",0.4,403,170,0.424047535484791,68,699.710522706441,118.529411764706,205.797212560718,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_50",0.5,189,90,0.424047535484791,45,328.15208136853,84,145.845369497124,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_60",0.6,24,11,0.424047535484791,6.6,41.6701055706069,72.7272727272727,126.273047183657,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_70",0.7,24,16,0.424047535484791,11.2,41.6701055706069,42.8571428571429,74.4109028046552,"DRC (Middle, PlusPlus)"
"DRC",50,"obv_80",0.8,149,120,0.424047535484791,96,258.701905417518,31.0416666666667,53.8962302953163,"DRC (Middle, PlusPlus)"
"DRC",53,"obv_20",0.2,72.7,13.9,0.842713905564908,2.78,462.21504997698,523.021582733813,3325.28812933079,"DRC (Middle, PlusPlus)"
"DRC",53,"obv_30",0.3,107.6,34.6,0.842713905564908,10.38,684.10370533044,207.321772639692,1318.11889273688,"DRC (Middle, PlusPlus)"
"DRC",53,"obv_40",0.4,79.5,32.3,0.842713905564908,12.92,505.448369644703,123.065015479876,782.427816787465,"DRC (Middle, PlusPlus)"
"DRC",53,"obv_50",0.5,108.3,53.7,0.842713905564908,26.85,688.554194119765,80.6703910614525,512.889530070588,"DRC (Middle, PlusPlus)"
"DRC",53,"obv_60",0.6,116.7,71.8,0.842713905564908,43.08,741.960059591658,54.1782729805014,344.456852178114,"DRC (Middle, PlusPlus)"
