"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","without_conflict_hi",75.5,"deaths",0,0,0,0.5,42.125
"DRC","without_conflict_hi",75.5,"hcw_deaths",1.975,8,18.75,39.25,80.025
"DRC","without_conflict_hi",75.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_hi",75.5,"infections",0,0,0,0.025,60.5250000000001
"DRC","without_conflict_hi",76.5,"deaths",0,0,0,0.308333333333333,36.1
"DRC","without_conflict_hi",76.5,"hcw_deaths",1.975,8,19,39.25,80.025
"DRC","without_conflict_hi",76.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_hi",76.5,"infections",0,0,0,0.0833333333333333,51
"DRC","without_conflict_hi",77.5,"deaths",0,0,0,0,32.05
"DRC","without_conflict_hi",77.5,"hcw_deaths",1.975,8,19,40,80.025
"DRC","without_conflict_hi",77.5,"hcw_deaths_incidence",0,0,0,0,0.317500000000004
"DRC","without_conflict_hi",77.5,"infections",0,0,0,0,61.025
"DRC","without_conflict_hi",78.5,"deaths",0,0,0,0,33.05
"DRC","without_conflict_hi",78.5,"hcw_deaths",1.975,8,19,40,80.025
"DRC","without_conflict_hi",78.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_hi",78.5,"infections",0,0,0,0,55
"DRC","without_conflict_hi",79.5,"deaths",0,0,0,0,35
"DRC","without_conflict_hi",79.5,"hcw_deaths",1.975,8,19,40,80.025
"DRC","without_conflict_hi",79.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_hi",79.5,"infections",0,0,0,0,53.025
"DRC","without_conflict_lo",0.5,"deaths",0,0,0,0,1
"DRC","without_conflict_lo",0.5,"hcw_deaths",0,0,0,0,0
"DRC","without_conflict_lo",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","without_conflict_lo",0.5,"infections",27,30,34,37,52.025
"DRC","without_conflict_lo",1.5,"deaths",1,3.83125,4.73214285714286,6,8
"DRC","without_conflict_lo",1.5,"hcw_deaths",0,0,0,0,0
"DRC","without_conflict_lo",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","without_conflict_lo",1.5,"infections",5.95,13,20.4444444444444,27,55.025
"DRC","without_conflict_lo",2.5,"deaths",7,10,12,14,20.05
"DRC","without_conflict_lo",2.5,"hcw_deaths",0,0,0,0,1
"DRC","without_conflict_lo",2.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",2.5,"infections",7,19,26.25,35.3660714285714,64.075
"DRC","without_conflict_lo",3.5,"deaths",4,10,12.3666666666667,16.8928571428571,30
"DRC","without_conflict_lo",3.5,"hcw_deaths",0,0,0,0,1
"DRC","without_conflict_lo",3.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",3.5,"infections",8,18,29.6,43.225,72.175
"DRC","without_conflict_lo",4.5,"deaths",4.975,11,14.55,19,38
"DRC","without_conflict_lo",4.5,"hcw_deaths",0,0,0,0.5,1.02500000000001
"DRC","without_conflict_lo",4.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",4.5,"infections",10,22.75,34,52,98.025
"DRC","without_conflict_lo",5.5,"deaths",5.975,12,18,24.225,47
"DRC","without_conflict_lo",5.5,"hcw_deaths",0,0,0.5,1,2
"DRC","without_conflict_lo",5.5,"hcw_deaths_incidence",0,0,0,0.7,2
"DRC","without_conflict_lo",5.5,"infections",9.975,23.75,40,61.225,110.1
"DRC","without_conflict_lo",6.5,"deaths",6,14,20,30,54
"DRC","without_conflict_lo",6.5,"hcw_deaths",0,0,1,2,4
"DRC","without_conflict_lo",6.5,"hcw_deaths_incidence",0,0,0.133333333333333,1,3
"DRC","without_conflict_lo",6.5,"infections",10.975,25.5,47.8285714285714,69.475,142
"DRC","without_conflict_lo",7.5,"deaths",6,15.75,24,35,68.075
"DRC","without_conflict_lo",7.5,"hcw_deaths",0,1,2,3,6
"DRC","without_conflict_lo",7.5,"hcw_deaths_incidence",0,0,0.707142857142857,1,3
"DRC","without_conflict_lo",7.5,"infections",10.95,32.9166666666667,54.6666666666667,83.125,159
"DRC","without_conflict_lo",8.5,"deaths",5,15.75,26.547619047619,39.625,75.1
"DRC","without_conflict_lo",8.5,"hcw_deaths",0,1.09375,2.31666666666667,4,9
"DRC","without_conflict_lo",8.5,"hcw_deaths_incidence",0,0,1,1.28928571428571,4
"DRC","without_conflict_lo",8.5,"infections",8,37,66.25,101.5,205
"DRC","without_conflict_lo",9.5,"deaths",7.95,19,32,50.15,89.125
"DRC","without_conflict_lo",9.5,"hcw_deaths",0,2,3.8,5.74375,11.025
"DRC","without_conflict_lo",9.5,"hcw_deaths_incidence",0,0,1,1.6,5.02500000000001
"DRC","without_conflict_lo",9.5,"infections",9,43.9,76,117.25,233.1
"DRC","without_conflict_lo",10.5,"deaths",6,21,38,60.25,109.175
"DRC","without_conflict_lo",10.5,"hcw_deaths",0,3,5,7,14.05
"DRC","without_conflict_lo",10.5,"hcw_deaths_incidence",0,0,1,2,5
"DRC","without_conflict_lo",10.5,"infections",7,44,80,119.25,252.05
"DRC","without_conflict_lo",11.5,"deaths",6.975,24.75,45,68,137.05
"DRC","without_conflict_lo",11.5,"hcw_deaths",0,3.70238095238095,5.7,9,18.025
"DRC","without_conflict_lo",11.5,"hcw_deaths_incidence",0,0,1,2,6
"DRC","without_conflict_lo",11.5,"infections",4,50.45,83.1428571428571,134,255.65
"DRC","without_conflict_lo",12.5,"deaths",4.975,28,50,75.25,157.125
"DRC","without_conflict_lo",12.5,"hcw_deaths",0,4,7,10,23.025
"DRC","without_conflict_lo",12.5,"hcw_deaths_incidence",0,0,1,2,5
"DRC","without_conflict_lo",12.5,"infections",7.925,43.5,78,124.464285714286,246.025
"DRC","without_conflict_lo",13.5,"deaths",3.975,26.75,46.8333333333333,71.25,142.225
"DRC","without_conflict_lo",13.5,"hcw_deaths",0,5,8,12,25.05
"DRC","without_conflict_lo",13.5,"hcw_deaths_incidence",0,0,1,2,4
"DRC","without_conflict_lo",13.5,"infections",6.975,38.75,73.4,115,240.7
"DRC","without_conflict_lo",14.5,"deaths",4,24.75,43,72,137.325
"DRC","without_conflict_lo",14.5,"hcw_deaths",0,5,8.725,14,28.025
"DRC","without_conflict_lo",14.5,"hcw_deaths_incidence",0,0,1,1,3
"DRC","without_conflict_lo",14.5,"infections",2.975,37,64,97.25,216.85
"DRC","without_conflict_lo",15.5,"deaths",3.975,23,40.05,64,128.925
"DRC","without_conflict_lo",15.5,"hcw_deaths",0.975000000000001,5.91666666666667,9.3,15,29.05
"DRC","without_conflict_lo",15.5,"hcw_deaths_incidence",0,0,0.9,1.025,4
"DRC","without_conflict_lo",15.5,"infections",2,31,54.5,93.3214285714286,219.125
"DRC","without_conflict_lo",16.5,"deaths",1,19,35,57.6785714285714,125.475
"DRC","without_conflict_lo",16.5,"hcw_deaths",1,6,10,16,30.05
"DRC","without_conflict_lo",16.5,"hcw_deaths_incidence",0,0,0,1,3
"DRC","without_conflict_lo",16.5,"infections",1,26,51.9375,83.25,207.1
"DRC","without_conflict_lo",17.5,"deaths",2,17.75,31.5,49.3214285714286,119.15
"DRC","without_conflict_lo",17.5,"hcw_deaths",1,6,11,17,32.025
"DRC","without_conflict_lo",17.5,"hcw_deaths_incidence",0,0,0,1,3
"DRC","without_conflict_lo",17.5,"infections",0,21.75,46.3571428571429,79,180.175
"DRC","without_conflict_lo",18.5,"deaths",0,15.75,28.8,48.25,112.25
"DRC","without_conflict_lo",18.5,"hcw_deaths",1.975,6,11,18,34
"DRC","without_conflict_lo",18.5,"hcw_deaths_incidence",0,0,0,1,3
"DRC","without_conflict_lo",18.5,"infections",0,21,41.05,66,169.25
"DRC","without_conflict_lo",19.5,"deaths",0.975000000000001,13.6,26,46,103.075
"DRC","without_conflict_lo",19.5,"hcw_deaths",1.975,6,12,18.25,35
"DRC","without_conflict_lo",19.5,"hcw_deaths_incidence",0,0,0,1,2.02500000000001
"DRC","without_conflict_lo",19.5,"infections",0,16,36,58.5,139.375
"DRC","without_conflict_lo",20.5,"deaths",0,11.85,23.45,38.25,100.075
"DRC","without_conflict_lo",20.5,"hcw_deaths",1.975,7,12,19,35.05
"DRC","without_conflict_lo",20.5,"hcw_deaths_incidence",0,0,0,1,2.02500000000001
"DRC","without_conflict_lo",20.5,"infections",0,11.75,31.8333333333333,53.25,137.225
"DRC","without_conflict_lo",21.5,"deaths",0,9,20,36,76.025
"DRC","without_conflict_lo",21.5,"hcw_deaths",1.975,7,12.25,19,36.05
"DRC","without_conflict_lo",21.5,"hcw_deaths_incidence",0,0,0,0.7625,2
"DRC","without_conflict_lo",21.5,"infections",0,10,26.6666666666667,50,126.1
"DRC","without_conflict_lo",22.5,"deaths",0,7,16.55,30.5,75.05
"DRC","without_conflict_lo",22.5,"hcw_deaths",2,7,13,20,38.025
"DRC","without_conflict_lo",22.5,"hcw_deaths_incidence",0,0,0,0.578571428571429,2.02500000000001
"DRC","without_conflict_lo",22.5,"infections",0,9,20,38.25,118.175
"DRC","without_conflict_lo",23.5,"deaths",0,6,14,26.25,64.075
"DRC","without_conflict_lo",23.5,"hcw_deaths",2,7,13,20,39
"DRC","without_conflict_lo",23.5,"hcw_deaths_incidence",0,0,0,0.2,2
"DRC","without_conflict_lo",23.5,"infections",0,6.75,16.5357142857143,39.7857142857143,96.075
"DRC","without_conflict_lo",24.5,"deaths",0,4.46875,11,24,57.2500000000001
"DRC","without_conflict_lo",24.5,"hcw_deaths",2,7,13.3833333333333,20.25,39.05
"DRC","without_conflict_lo",24.5,"hcw_deaths_incidence",0,0,0,0.2,2
"DRC","without_conflict_lo",24.5,"infections",0,4,16.5,34.5,83.025
"DRC","without_conflict_lo",25.5,"deaths",0,3,9.36666666666667,19.0833333333333,52.15
"DRC","without_conflict_lo",25.5,"hcw_deaths",2,8,13.5833333333333,20.8928571428571,39.1
"DRC","without_conflict_lo",25.5,"hcw_deaths_incidence",0,0,0,0.5,2
"DRC","without_conflict_lo",25.5,"infections",0,2,13,31.25,90.025
"DRC","without_conflict_lo",26.5,"deaths",0,2,8.1,17.925,47.075
"DRC","without_conflict_lo",26.5,"hcw_deaths",2,8,14.1428571428571,21,39.1
"DRC","without_conflict_lo",26.5,"hcw_deaths_incidence",0,0,0,0.025,2
"DRC","without_conflict_lo",26.5,"infections",0,2,11.8,26.75,93.025
"DRC","without_conflict_lo",27.5,"deaths",0,1,8,17.25,53.025
"DRC","without_conflict_lo",27.5,"hcw_deaths",2,8,14.1428571428571,21.0714285714286,39.1
"DRC","without_conflict_lo",27.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","without_conflict_lo",27.5,"infections",0,0,10,26.25,84.2500000000001
"DRC","without_conflict_lo",28.5,"deaths",0,1,6,15,52.075
"DRC","without_conflict_lo",28.5,"hcw_deaths",2,8,14.95,21.1071428571429,39.1
"DRC","without_conflict_lo",28.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",28.5,"infections",0,0,8,22,74.125
"DRC","without_conflict_lo",29.5,"deaths",0,0,5,13,42.05
"DRC","without_conflict_lo",29.5,"hcw_deaths",2,8,15,21.6785714285714,40.075
"DRC","without_conflict_lo",29.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",29.5,"infections",0,0,8.15,23,88.075
"DRC","without_conflict_lo",30.5,"deaths",0,0,4.2,13,48.025
"DRC","without_conflict_lo",30.5,"hcw_deaths",2,8,15,21.6785714285714,40.075
"DRC","without_conflict_lo",30.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","without_conflict_lo",30.5,"infections",0,0,10.3,27.25,95.1
"DRC","without_conflict_lo",31.5,"deaths",0,0,5.2,15,55.05
"DRC","without_conflict_lo",31.5,"hcw_deaths",2,8,15,22,41.125
"DRC","without_conflict_lo",31.5,"hcw_deaths_incidence",0,0,0,0.1,2
"DRC","without_conflict_lo",31.5,"infections",0,0,10,34,129.15
"DRC","without_conflict_lo",32.5,"deaths",0,0,6.8125,16.2321428571429,59
"DRC","without_conflict_lo",32.5,"hcw_deaths",2,8,15,22,41.15
"DRC","without_conflict_lo",32.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","without_conflict_lo",32.5,"infections",0,0,13.4285714285714,38.775,152.125
"DRC","without_conflict_lo",33.5,"deaths",0,0,6.9,19.25,75.05
"DRC","without_conflict_lo",33.5,"hcw_deaths",2,8,15,22.1785714285714,41.15
"DRC","without_conflict_lo",33.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",33.5,"infections",0,0,16.5,47,178.25
"DRC","without_conflict_lo",34.5,"deaths",0,0,7.9,22,84.2
"DRC","without_conflict_lo",34.5,"hcw_deaths",2,8,15,23,47.075
"DRC","without_conflict_lo",34.5,"hcw_deaths_incidence",0,0,0,0,2.02500000000001
"DRC","without_conflict_lo",34.5,"infections",0,0,17.3,58.5,213.025
"DRC","without_conflict_lo",35.5,"deaths",0,0,8.9,28,108.075
"DRC","without_conflict_lo",35.5,"hcw_deaths",2,8,15.05,23,49.05
"DRC","without_conflict_lo",35.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","without_conflict_lo",35.5,"infections",0,0,21,65.5,222.15
"DRC","without_conflict_lo",36.5,"deaths",0,0,10,32.5,116.075
"DRC","without_conflict_lo",36.5,"hcw_deaths",2,8.75,15.9375,23,51.025
"DRC","without_conflict_lo",36.5,"hcw_deaths_incidence",0,0,0,0.2,2
"DRC","without_conflict_lo",36.5,"infections",0,0,22.6214285714286,77,316.1
"DRC","without_conflict_lo",37.5,"deaths",0,0,11.35,37.9,141.1
"DRC","without_conflict_lo",37.5,"hcw_deaths",2,9,16,23,53.025
"DRC","without_conflict_lo",37.5,"hcw_deaths_incidence",0,0,0,0.175,2.02500000000001
"DRC","without_conflict_lo",37.5,"infections",0,0,27.5,96.25,391.075
"DRC","without_conflict_lo",38.5,"deaths",0,0,12.9,48,174.1
"DRC","without_conflict_lo",38.5,"hcw_deaths",2,9,16.125,24,55.075
"DRC","without_conflict_lo",38.5,"hcw_deaths_incidence",0,0,0,0.333333333333333,2
"DRC","without_conflict_lo",38.5,"infections",0,0,32,122,427.275
"DRC","without_conflict_lo",39.5,"deaths",0,0,16,54,210.525
"DRC","without_conflict_lo",39.5,"hcw_deaths",2,9,16.25,24.0357142857143,58.05
"DRC","without_conflict_lo",39.5,"hcw_deaths_incidence",0,0,0,1,4
"DRC","without_conflict_lo",39.5,"infections",0,0,34.3333333333333,134,499
"DRC","without_conflict_lo",40.5,"deaths",0,0,17.95,73,261.1
"DRC","without_conflict_lo",40.5,"hcw_deaths",2,9,17,25,61.025
"DRC","without_conflict_lo",40.5,"hcw_deaths_incidence",0,0,0,0.6,3
"DRC","without_conflict_lo",40.5,"infections",0,0,39.85,143.25,633.2
"DRC","without_conflict_lo",41.5,"deaths",0,0,21.1,75.25,308.675
"DRC","without_conflict_lo",41.5,"hcw_deaths",2,9,18,26.25,61.075
"DRC","without_conflict_lo",41.5,"hcw_deaths_incidence",0,0,0,1,4
"DRC","without_conflict_lo",41.5,"infections",0,0,43.5555555555556,168.8,793.15
"DRC","without_conflict_lo",42.5,"deaths",0,0,23,87,357.15
"DRC","without_conflict_lo",42.5,"hcw_deaths",2,9,18,26.25,67.025
"DRC","without_conflict_lo",42.5,"hcw_deaths_incidence",0,0,0,1,4.02500000000001
"DRC","without_conflict_lo",42.5,"infections",0,0,51.8888888888889,201.75,850.6
"DRC","without_conflict_lo",43.5,"deaths",0,0,29.45,108.25,486.125
"DRC","without_conflict_lo",43.5,"hcw_deaths",2,9.95,18,27.25,72.025
"DRC","without_conflict_lo",43.5,"hcw_deaths_incidence",0,0,0,1,6.02500000000001
"DRC","without_conflict_lo",43.5,"infections",0,0,50.5,189.417857142857,776.3
"DRC","without_conflict_lo",44.5,"deaths",0,0,30,126.425,512.95
"DRC","without_conflict_lo",44.5,"hcw_deaths",2,10,18,28.4642857142857,77
"DRC","without_conflict_lo",44.5,"hcw_deaths_incidence",0,0,0,1,5
"DRC","without_conflict_lo",44.5,"infections",0,0,45.5,170.5,453.45
"DRC","without_conflict_lo",45.5,"deaths",0,0,27.8722222222222,106.375,425.225
"DRC","without_conflict_lo",45.5,"hcw_deaths",2,10,18.7946428571429,29,79
"DRC","without_conflict_lo",45.5,"hcw_deaths_incidence",0,0,0,1,5.02500000000001
"DRC","without_conflict_lo",45.5,"infections",0,0,39.5,129.75,443.1
"DRC","without_conflict_lo",46.5,"deaths",0,0,24.5,98.25,256.95
"DRC","without_conflict_lo",46.5,"hcw_deaths",2,10.15,19,31,81.05
"DRC","without_conflict_lo",46.5,"hcw_deaths_incidence",0,0,0,1,6
"DRC","without_conflict_lo",46.5,"infections",0,0,24,116,374.15
"DRC","without_conflict_lo",47.5,"deaths",0,0,21.5,83.25,229.275
"DRC","without_conflict_lo",47.5,"hcw_deaths",2,10.9166666666667,19.4,31.25,83
"DRC","without_conflict_lo",47.5,"hcw_deaths_incidence",0,0,0,1,6
"DRC","without_conflict_lo",47.5,"infections",0,0,24.45,112.375,299.175
"DRC","without_conflict_lo",48.5,"deaths",0,0,18,69.475,216.15
"DRC","without_conflict_lo",48.5,"hcw_deaths",2,10.95,20,32.25,85.1
"DRC","without_conflict_lo",48.5,"hcw_deaths_incidence",0,0,0,1,5
"DRC","without_conflict_lo",48.5,"infections",0,0,17.6,99.25,299.825
"DRC","without_conflict_lo",49.5,"deaths",0,0,13.1,65.25,168.4
"DRC","without_conflict_lo",49.5,"hcw_deaths",2,11,20.3,35.0357142857143,85.15
"DRC","without_conflict_lo",49.5,"hcw_deaths_incidence",0,0,0,1,4
"DRC","without_conflict_lo",49.5,"infections",0,0,16.5,87.25,311.175
"DRC","without_conflict_lo",50.5,"deaths",0,0,12.4,51.375,163.125
"DRC","without_conflict_lo",50.5,"hcw_deaths",2,11,21,36.3809523809524,85.175
"DRC","without_conflict_lo",50.5,"hcw_deaths_incidence",0,0,0,1,4
"DRC","without_conflict_lo",50.5,"infections",0,0,12.5,88,286.45
"DRC","without_conflict_lo",51.5,"deaths",0,0,9.5,48.75,157.425
"DRC","without_conflict_lo",51.5,"hcw_deaths",2,11,21,37.3571428571429,85.175
"DRC","without_conflict_lo",51.5,"hcw_deaths_incidence",0,0,0,0.7,5
"DRC","without_conflict_lo",51.5,"infections",0,0,12.15,77.34375,281.175
"DRC","without_conflict_lo",52.5,"deaths",0,0,9,47.25,156.425
"DRC","without_conflict_lo",52.5,"hcw_deaths",2,11,21,38,85.175
"DRC","without_conflict_lo",52.5,"hcw_deaths_incidence",0,0,0,0.7,3
"DRC","without_conflict_lo",52.5,"infections",0,0,12,69.15625,274.275
"DRC","without_conflict_lo",53.5,"deaths",0,0,6.3,44.25,158.3
"DRC","without_conflict_lo",53.5,"hcw_deaths",2,11,21.125,38.7857142857143,85.175
"DRC","without_conflict_lo",53.5,"hcw_deaths_incidence",0,0,0,0.525,3
"DRC","without_conflict_lo",53.5,"infections",0,0,8.65,62.25,257.225
"DRC","without_conflict_lo",54.5,"deaths",0,0,6,39.25,147.175
"DRC","without_conflict_lo",54.5,"hcw_deaths",2,11,21.75,40,87.125
"DRC","without_conflict_lo",54.5,"hcw_deaths_incidence",0,0,0,0.5,4
"DRC","without_conflict_lo",54.5,"infections",0,0,7,62.25,223.275
"DRC","without_conflict_lo",55.5,"deaths",0,0,6,36.0625,145.175
"DRC","without_conflict_lo",55.5,"hcw_deaths",2,11.75,21.875,40.375,92
"DRC","without_conflict_lo",55.5,"hcw_deaths_incidence",0,0,0,0.628571428571429,3
"DRC","without_conflict_lo",55.5,"infections",0,0,7.26666666666667,55.6354166666667,207.1
"DRC","without_conflict_lo",56.5,"deaths",0,0,4.51666666666667,33.875,123.15
"DRC","without_conflict_lo",56.5,"hcw_deaths",2,11.75,22,41,92.05
"DRC","without_conflict_lo",56.5,"hcw_deaths_incidence",0,0,0,0.4,3
"DRC","without_conflict_lo",56.5,"infections",0,0,7.8,54.5,184.825
"DRC","without_conflict_lo",57.5,"deaths",0,0,3.8,30,109.05
"DRC","without_conflict_lo",57.5,"hcw_deaths",2,11.75,22,41.625,92.05
"DRC","without_conflict_lo",57.5,"hcw_deaths_incidence",0,0,0,0.333333333333333,3
"DRC","without_conflict_lo",57.5,"infections",0,0,6.83333333333333,49.5,183.125
"DRC","without_conflict_lo",58.5,"deaths",0,0,4.25,30.15625,113.025
"DRC","without_conflict_lo",58.5,"hcw_deaths",2,12,22.7625,42.5,92.05
"DRC","without_conflict_lo",58.5,"hcw_deaths_incidence",0,0,0,0.221428571428571,2
"DRC","without_conflict_lo",58.5,"infections",0,0,6.85,46.5,166.05
"DRC","without_conflict_lo",59.5,"deaths",0,0,4,30.7857142857143,98.025
"DRC","without_conflict_lo",59.5,"hcw_deaths",2,12,23,43.3214285714286,92.05
"DRC","without_conflict_lo",59.5,"hcw_deaths_incidence",0,0,0,0.1,3
"DRC","without_conflict_lo",59.5,"infections",0,0,5.2,36.25,151.075
"DRC","without_conflict_lo",60.5,"deaths",0,0,3.95,26.25,93.075
"DRC","without_conflict_lo",60.5,"hcw_deaths",2,12,23,44.25,92.05
"DRC","without_conflict_lo",60.5,"hcw_deaths_incidence",0,0,0,0.1,2
"DRC","without_conflict_lo",60.5,"infections",0,0,3,35.75,132.15
"DRC","without_conflict_lo",61.5,"deaths",0,0,3.8,22.625,89.075
"DRC","without_conflict_lo",61.5,"hcw_deaths",2,12,23,45,93.025
"DRC","without_conflict_lo",61.5,"hcw_deaths_incidence",0,0,0,0.2,3
"DRC","without_conflict_lo",61.5,"infections",0,0,1.75,36,141.175
"DRC","without_conflict_lo",62.5,"deaths",0,0,2.3,19.15625,70.125
"DRC","without_conflict_lo",62.5,"hcw_deaths",2,12,23.1875,45.25,93.025
"DRC","without_conflict_lo",62.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","without_conflict_lo",62.5,"infections",0,0,1.2,32.25,136.125
"DRC","without_conflict_lo",63.5,"deaths",0,0,1.16666666666667,18,73
"DRC","without_conflict_lo",63.5,"hcw_deaths",2,12,23.25,45.25,93.025
"DRC","without_conflict_lo",63.5,"hcw_deaths_incidence",0,0,0,0.1,3
"DRC","without_conflict_lo",63.5,"infections",0,0,1,22.875,140.075
"DRC","without_conflict_lo",64.5,"deaths",0,0,1,15.75,73.175
"DRC","without_conflict_lo",64.5,"hcw_deaths",2,12,23.25,46.2142857142857,93.025
"DRC","without_conflict_lo",64.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",64.5,"infections",0,0,0,25,131.05
"DRC","without_conflict_lo",65.5,"deaths",0,0,0.878571428571429,14,73.2
"DRC","without_conflict_lo",65.5,"hcw_deaths",2,12,23.9,47.1428571428571,93.025
"DRC","without_conflict_lo",65.5,"hcw_deaths_incidence",0,0,0,0,2.02500000000001
"DRC","without_conflict_lo",65.5,"infections",0,0,0.05,23.525,107.15
"DRC","without_conflict_lo",66.5,"deaths",0,0,0,13.1,73.125
"DRC","without_conflict_lo",66.5,"hcw_deaths",2,12,23.95,47.7857142857143,93.025
"DRC","without_conflict_lo",66.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",66.5,"infections",0,0,0,17.05,99.025
"DRC","without_conflict_lo",67.5,"deaths",0,0,0,11,66.025
"DRC","without_conflict_lo",67.5,"hcw_deaths",2,12,24,48.1071428571429,93.025
"DRC","without_conflict_lo",67.5,"hcw_deaths_incidence",0,0,0,0,1.5125
"DRC","without_conflict_lo",67.5,"infections",0,0,0,17,83.05
"DRC","without_conflict_lo",68.5,"deaths",0,0,0,11,59.05
"DRC","without_conflict_lo",68.5,"hcw_deaths",2,12,24,48.25,93.025
"DRC","without_conflict_lo",68.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",68.5,"infections",0,0,0,13.475,70.2750000000001
"DRC","without_conflict_lo",69.5,"deaths",0,0,0,9.625,46.025
"DRC","without_conflict_lo",69.5,"hcw_deaths",2,12,24,49,93.025
"DRC","without_conflict_lo",69.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",69.5,"infections",0,0,0,12.15,63.1
"DRC","without_conflict_lo",70.5,"deaths",0,0,0,7.2,44.175
"DRC","without_conflict_lo",70.5,"hcw_deaths",2,12,24,49,94
"DRC","without_conflict_lo",70.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","without_conflict_lo",70.5,"infections",0,0,0,9,67.125
"DRC","without_conflict_lo",71.5,"deaths",0,0,0,6.025,40.05
"DRC","without_conflict_lo",71.5,"hcw_deaths",2,12,24.15,49,94
"DRC","without_conflict_lo",71.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",71.5,"infections",0,0,0,5.61607142857143,55.15
"DRC","without_conflict_lo",72.5,"deaths",0,0,0,5.55,36.05
"DRC","without_conflict_lo",72.5,"hcw_deaths",2,12,24.15,49.2142857142857,94
"DRC","without_conflict_lo",72.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",72.5,"infections",0,0,0,5.2,50.05
"DRC","without_conflict_lo",73.5,"deaths",0,0,0,4,34.05
"DRC","without_conflict_lo",73.5,"hcw_deaths",2,12,24.15,49.25,94
"DRC","without_conflict_lo",73.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",73.5,"infections",0,0,0,4.375,46.3000000000001
"DRC","without_conflict_lo",74.5,"deaths",0,0,0,3.85,29.025
"DRC","without_conflict_lo",74.5,"hcw_deaths",2,12,24.55,49.25,94
"DRC","without_conflict_lo",74.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",74.5,"infections",0,0,0,4,47.2500000000001
"DRC","without_conflict_lo",75.5,"deaths",0,0,0,2.5625,26.075
"DRC","without_conflict_lo",75.5,"hcw_deaths",2,12,24.55,50,94
"DRC","without_conflict_lo",75.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",75.5,"infections",0,0,0,3.21428571428571,39.025
"DRC","without_conflict_lo",76.5,"deaths",0,0,0,2,27.075
"DRC","without_conflict_lo",76.5,"hcw_deaths",2,12,24.6,50.1428571428571,94
"DRC","without_conflict_lo",76.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",76.5,"infections",0,0,0,2.625,34
"DRC","without_conflict_lo",77.5,"deaths",0,0,0,1.7875,19.1
"DRC","without_conflict_lo",77.5,"hcw_deaths",2,12,24.65,50.1428571428571,94
"DRC","without_conflict_lo",77.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",77.5,"infections",0,0,0,1.925,32.025
"DRC","without_conflict_lo",78.5,"deaths",0,0,0,1.40714285714286,17.1
"DRC","without_conflict_lo",78.5,"hcw_deaths",2,12,24.65,50.1785714285714,94
"DRC","without_conflict_lo",78.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",78.5,"infections",0,0,0,0.8125,31.2500000000001
"DRC","without_conflict_lo",79.5,"deaths",0,0,0,1,19
"DRC","without_conflict_lo",79.5,"hcw_deaths",2,12,24.7,50.2142857142857,94
"DRC","without_conflict_lo",79.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","without_conflict_lo",79.5,"infections",0,0,0,1,37.2250000000001
"DRC","without_conflict_mid",0.5,"deaths",0,0,0,0,1
"DRC","without_conflict_mid",0.5,"hcw_deaths",0,0,0,0,0
"DRC","without_conflict_mid",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","without_conflict_mid",0.5,"infections",27,31,33.65,36,49.05
"DRC","without_conflict_mid",1.5,"deaths",2,4,5,6,8.02500000000001
