"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","no_pep_lo",148.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",148.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",148.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",149.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",149.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",149.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",149.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",150.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",150.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",150.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",150.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",151.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",151.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",151.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",151.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",152.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",152.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",152.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",152.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",153.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",153.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",153.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",153.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",154.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",154.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",154.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",154.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",155.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",155.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",155.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",155.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",156.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",156.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",156.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",156.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",157.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",157.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",157.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",157.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",158.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",158.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",158.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",158.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",159.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",159.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",159.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",159.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",160.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",160.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",160.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",160.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",161.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",161.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",161.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",161.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",162.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",162.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",162.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",162.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",163.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",163.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",163.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",163.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",164.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",164.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",164.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",164.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",165.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",165.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",165.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",165.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",166.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",166.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",166.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",166.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",167.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",167.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",167.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",167.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",168.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",168.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",168.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",168.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",169.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",169.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",169.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",169.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",170.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",170.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",170.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",170.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",171.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",171.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",171.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",171.5,"infections",0,0,0,0,0
"DRC","no_pep_lo",172.5,"deaths",0,0,0,0,0
"DRC","no_pep_lo",172.5,"hcw_deaths",55.8323511904762,99.0940476190476,121.037698412698,147.579067460317,197.736984126984
"DRC","no_pep_lo",172.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_lo",172.5,"infections",0,0,0,0,0
"DRC","no_pep_mid",0.5,"deaths",0,0,0,0.1,0.3
"DRC","no_pep_mid",0.5,"hcw_deaths",0,0,0,0,0
"DRC","no_pep_mid",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_mid",0.5,"infections",30.7975,32.375,33.85,35.125,37.71
"DRC","no_pep_mid",1.5,"deaths",3.5,4.1,4.6,5.1,6.0025
"DRC","no_pep_mid",1.5,"hcw_deaths",0,0,0,0,0
"DRC","no_pep_mid",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","no_pep_mid",1.5,"infections",14.3925,18.4,20.55,23.425,28.915
"DRC","no_pep_mid",2.5,"deaths",9.5,11.2,11.9,12.6,14.4025
"DRC","no_pep_mid",2.5,"hcw_deaths",0,0,0,0,0.2
"DRC","no_pep_mid",2.5,"hcw_deaths_incidence",0,0,0,0,0.2
"DRC","no_pep_mid",2.5,"infections",18.7975,24.975,27.9,31.125,40.62
"DRC","no_pep_mid",3.5,"deaths",10,11.9,13.15,14.4,17
"DRC","no_pep_mid",3.5,"hcw_deaths",0,0,0.1,0.1,0.4
"DRC","no_pep_mid",3.5,"hcw_deaths_incidence",0,0,0,0.1,0.3
"DRC","no_pep_mid",3.5,"infections",22.4975,29.2,33.1,36.925,47.9025
"DRC","no_pep_mid",4.5,"deaths",10.9975,14.175,15.8,17.625,22.3075
"DRC","no_pep_mid",4.5,"hcw_deaths",0,0.2,0.3,0.4,0.8
"DRC","no_pep_mid",4.5,"hcw_deaths_incidence",0,0.1,0.2,0.3,0.7
"DRC","no_pep_mid",4.5,"infections",26.3925,34.575,38,42.6,57.43
"DRC","no_pep_mid",5.5,"deaths",13.2925,17,19.35,21.325,27.5025
"DRC","no_pep_mid",5.5,"hcw_deaths",0.2,0.5,0.6,0.9,1.5025
"DRC","no_pep_mid",5.5,"hcw_deaths_incidence",0.0975000000000001,0.2,0.3,0.6,1.1
"DRC","no_pep_mid",5.5,"infections",30.1475,39.05,44.05,50.05,64.8075
"DRC","no_pep_mid",6.5,"deaths",15.7925,19.8,22.4,25.125,33.6125
"DRC","no_pep_mid",6.5,"hcw_deaths",0.5,0.9,1.2,1.6,2.505
"DRC","no_pep_mid",6.5,"hcw_deaths_incidence",0.1,0.4,0.6,0.8,1.3
"DRC","no_pep_mid",6.5,"infections",33.5,44.75,51.3,59.075,75.1125
"DRC","no_pep_mid",7.5,"deaths",17.1975,22.475,25.75,29.325,38.31
"DRC","no_pep_mid",7.5,"hcw_deaths",0.9975,1.575,2,2.5,3.9025
"DRC","no_pep_mid",7.5,"hcw_deaths_incidence",0.2,0.5,0.7,1,1.7025
"DRC","no_pep_mid",7.5,"infections",37.99,51.5,59.9,68.65,88.305
"DRC","no_pep_mid",8.5,"deaths",20.2875,26.575,30.4,34.525,44.6
"DRC","no_pep_mid",8.5,"hcw_deaths",1.4975,2.4,2.9,3.6,5.3025
"DRC","no_pep_mid",8.5,"hcw_deaths_incidence",0.2,0.7,0.9,1.2,1.9025
"DRC","no_pep_mid",8.5,"infections",47.5875,61.3,71.5,81.55,108.3525
"DRC","no_pep_mid",9.5,"deaths",22.7925,30.875,35.6,40.7,52.42
"DRC","no_pep_mid",9.5,"hcw_deaths",2.2,3.3,4,4.725,7.1025
"DRC","no_pep_mid",9.5,"hcw_deaths_incidence",0.4,0.8,1,1.4,2.2
"DRC","no_pep_mid",9.5,"infections",51.1925,69.7,81.2,95.475,127.47
"DRC","no_pep_mid",10.5,"deaths",27.29,36.1,42.3,49.225,63.4075
"DRC","no_pep_mid",10.5,"hcw_deaths",3,4.4,5.15,6.4,9.105
"DRC","no_pep_mid",10.5,"hcw_deaths_incidence",0.4975,0.9,1.2,1.6,2.4025
"DRC","no_pep_mid",10.5,"infections",59.1975,77.075,89.1,106.75,140.0425
"DRC","no_pep_mid",11.5,"deaths",30.29,41.3,47.95,55.85,72.225
"DRC","no_pep_mid",11.5,"hcw_deaths",3.895,5.475,6.5,8.025,11.205
"DRC","no_pep_mid",11.5,"hcw_deaths_incidence",0.4975,0.9,1.3,1.7,2.6
"DRC","no_pep_mid",11.5,"infections",61.9175,79.25,93.9,111.4,144.0675
"DRC","no_pep_mid",12.5,"deaths",34.2875,46.875,54.65,63.5,85.955
"DRC","no_pep_mid",12.5,"hcw_deaths",4.8,6.7,8.15,10,13.305
"DRC","no_pep_mid",12.5,"hcw_deaths_incidence",0.6,1.2,1.6,2.025,3.1
"DRC","no_pep_mid",12.5,"infections",55.28,72.9,88.35,105.85,138.3225
"DRC","no_pep_mid",13.5,"deaths",32.99,44.8,52.35,62.35,83.805
"DRC","no_pep_mid",13.5,"hcw_deaths",5.4975,8.1,9.8,12.1,15.7
"DRC","no_pep_mid",13.5,"hcw_deaths_incidence",0.6975,1.3,1.7,2.125,3.205
"DRC","no_pep_mid",13.5,"infections",49.3875,67.65,80.45,98.675,129.3925
"DRC","no_pep_mid",14.5,"deaths",30.975,41,49.25,59.025,76.4175
"DRC","no_pep_mid",14.5,"hcw_deaths",6.5,9.475,11.45,14.225,18.115
"DRC","no_pep_mid",14.5,"hcw_deaths_incidence",0.7,1.2,1.6,2.1,3.2025
"DRC","no_pep_mid",14.5,"infections",44.2725,60.4,73.3,88.4,121.71
"DRC","no_pep_mid",15.5,"deaths",29.165,39.275,46.45,57.0277777777778,74.3025
"DRC","no_pep_mid",15.5,"hcw_deaths",7.9875,11.075,13.2,16.425,21.4
"DRC","no_pep_mid",15.5,"hcw_deaths_incidence",0.7,1.4,1.9,2.3,3.5
"DRC","no_pep_mid",15.5,"infections",40.0725,53.525,67.95,82,107.3025
"DRC","no_pep_mid",16.5,"deaths",24.685,33.7,40.55,49.3916666666667,65.11
"DRC","no_pep_mid",16.5,"hcw_deaths",8.9925,12.4,14.9,18.15,23.63
"DRC","no_pep_mid",16.5,"hcw_deaths_incidence",0.7,1.2,1.6,2,2.9
"DRC","no_pep_mid",16.5,"infections",33.385,48.275,59.8,72.8,98.385
"DRC","no_pep_mid",17.5,"deaths",22.4975,30.05,37.25,45.125,59.1175
"DRC","no_pep_mid",17.5,"hcw_deaths",10,13.875,16.5,19.7,26.1275
"DRC","no_pep_mid",17.5,"hcw_deaths_incidence",0.7,1.1,1.5,1.9,2.8025
"DRC","no_pep_mid",17.5,"infections",28.775,42.875,54.3,68.05,90.7225
"DRC","no_pep_mid",18.5,"deaths",19.1925,27.975,34.3,41.375,54.6175
"DRC","no_pep_mid",18.5,"hcw_deaths",10.9975,14.9,18.1,21.425,28.3375
"DRC","no_pep_mid",18.5,"hcw_deaths_incidence",0.5,1,1.4,1.725,2.77833333333333
"DRC","no_pep_mid",18.5,"infections",23.5,37.475,51.15,61.9,87.345
"DRC","no_pep_mid",19.5,"deaths",15.7675,25.025,31.7388888888889,37.85,51.5425
"DRC","no_pep_mid",19.5,"hcw_deaths",11.824375,16.1666666666667,19.2,22.95,30.9325
"DRC","no_pep_mid",19.5,"hcw_deaths_incidence",0.4,0.8,1.3,1.6,2.4025
"DRC","no_pep_mid",19.5,"infections",20.78,34.7,45.05,56.375,78.1383333333333
"DRC","no_pep_mid",20.5,"deaths",13.795,22.25,28.7,35.2222222222222,47.705
"DRC","no_pep_mid",20.5,"hcw_deaths",12.8,16.85,20.3,24.225,33.0125
"DRC","no_pep_mid",20.5,"hcw_deaths_incidence",0.3,0.8,1.1,1.4,2.30361111111111
"DRC","no_pep_mid",20.5,"infections",16.8969444444444,29.1777777777778,39.6,50.225,69.55
"DRC","no_pep_mid",21.5,"deaths",13.16,19.875,25.6333333333333,32.25,44.613125
"DRC","no_pep_mid",21.5,"hcw_deaths",13.4975,17.8972222222222,21.4,25.4055555555556,35.1086111111111
"DRC","no_pep_mid",21.5,"hcw_deaths_incidence",0.2,0.7,1,1.33333333333333,2.20055555555556
"DRC","no_pep_mid",21.5,"infections",14.2825,24.4,34.05,44.55,64.0275
"DRC","no_pep_mid",22.5,"deaths",10.0958333333333,16.775,23.1125,27.95,40.629375
"DRC","no_pep_mid",22.5,"hcw_deaths",13.8433333333333,18.5777777777778,22.15,26.4333333333333,36.705
"DRC","no_pep_mid",22.5,"hcw_deaths_incidence",0.222222222222222,0.6,0.875,1.1,1.9
"DRC","no_pep_mid",22.5,"infections",12.255,21.35,29.4055555555556,39.2666666666667,56.126875
"DRC","no_pep_mid",23.5,"deaths",7.893125,14.325,18.725,24.1027777777778,34.5097222222222
"DRC","no_pep_mid",23.5,"hcw_deaths",14.7520138888889,19.2618055555556,22.8055555555556,27.3583333333333,37.405
"DRC","no_pep_mid",23.5,"hcw_deaths_incidence",0.221666666666667,0.5,0.725,1,1.62604166666667
"DRC","no_pep_mid",23.5,"infections",9.54416666666667,18,25.95,34.4,53.5177083333333
"DRC","no_pep_mid",24.5,"deaths",6.575625,12.5888888888889,17.2928571428571,21.4895833333333,33.1239583333333
"DRC","no_pep_mid",24.5,"hcw_deaths",15.0908333333333,20.0047619047619,23.3944444444444,28.125,38.1588888888889
"DRC","no_pep_mid",24.5,"hcw_deaths_incidence",0.0975000000000001,0.44047619047619,0.6,0.9,1.503125
"DRC","no_pep_mid",24.5,"infections",8.42083333333333,15.6916666666667,22.5833333333333,31.8357142857143,48.1194444444444
"DRC","no_pep_mid",25.5,"deaths",5.614375,10.8666666666667,15.3111111111111,19.90625,31.4458333333333
"DRC","no_pep_mid",25.5,"hcw_deaths",15.3997222222222,20.5722222222222,24.05,29.0069444444444,39.0716666666667
"DRC","no_pep_mid",25.5,"hcw_deaths_incidence",0.124652777777778,0.375,0.6125,0.875,1.40111111111111
"DRC","no_pep_mid",25.5,"infections",6.80972222222222,14.2,21.15,28.1458333333333,43.9719444444445
"DRC","no_pep_mid",26.5,"deaths",4.99642857142857,9.52857142857143,13.4017857142857,18.40625,27.5084821428572
"DRC","no_pep_mid",26.5,"hcw_deaths",15.595,20.9611111111111,24.553373015873,29.9041666666667,39.9397916666667
"DRC","no_pep_mid",26.5,"hcw_deaths_incidence",0,0.333333333333333,0.563492063492063,0.8,1.626875
"DRC","no_pep_mid",26.5,"infections",4.99166666666667,12.5238095238095,19.0714285714286,27.3166666666667,42.603125
"DRC","no_pep_mid",27.5,"deaths",4.328125,8.54166666666667,12.45,16.8,25.327380952381
"DRC","no_pep_mid",27.5,"hcw_deaths",15.64875,21.368253968254,25.2886904761905,30.6229166666667,41.0727083333333
"DRC","no_pep_mid",27.5,"hcw_deaths_incidence",0,0.222222222222222,0.428571428571429,0.777777777777778,1.42896825396825
"DRC","no_pep_mid",27.5,"infections",5.30714285714286,11.8511904761905,18.1,24.7035714285714,40.4489583333333
"DRC","no_pep_mid",28.5,"deaths",3.88541666666667,7.5,11.2361111111111,15.7625,27.7178571428571
"DRC","no_pep_mid",28.5,"hcw_deaths",16.13625,21.5951388888889,25.8470238095238,31.2770833333333,41.2164583333333
"DRC","no_pep_mid",28.5,"hcw_deaths_incidence",0,0.25,0.444444444444444,0.777777777777778,1.57380952380952
"DRC","no_pep_mid",28.5,"infections",4.665625,10.25,16.7013888888889,23.60625,41.7297619047619
"DRC","no_pep_mid",29.5,"deaths",3.19222222222222,6.82142857142857,9.9875,13.7125,23.5166666666667
"DRC","no_pep_mid",29.5,"hcw_deaths",16.6293055555556,21.8320436507937,26.3220238095238,31.85,41.6720833333333
"DRC","no_pep_mid",29.5,"hcw_deaths_incidence",0,0.166666666666667,0.333333333333333,0.6,1.43035714285714
"DRC","no_pep_mid",29.5,"infections",4.88888888888889,12.5535714285714,18.9285714285714,26.6444444444444,49.2273809523809
"DRC","no_pep_mid",30.5,"deaths",3.42142857142857,7.15,10.5357142857143,14.6666666666667,25.546875
"DRC","no_pep_mid",30.5,"hcw_deaths",16.8007638888889,22.2420634920635,26.6553571428571,32.7936507936508,43.4284722222222
"DRC","no_pep_mid",30.5,"hcw_deaths_incidence",0,0.25,0.5,0.75,1.75208333333333
"DRC","no_pep_mid",30.5,"infections",5.83125,15.84375,23.3666666666667,32.9166666666667,62.88625
"DRC","no_pep_mid",31.5,"deaths",4.33125,9,12.8660714285714,18.1111111111111,32.721875
"DRC","no_pep_mid",31.5,"hcw_deaths",16.9775496031746,22.7875,27.3240079365079,33.2284722222222,44.8936111111111
"DRC","no_pep_mid",31.5,"hcw_deaths_incidence",0.108333333333333,0.5,0.707142857142857,1,2.003125
"DRC","no_pep_mid",31.5,"infections",8.386875,19.84375,30.4027777777778,41.34375,77.178125
"DRC","no_pep_mid",32.5,"deaths",5.18875,10.5535714285714,15.5357142857143,20.7708333333333,38.3799107142857
"DRC","no_pep_mid",32.5,"hcw_deaths",17.0363392857143,23.3071428571429,27.8668650793651,34.1235119047619,45.9777777777778
"DRC","no_pep_mid",32.5,"hcw_deaths_incidence",0,0.333333333333333,0.571428571428571,0.925,1.71830357142857
"DRC","no_pep_mid",32.5,"infections",9,25.34375,35.6388888888889,50.5357142857143,95.0642857142857
"DRC","no_pep_mid",33.5,"deaths",5.42785714285714,12.6785714285714,18,24.7544642857143,47.9228571428572
"DRC","no_pep_mid",33.5,"hcw_deaths",17.6396924603175,23.5729166666667,28.4107142857143,34.971626984127,47.4777777777778
"DRC","no_pep_mid",33.5,"hcw_deaths_incidence",0,0.25,0.5,0.833333333333333,1.66875
"DRC","no_pep_mid",33.5,"infections",9.9375,29.95,45.8452380952381,61.0044642857143,116.428571428571
"DRC","no_pep_mid",34.5,"deaths",5.99,15.96875,22.25,30.9166666666667,59.3834821428571
"DRC","no_pep_mid",34.5,"hcw_deaths",18.1225496031746,23.8505952380952,29.1194444444444,35.9186507936508,48.3658333333333
"DRC","no_pep_mid",34.5,"hcw_deaths_incidence",0,0.285714285714286,0.571428571428571,0.861607142857143,1.86071428571429
"DRC","no_pep_mid",34.5,"infections",12.4791666666667,36.74375,53.8166666666667,73.90625,135.6225
"DRC","no_pep_mid",35.5,"deaths",6.975,19.1071428571429,28.2428571428571,37.1071428571429,69.927380952381
"DRC","no_pep_mid",35.5,"hcw_deaths",18.3262896825397,24.487996031746,29.4436507936508,36.7623015873016,49.5179166666667
"DRC","no_pep_mid",35.5,"hcw_deaths_incidence",0,0.39375,0.666666666666667,1,2.00416666666667
"DRC","no_pep_mid",35.5,"infections",13.7425,43.1875,67.6785714285714,88.3055555555556,165.472619047619
"DRC","no_pep_mid",36.5,"deaths",6.98,23.575,33.5857142857143,44.9866071428571,95.7196428571429
"DRC","no_pep_mid",36.5,"hcw_deaths",18.58125,25.1688492063492,30.8644841269841,37.6095238095238,51.5085416666667
"DRC","no_pep_mid",36.5,"hcw_deaths_incidence",0,0.4,0.732142857142857,1.28928571428571,2.72142857142857
"DRC","no_pep_mid",36.5,"infections",17.27,52.775,80.2380952380952,105.4375,208.7375
"DRC","no_pep_mid",37.5,"deaths",8.395,27.25,39.8482142857143,53,110.528125
"DRC","no_pep_mid",37.5,"hcw_deaths",19.2106547619048,25.9532738095238,31.6382936507936,39.3423611111111,53.6597718253968
"DRC","no_pep_mid",37.5,"hcw_deaths_incidence",0,0.6,1,1.55952380952381,3.33571428571429
"DRC","no_pep_mid",37.5,"infections",23.0895833333333,63.4375,98.1875,127.886904761905,261.075
"DRC","no_pep_mid",38.5,"deaths",10.65,33.475,47.775,62.9833333333333,129.220833333333
"DRC","no_pep_mid",38.5,"hcw_deaths",19.6056547619048,26.9107142857143,32.8644841269841,41.2441468253968,58.0560218253968
"DRC","no_pep_mid",38.5,"hcw_deaths_incidence",0,0.666666666666667,1.16666666666667,1.77777777777778,4.25
"DRC","no_pep_mid",38.5,"infections",24.98125,76.9166666666667,115.5,153.208333333333,292.075
"DRC","no_pep_mid",39.5,"deaths",12.4975,38.3333333333333,58.3666666666667,76.6166666666667,154.634375
"DRC","no_pep_mid",39.5,"hcw_deaths",20.4090079365079,28.0002976190476,34.3218253968254,42.9977182539683,60.7829861111111
"DRC","no_pep_mid",39.5,"hcw_deaths_incidence",0,0.833333333333333,1.5,2.28571428571429,4.2
"DRC","no_pep_mid",39.5,"infections",27.9875,89.3125,138.6,185.316666666667,319.140714285715
"DRC","no_pep_mid",40.5,"deaths",16,44.375,72.2291666666667,92.4388888888889,179.78125
"DRC","no_pep_mid",40.5,"hcw_deaths",21.2171626984127,29.2318452380952,36.4134920634921,45.3419642857143,64.8383035714286
"DRC","no_pep_mid",40.5,"hcw_deaths_incidence",0.199166666666667,1,1.8452380952381,2.67857142857143,5.175
"DRC","no_pep_mid",40.5,"infections",38.94375,108.583333333333,170.125,221.720238095238,385.716428571429
"DRC","no_pep_mid",41.5,"deaths",18.925,53.3833333333333,84.4,113.190476190476,192.68
"DRC","no_pep_mid",41.5,"hcw_deaths",22.1958531746032,30.7045634920635,38.796626984127,48.9472222222222,68.9689285714286
"DRC","no_pep_mid",41.5,"hcw_deaths_incidence",0.2,1.16666666666667,2,3.16666666666667,5.88229166666667
"DRC","no_pep_mid",41.5,"infections",48.585,131.625,200.5,260.5,450.023214285714
"DRC","no_pep_mid",42.5,"deaths",21.7375,65.0476190476191,103.414285714286,134.65625,218.277142857143
"DRC","no_pep_mid",42.5,"hcw_deaths",22.8106349206349,32.6713293650794,41.3684523809524,51.7326388888889,74.8012202380952
"DRC","no_pep_mid",42.5,"hcw_deaths_incidence",0,1.5,2.57142857142857,3.51388888888889,6.75125
"DRC","no_pep_mid",42.5,"infections",53.925,152.8125,231.375,308.464285714286,522.969642857143
"DRC","no_pep_mid",43.5,"deaths",32.39375,84.8660714285714,128.65,167.071428571429,274.180714285714
"DRC","no_pep_mid",43.5,"hcw_deaths",24.1973611111111,34.8071428571429,44.855753968254,56.0579365079365,79.9377678571429
"DRC","no_pep_mid",43.5,"hcw_deaths_incidence",0.25,2,3,4.51785714285714,9.16875
"DRC","no_pep_mid",43.5,"infections",62.2925,151.0375,228.484126984127,319.85,488.1025
"DRC","no_pep_mid",44.5,"deaths",38.9833333333333,99.6875,148.25,196.589285714286,332.395625
"DRC","no_pep_mid",44.5,"hcw_deaths",25.8543948412698,37.644246031746,48.2952380952381,61.50625,89.2790873015873
"DRC","no_pep_mid",44.5,"hcw_deaths_incidence",0.5975,2.15625,3.5,4.77083333333333,9.1675
"DRC","no_pep_mid",44.5,"infections",54.6633333333333,131.778571428571,201.966666666667,280.992857142857,396.065625
"DRC","no_pep_mid",45.5,"deaths",36.21875,81.75,124.785714285714,169.178571428571,266.266666666667
"DRC","no_pep_mid",45.5,"hcw_deaths",26.3155555555556,40.1734126984127,52.4287698412698,65.3988095238095,96.8640873015873
"DRC","no_pep_mid",45.5,"hcw_deaths_incidence",0.4,2,3,4.175,7.005
"DRC","no_pep_mid",45.5,"infections",45.2733333333333,120.25,175.416666666667,240.833333333333,370.722857142857
"DRC","no_pep_mid",46.5,"deaths",27.99375,75.1875,114.225,159.03125,245.183333333333
"DRC","no_pep_mid",46.5,"hcw_deaths",27.3262698412698,42.6218253968254,56.3636904761905,70.2107142857143,105.551468253968
"DRC","no_pep_mid",46.5,"hcw_deaths_incidence",0.75,2.5,3.9375,5.35,8.50416666666667
"DRC","no_pep_mid",46.5,"infections",38.7229166666667,106.5625,151.541666666667,207.15,324.204910714286
"DRC","no_pep_mid",47.5,"deaths",27.4875,68.7410714285714,102.833333333333,137.380952380952,205.581875
"DRC","no_pep_mid",47.5,"hcw_deaths",28.9448511904762,46.5089285714286,61.2978174603175,75.112996031746,113.28628968254
"DRC","no_pep_mid",47.5,"hcw_deaths_incidence",0.99375,2.33333333333333,4.26785714285714,5.80833333333333,9.005
