"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","coverage_name","eff_name","arm_label","coverage_label","scenario_label"
"DRC",10,"full__obv_80",12.4,66228.2166235168,489,613,355554.362764854,79.7716150081566,81.3732515870388,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",10,"full__obv_90",5.2,22807.3188504671,452,504,259835.555448313,89.6825396825397,91.2224026418879,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_high__obv_50",71.7,343232.084482028,331,1048,498136.123295901,31.5839694656489,31.0967286991668,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_high__obv_60",53.9,220236.347393541,321,860,335268.859318098,37.3255813953488,34.3105268286833,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_high__obv_70",53.8,279056.733691704,445,983,457813.230535598,45.2695829094608,39.0457254008945,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_high__obv_80",48.4,191337.773320386,641,1125,411198.578813889,56.9777777777778,53.4682795178175,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_high__obv_90",43,226242.721693897,812,1242,526251.161404426,65.378421900161,57.0086038213931,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_low__obv_50",19.4,47692.607188944,3,197,47888.9488909506,1.52284263959391,0.40999375963279,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_low__obv_60",83.9,332866.951332585,208,1047,395514.797629282,19.8662846227316,15.8395707751538,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_low__obv_70",82.3,591128.101196287,267,1090,738691.966556535,24.4954128440367,19.976373379032,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_low__obv_80",67.7,271138.873162555,206,883,328549.2871695,23.3295583238958,17.4739122101115,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",10,"ramp_low__obv_90",83.2,372125.02139104,341,1173,473739.268890888,29.0707587382779,21.4494035374659,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",11,"full__obv_50",48.6,287896.757397394,564,1050,614837.824534887,53.7142857142857,53.175171417734,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",11,"full__obv_60",17,58169.0284618628,259,429,145898.680506715,60.3729603729604,60.1305315032061,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",11,"full__obv_70",12.9,71920.4342616825,309,438,228765.091322256,70.5479452054795,68.5614470958028,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",11,"full__obv_80",7.1,32911.8472553443,253,324,152040.226094007,78.0864197530864,78.3531976366604,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",11,"full__obv_90",6,26947.4376528712,675,735,249962.472034458,91.8367346938775,89.2194066439076,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_high__obv_50",36,168048.077100788,185,545,235685.949937554,33.9449541284404,28.6983050345965,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_high__obv_60",21.9,102217.295190581,93,312,147318.194712998,29.8076923076923,30.6146159408768,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_high__obv_70",22.1,113352.648163517,152,373,193629.802924556,40.7506702412869,41.4590902580828,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_high__obv_80",28.8,145238.173788759,199,487,244915.102292029,40.8624229979466,40.6985635309734,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_high__obv_90",18.1,106452.138591132,196,377,215130.33047193,51.9893899204244,50.5173731860085,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_low__obv_50",41.3,176718.326899765,61,474,200455.529039661,12.8691983122363,11.8416300381518,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_low__obv_60",48.5,195631.623991208,90,575,223523.083657459,15.6521739130435,12.4781115265006,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_low__obv_70",40.7,150549.615913469,96,503,175996.964976003,19.0854870775348,14.4589703953153,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_low__obv_80",40.4,196660.780964641,165,569,249418.543523102,28.9982425307557,21.1523015944377,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",11,"ramp_low__obv_90",31.5,179076.287318769,86,401,217914.605542785,21.4463840399002,17.8227237808482,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",12,"full__obv_50",32.3,171043.811329198,286,609,338444.907411646,46.9622331691297,49.4618451678579,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",12,"full__obv_60",19.8,92419.4281502972,301,499,227392.266643331,60.3206412825651,59.3568288339115,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",12,"full__obv_70",13.6,55770.1286617485,271,407,167784.517713609,66.5847665847666,66.7608612393294,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",12,"full__obv_80",8.4,35603.4247588521,260,344,166657.094309944,75.5813953488372,78.6367181629616,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",12,"full__obv_90",6.8,27257.5319606751,534,602,284637.091237356,88.7043189368771,90.4237596575404,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_high__obv_50",25.3,70790.5133847698,105,358,97815.0313682701,29.3296089385475,27.6281851628242,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_high__obv_60",27.1,90638.7521714407,150,421,127560.382481264,35.6294536817102,28.944433680454,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_high__obv_70",23.5,82088.9788787052,175,410,143008.979954237,42.6829268292683,42.5987242864231,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_high__obv_80",29.5,151307.875145741,244,539,266630.730708559,45.2690166975881,43.2518994552324,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_high__obv_90",28.7,170470.907115501,414,701,382199.536278723,59.0584878744651,55.39740608393,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_low__obv_50",36.6,121587.20467304,25,391,132791.51159936,6.39386189258312,8.437517422141,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_low__obv_60",31.7,113030.67286054,42,359,129790.703161374,11.6991643454039,12.9131208111224,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_low__obv_70",39.7,163999.191285319,84,481,195450.722366731,17.4636174636175,16.0917957736676,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_low__obv_80",51.5,216944.125676029,148,663,275997.60863021,22.3227752639517,21.3963748625454,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",12,"ramp_low__obv_90",28.6,159031.858324819,44,330,178638.462968515,13.3333333333333,10.9755784492792,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",13,"full__obv_50",21.1,81315.695388974,228,439,160700.490019127,51.9362186788155,49.3992237489159,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",13,"full__obv_60",25.5,133787.421654342,336,591,322148.151199327,56.8527918781726,58.4702190106432,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",13,"full__obv_70",17.6,77602.1063178368,383,559,238145.240969524,68.515205724508,67.4139588085374,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",13,"full__obv_80",11.2,44155.4204461685,500,612,240353.431735794,81.6993464052288,81.6289619302353,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",13,"full__obv_90",2.1,9569.88185848161,291,312,124362.08518114,93.2692307692308,92.304823576621,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_high__obv_50",23,120020.486392841,89,319,165602.634416258,27.8996865203762,27.5250138284891,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_high__obv_60",21.9,76736.5078614466,110,329,107066.520034446,33.434650455927,28.3281946244648,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_high__obv_70",24.6,110428.267133366,148,394,166703.631735974,37.5634517766497,33.7577316202306,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_high__obv_80",28.1,144410.016913558,298,579,253935.876925638,51.4680483592401,43.1313059572726,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_high__obv_90",23.6,82261.938003713,298,534,173176.121617229,55.8052434456929,52.4981058384387,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_low__obv_50",72.3,393982.51505242,165,888,454113.695443081,18.5810810810811,13.2414373303565,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_low__obv_60",59.2,273760.854021733,121,713,319640.534647581,16.9705469845722,14.3535239285069,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_low__obv_70",43.8,271292.466296569,121,559,340337.419230141,21.6457960644007,20.2872058822548,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_low__obv_80",32.4,122161.490262237,88,412,147861.169421465,21.3592233009709,17.3809521862858,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",13,"ramp_low__obv_90",21.5,82147.0382514783,38,253,90987.0612532642,15.0197628458498,9.71569240727483,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",14,"full__obv_50",39.5,207077.567427999,355,750,405389.461330767,47.3333333333333,48.9188577452833,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",14,"full__obv_60",20.5,102085.764402227,326,531,247704.243954587,61.3935969868173,58.7872364346961,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",14,"full__obv_70",23.5,86370.9299846171,588,823,309396.995567674,71.4459295261239,72.0841083714643,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",14,"full__obv_80",13.1,33847.7176668606,542,673,173235.221091338,80.5349182763744,80.4614111070321,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",14,"full__obv_90",2.6,13134.3883467899,261,287,137196.487104702,90.9407665505227,90.4265855314748,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_high__obv_50",47.9,217749.583279584,262,741,304585.548196026,35.357624831309,28.5095486081815,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_high__obv_60",16.3,66036.8994358364,86,249,94488.8551567842,34.5381526104418,30.1114408400206,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_high__obv_70",31.7,113466.212942094,261,578,198695.709455062,45.1557093425606,42.8944825968897,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_high__obv_80",28.9,145930.04977578,361,650,304399.506436518,55.5384615384615,52.0596956663551,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_high__obv_90",34.8,199037.289220856,564,912,459242.617939465,61.8421052631579,56.6596649688353,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_low__obv_50",73.2,280919.811319068,157,889,320317.647613551,17.6602924634421,12.2996146444029,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_low__obv_60",74.3,323605.250135001,185,928,382953.610182807,19.9353448275862,15.4975324607791,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_low__obv_70",42.9,264136.821927315,108,537,327527.281889644,20.1117318435754,19.3542533606979,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_low__obv_80",51,254468.788244276,128,638,301257.698441296,20.0626959247649,15.5311915476701,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",14,"ramp_low__obv_90",40.9,202194.417225274,142,551,258123.787173506,25.7713248638838,21.6676543299891,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",15,"full__obv_50",24,142582.505850564,246,486,278022.42571921,50.6172839506173,48.7154658543385,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",15,"full__obv_60",24.1,136043.877763348,342,583,316591.22724613,58.6620926243568,57.0285383626304,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",15,"full__obv_70",12.1,38050.5221303072,301,422,130912.356015703,71.3270142180095,70.9343538773811,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",15,"full__obv_80",10.1,43373.619984732,397,498,217498.97741406,79.718875502008,80.0580119960012,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",15,"full__obv_90",5.7,26855.2742177623,468,525,251302.413862317,89.1428571428571,89.3135629678131,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_high__obv_50",27.5,144527.618465806,140,415,215706.791318554,33.7349397590361,32.9981139757589,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_high__obv_60",37.4,228441.646047458,220,594,358821.633014504,37.037037037037,36.3355982390773,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_high__obv_70",26.6,131852.65798265,183,449,228878.813708991,40.7572383073497,42.3919340344472,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_high__obv_80",30,173645.148639233,390,690,377877.653697295,56.5217391304348,54.047256581535,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_high__obv_90",26.2,115933.216342246,406,668,275638.960408307,60.7784431137725,57.9401924276188,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_low__obv_50",65.7,451569.37195158,112,769,516907.915698067,14.5643693107932,12.6402675916173,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_low__obv_60",28.8,122272.306036804,57,345,147699.939644575,16.5217391304348,17.215737304267,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_low__obv_70",16.9,67456.4256696842,24,193,75119.7185831296,12.4352331606218,10.2014398589165,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_low__obv_80",42.6,255977.378129919,190,616,346879.848458247,30.8441558441558,26.2057512802651,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",15,"ramp_low__obv_90",47,196903.751265889,188,658,267364.128998108,28.5714285714286,26.3537139392091,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",16,"full__obv_50",29,92589.6760623747,322,612,199402.916944983,52.6143790849673,53.5665388044846,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",16,"full__obv_60",28.8,111257.651504076,417,705,276099.19037568,59.1489361702128,59.7037385902179,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",16,"full__obv_70",28.1,118622.769339166,565,846,370494.279785688,66.7848699763593,67.9825638852553,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",16,"full__obv_80",16,67157.195188332,649,809,333254.541317685,80.2224969097651,79.8480780118425,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",16,"full__obv_90",2.1,6943.61970763276,281,302,81317.3454350349,93.046357615894,91.4610841383404,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_high__obv_50",50.6,227621.228077866,244,750,347734.485591485,32.5333333333333,34.5416582164148,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_high__obv_60",29.1,84269.8924303938,228,519,136742.992078427,43.9306358381503,38.3735201712845,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_high__obv_70",37.3,177645.24744378,320,693,321773.014094924,46.1760461760462,44.7917508112179,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_high__obv_80",32.7,147173.19980467,387,714,299188.385887386,54.2016806722689,50.8091868712891,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_high__obv_90",24.1,87817.1911647913,297,538,182109.144769044,55.2044609665428,51.777714800559,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_low__obv_50",78.1,209323.661079264,130,911,228425.93169278,14.2700329308452,8.36256657550064,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_low__obv_60",47.7,129034.906512212,93,570,148293.422960682,16.3157894736842,12.9867637174818,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_low__obv_70",70.2,388819.417825053,192,894,473503.197883764,21.4765100671141,17.8845212529059,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_low__obv_80",56,307197.184893105,141,701,373706.021373603,20.114122681883,17.7971005754835,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",16,"ramp_low__obv_90",65.5,347547.579133453,231,886,438908.00768967,26.0722347629797,20.8153934208495,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",17,"full__obv_50",27.4,167550.668463901,278,552,332705.53343777,50.3623188405797,49.6399513610015,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",17,"full__obv_60",15.8,54504.7181788504,215,373,151887.051311715,57.6407506702413,64.1149672021802,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",17,"full__obv_70",23.7,82668.2068622234,480,717,251812.691062105,66.9456066945607,67.1707543755867,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",17,"full__obv_80",14.2,55046.1558843539,572,714,263694.444078643,80.1120448179272,79.1250224946199,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",17,"full__obv_90",6.2,31895.8162737799,615,677,348022.974518813,90.8419497784343,90.8351406059097,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_high__obv_50",34.4,268650.523183718,191,535,400293.083505877,35.7009345794393,32.8865438216411,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_high__obv_60",69.9,398179.382777908,557,1256,670512.546702546,44.3471337579618,40.6156700965435,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_high__obv_70",34.1,124376.973250091,293,634,214403.493695858,46.2145110410095,41.9892973262246,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_high__obv_80",41,233748.779524981,532,942,495033.23493332,56.4755838641189,52.7811946693909,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_high__obv_90",19.5,102282.063317436,233,428,209338.368529467,54.4392523364486,51.1403169729786,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_low__obv_50",64.5,253082.912651996,113,758,279273.747203261,14.9076517150396,9.3781942676492,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_low__obv_60",73.7,403214.869671357,176,913,491509.59613721,19.2771084337349,17.9639883249003,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_low__obv_70",51.6,199455.874177076,152,668,258822.759818805,22.7544910179641,22.9372740184402,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_low__obv_80",81.8,209261.959499151,289,1107,258885.198325966,26.1065943992773,19.1680479021956,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",17,"ramp_low__obv_90",36.7,172007.416441286,106,473,207757.283880179,22.4101479915433,17.2075157949754,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
