"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","A",0,74000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,75000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,76000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,77000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,78000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,79000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,80000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,81000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,82000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,83000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,84000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,85000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,86000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,87000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,88000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,89000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,90000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,91000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,92000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,93000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,94000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,95000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,96000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,97000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,98000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,99000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",0,1e+05,53.316662981104,40.0389611962345,68.8176078555331
"DRC","A",5,1000,5.75722649935551,4.09136235023644,7.14322547142258
"DRC","A",5,2000,9.64868515169766,7.38310990889572,11.9009334813066
"DRC","A",5,3000,12.7671828388486,9.8619157627849,15.6857768281052
"DRC","A",5,4000,15.459219303825,11.7809912625701,19.1507742582728
"DRC","A",5,5000,17.9646789841001,13.4068746721103,22.3092526850026
"DRC","A",5,6000,19.963715963043,14.3797393351958,24.8546931048565
"DRC","A",5,7000,21.6162531989691,15.6991037412981,26.6271725595192
"DRC","A",5,8000,22.8423292127207,16.7252760571555,28.9860361946718
"DRC","A",5,9000,24.3615973167173,17.8314098521705,31.2249576110879
"DRC","A",5,10000,25.7742501151703,18.6443515569406,33.2906291559955
"DRC","A",5,11000,26.8404031706065,19.7105046123769,35.396281440482
"DRC","A",5,12000,27.826594746885,20.5634270567258,36.7556265861632
"DRC","A",5,13000,28.7594786703916,21.2164458031805,38.488125301247
"DRC","A",5,14000,28.9194016287071,22.0560413343365,39.341047745596
"DRC","A",5,15000,29.6657087675124,22.74904082037,40.1006817975943
"DRC","A",5,16000,30.5719388646332,23.5086748723683,41.2734501585741
"DRC","A",5,17000,30.9450924340359,23.9218091813499,42.0730649501513
"DRC","A",5,18000,31.5048227881399,23.9751168341217,42.8993335681143
"DRC","A",5,19000,31.7713610519989,24.4948664486468,43.5790061409549
"DRC","A",5,20000,31.8513225311566,24.8813469312424,43.8855251443928
"DRC","A",5,21000,31.8513225311566,25.0412698895579,43.8855251443928
"DRC","A",5,22000,32.0112454894721,25.1478851951015,43.9388327971646
"DRC","A",5,23000,32.4910143644184,25.574346417276,43.9388327971646
"DRC","A",5,24000,32.5709758435761,25.6942886360126,43.9921404499364
